param-n,abstract+rewrite-strat-bottomup-real,abstract+rewrite-strat-bottomup-sys,abstract+rewrite-strat-bottomup-user,abstract+rewrite-strat-topdown-real,abstract+rewrite-strat-topdown-sys,abstract+rewrite-strat-topdown-user,close-abstract+rewrite-strat-bottomup-real,close-abstract+rewrite-strat-bottomup-sys,close-abstract+rewrite-strat-bottomup-user,close-abstract+rewrite-strat-topdown-real,close-abstract+rewrite-strat-topdown-sys,close-abstract+rewrite-strat-topdown-user,rewrite-strat-bottomup-real,rewrite-strat-bottomup-sys,rewrite-strat-bottomup-user,rewrite-strat-bottomup-noop-real,rewrite-strat-bottomup-noop-sys,rewrite-strat-bottomup-noop-user,rewrite-strat-topdown-real,rewrite-strat-topdown-sys,rewrite-strat-topdown-user,rewrite-strat-topdown-noop-real,rewrite-strat-topdown-noop-sys,rewrite-strat-topdown-noop-user
39,0.077,0.,0.077,0.039,0.,0.039,0.034,0.,0.034,0.015,0.,0.015,0.041,0.,0.041,0.001,0.,0.001,0.022,0.,0.022,0.,0.,0.
40,0.07,0.,0.07,0.064,0.,0.064,0.023,0.,0.023,0.042,0.,0.042,0.045,0.,0.045,0.,0.,0.,0.021,0.,0.021,0.,0.,0.
41,0.096,0.,0.096,0.042,0.,0.042,0.045,0.,0.045,0.017,0.,0.017,0.05,0.,0.05,0.,0.,0.,0.023,0.,0.023,0.,0.,0.
42,0.165,0.,0.165,0.042,0.,0.042,0.115,0.,0.115,0.017,0.,0.017,0.048,0.,0.048,0.,0.,0.,0.024,0.,0.024,0.,0.,0.
43,0.078,0.,0.078,0.045,0.,0.045,0.027,0.,0.027,0.017,0.,0.017,0.05,0.,0.05,0.,0.,0.,0.026,0.,0.026,0.,0.,0.
44,0.103,0.,0.103,0.046,0.,0.046,0.05,0.,0.05,0.017,0.,0.017,0.051,0.,0.051,0.,0.,0.,0.027,0.,0.027,0.001,0.,0.001
45,0.086,0.,0.086,0.048,0.,0.048,0.03,0.,0.03,0.018,0.,0.018,0.054,0.,0.054,0.,0.,0.,0.028,0.,0.028,0.,0.,0.
46,0.093,0.,0.093,0.068,0.,0.068,0.032,0.,0.032,0.036,0.,0.036,0.059,0.,0.059,0.,0.,0.,0.031,0.,0.031,0.,0.,0.
47,0.092,0.,0.092,0.056,0.,0.056,0.028,0.,0.028,0.025,0.,0.025,0.062,0.,0.062,0.,0.,0.,0.029,0.,0.029,0.,0.,0.
48,0.109,0.,0.109,0.053,0.,0.053,0.03,0.,0.03,0.023,0.,0.023,0.077,0.,0.077,0.,0.,0.,0.029,0.,0.029,0.,0.,0.
49,0.121,0.,0.121,0.071,0.,0.071,0.053,0.,0.053,0.022,0.,0.022,0.065,0.,0.065,0.,0.,0.,0.047,0.,0.047,0.,0.,0.
50,0.106,0.,0.106,0.061,0.,0.06,0.033,0.,0.033,0.025,0.,0.025,0.071,0.,0.071,0.,0.,0.,0.034,0.,0.034,0.,0.,0.
51,0.204,0.,0.204,0.157,0.,0.157,0.037,0.,0.037,0.026,0.,0.026,0.165,0.,0.165,0.,0.,0.,0.129,0.,0.129,0.,0.,0.
52,0.15,0.,0.15,0.064,0.,0.064,0.069,0.,0.069,0.027,0.,0.027,0.079,0.,0.079,0.,0.,0.,0.036,0.,0.036,0.,0.,0.
53,0.117,0.,0.117,0.088,0.,0.088,0.039,0.,0.039,0.026,0.,0.026,0.075,0.,0.075,0.001,0.,0.001,0.059,0.,0.059,0.,0.,0.
54,0.115,0.,0.115,0.068,0.,0.068,0.04,0.,0.04,0.028,0.,0.028,0.073,0.,0.073,0.,0.,0.,0.038,0.,0.038,0.,0.,0.
55,0.137,0.,0.137,0.068,0.,0.068,0.038,0.,0.038,0.026,0.,0.026,0.097,0.,0.097,0.,0.,0.,0.039,0.,0.039,0.,0.,0.
56,0.123,0.,0.123,0.074,0.,0.074,0.042,0.,0.042,0.03,0.,0.03,0.078,0.,0.078,0.001,0.,0.001,0.042,0.,0.042,0.,0.,0.
57,0.128,0.,0.128,0.088,0.,0.088,0.044,0.,0.044,0.03,0.,0.03,0.081,0.,0.081,0.001,0.,0.001,0.056,0.,0.056,0.,0.,0.
58,0.136,0.,0.136,0.077,0.,0.077,0.044,0.,0.044,0.034,0.,0.034,0.09,0.,0.09,0.,0.,0.,0.041,0.,0.041,0.,0.,0.
59,0.138,0.,0.138,0.189,0.,0.189,0.043,0.,0.043,0.125,0.,0.125,0.092,0.,0.092,0.,0.,0.,0.062,0.,0.062,0.,0.,0.
60,0.144,0.,0.144,0.081,0.,0.081,0.05,0.,0.05,0.035,0.,0.035,0.092,0.,0.092,0.,0.,0.,0.044,0.,0.044,0.,0.,0.
61,0.149,0.,0.149,0.107,0.,0.107,0.049,0.,0.049,0.036,0.,0.036,0.098,0.,0.098,0.,0.,0.,0.069,0.,0.069,0.,0.,0.
62,0.15,0.,0.15,0.088,0.,0.088,0.052,0.,0.052,0.037,0.,0.037,0.096,0.,0.096,0.001,0.,0.001,0.049,0.,0.049,0.,0.,0.
63,0.152,0.,0.152,0.089,0.,0.089,0.052,0.,0.052,0.036,0.,0.036,0.099,0.,0.099,0.,0.,0.,0.051,0.,0.051,0.,0.,0.
64,0.162,0.,0.162,0.108,0.,0.108,0.055,0.,0.055,0.037,0.,0.037,0.105,0.,0.105,0.,0.,0.,0.069,0.,0.069,0.,0.,0.
65,0.166,0.,0.166,0.102,0.,0.102,0.054,0.,0.054,0.043,0.,0.043,0.11,0.,0.11,0.,0.,0.,0.056,0.,0.056,0.001,0.,0.001
66,0.174,0.,0.174,0.104,0.,0.099,0.061,0.,0.061,0.041,0.,0.041,0.111,0.,0.111,0.,0.,0.,0.061,0.,0.056,0.,0.,0.
67,0.181,0.,0.181,0.102,0.,0.102,0.065,0.,0.065,0.043,0.,0.043,0.113,0.,0.113,0.,0.,0.,0.057,0.,0.057,0.,0.,0.
68,0.184,0.003,0.181,0.107,0.,0.107,0.066,0.003,0.062,0.044,0.,0.044,0.116,0.,0.116,0.,0.,0.,0.06,0.,0.06,0.,0.,0.
69,0.195,0.,0.195,0.108,0.,0.108,0.071,0.,0.071,0.045,0.,0.045,0.122,0.,0.122,0.,0.,0.,0.061,0.,0.061,0.,0.,0.
70,0.203,0.,0.203,0.124,0.,0.124,0.075,0.,0.075,0.053,0.,0.053,0.124,0.,0.124,0.001,0.,0.001,0.069,0.,0.069,0.001,0.,0.001
71,0.192,0.,0.192,0.116,0.,0.116,0.07,0.,0.07,0.047,0.,0.047,0.12,0.,0.12,0.001,0.,0.001,0.066,0.,0.066,0.,0.,0.
72,0.202,0.,0.202,0.117,0.,0.117,0.074,0.,0.074,0.049,0.,0.049,0.126,0.,0.126,0.001,0.,0.001,0.065,0.,0.065,0.,0.,0.
73,0.213,0.,0.213,0.119,0.,0.119,0.08,0.,0.08,0.049,0.,0.049,0.131,0.,0.131,0.,0.,0.,0.067,0.,0.067,0.,0.,0.
74,0.216,0.,0.216,0.119,0.,0.119,0.079,0.,0.079,0.051,0.,0.051,0.134,0.,0.134,0.001,0.,0.001,0.065,0.,0.065,0.,0.,0.
75,0.227,0.,0.227,0.122,0.,0.122,0.085,0.,0.085,0.052,0.,0.052,0.14,0.,0.14,0.,0.,0.,0.067,0.,0.067,0.001,0.,0.001
76,0.228,0.,0.228,0.125,0.,0.125,0.086,0.,0.086,0.053,0.,0.053,0.14,0.,0.14,0.,0.,0.,0.07,0.,0.07,0.,0.,0.
77,0.236,0.,0.236,0.132,0.,0.132,0.083,0.,0.083,0.056,0.,0.056,0.15,0.,0.15,0.,0.,0.,0.074,0.,0.074,0.,0.,0.
78,0.245,0.,0.245,0.14,0.,0.14,0.089,0.,0.089,0.06,0.,0.06,0.153,0.,0.153,0.,0.,0.,0.077,0.,0.077,0.001,0.,0.001
79,0.247,0.,0.247,0.139,0.,0.139,0.092,0.,0.092,0.059,0.,0.059,0.149,0.,0.149,0.005,0.,0.005,0.078,0.,0.078,0.001,0.,0.001
80,0.261,0.,0.261,0.146,0.,0.146,0.099,0.,0.099,0.065,0.,0.065,0.16,0.,0.16,0.001,0.,0.001,0.079,0.,0.079,0.001,0.,0.001
81,0.26,0.,0.26,0.156,0.,0.156,0.096,0.,0.096,0.065,0.,0.065,0.161,0.,0.161,0.001,0.,0.001,0.088,0.,0.088,0.001,0.,0.001
82,0.271,0.,0.271,0.157,0.,0.157,0.098,0.,0.098,0.067,0.,0.067,0.17,0.,0.17,0.001,0.,0.001,0.087,0.,0.087,0.001,0.,0.001
83,0.272,0.003,0.268,0.17,0.,0.17,0.094,0.,0.094,0.076,0.,0.076,0.175,0.003,0.171,0.001,0.,0.001,0.091,0.,0.091,0.001,0.,0.001
84,0.275,0.,0.275,0.176,0.,0.176,0.103,0.,0.103,0.074,0.,0.074,0.169,0.,0.169,0.001,0.,0.001,0.099,0.,0.099,0.001,0.,0.001
85,0.282,0.,0.282,0.167,0.003,0.163,0.1,0.,0.1,0.076,0.002,0.073,0.178,0.,0.178,0.001,0.,0.001,0.089,0.,0.089,0.001,0.001,0.
86,0.267,0.,0.267,0.168,0.,0.168,0.096,0.,0.096,0.076,0.,0.076,0.169,0.,0.169,0.001,0.,0.001,0.089,0.,0.089,0.001,0.,0.001
87,0.283,0.,0.283,0.176,0.,0.176,0.101,0.,0.101,0.076,0.,0.076,0.18,0.,0.18,0.001,0.,0.001,0.097,0.,0.097,0.001,0.,0.001
88,0.299,0.,0.299,0.189,0.,0.189,0.106,0.,0.106,0.083,0.,0.083,0.19,0.,0.19,0.001,0.,0.001,0.104,0.,0.104,0.001,0.,0.001
89,0.307,0.,0.307,0.183,0.,0.183,0.106,0.,0.106,0.082,0.,0.082,0.197,0.,0.197,0.001,0.,0.001,0.098,0.,0.098,0.001,0.,0.001
90,0.308,0.,0.308,0.197,0.004,0.193,0.106,0.,0.106,0.091,0.,0.091,0.198,0.,0.198,0.001,0.,0.001,0.103,0.003,0.099,0.001,0.,0.001
91,0.313,0.,0.313,0.195,0.,0.195,0.109,0.,0.109,0.084,0.,0.084,0.201,0.,0.201,0.001,0.,0.001,0.108,0.,0.108,0.001,0.,0.001
92,0.323,0.,0.323,0.216,0.,0.216,0.113,0.,0.113,0.096,0.,0.096,0.207,0.,0.207,0.001,0.,0.001,0.117,0.,0.117,0.001,0.,0.001
93,0.323,0.,0.323,0.204,0.003,0.2,0.115,0.,0.115,0.09,0.003,0.086,0.205,0.,0.205,0.001,0.,0.001,0.111,0.,0.111,0.001,0.,0.001
94,0.332,0.003,0.328,0.21,0.,0.21,0.119,0.003,0.115,0.088,0.,0.088,0.21,0.,0.21,0.001,0.,0.001,0.119,0.,0.119,0.001,0.,0.001
95,0.33,0.,0.33,0.209,0.,0.209,0.114,0.,0.114,0.097,0.,0.097,0.213,0.,0.213,0.001,0.,0.001,0.109,0.,0.109,0.001,0.,0.001
96,0.348,0.004,0.344,0.213,0.,0.213,0.124,0.,0.124,0.092,0.,0.092,0.221,0.004,0.217,0.001,0.,0.001,0.118,0.,0.118,0.001,0.,0.001
97,0.379,0.,0.379,0.221,0.003,0.217,0.138,0.,0.138,0.103,0.,0.103,0.239,0.,0.239,0.001,0.,0.001,0.115,0.003,0.111,0.001,0.,0.001
98,0.372,0.,0.372,0.236,0.,0.236,0.14,0.,0.14,0.102,0.,0.101,0.228,0.,0.228,0.001,0.,0.001,0.131,0.,0.131,0.001,0.,0.001
99,0.396,0.,0.396,0.225,0.,0.225,0.152,0.,0.152,0.096,0.,0.096,0.241,0.,0.241,0.001,0.,0.001,0.126,0.,0.126,0.001,0.,0.001
100,0.427,0.004,0.423,0.24,0.007,0.232,0.135,0.,0.135,0.094,0.,0.094,0.29,0.004,0.285,0.001,0.,0.001,0.144,0.007,0.136,0.001,0.,0.001
110,0.471,0.,0.471,0.28,0.,0.28,0.184,0.,0.184,0.117,0.,0.117,0.283,0.,0.283,0.001,0.,0.001,0.159,0.,0.159,0.001,0.,0.001
120,0.575,0.003,0.571,0.318,0.003,0.314,0.223,0.003,0.219,0.137,0.,0.137,0.348,0.,0.348,0.002,0.,0.002,0.177,0.003,0.173,0.001,0.,0.001
130,0.657,0.,0.657,0.372,0.,0.372,0.251,0.,0.251,0.162,0.,0.162,0.402,0.,0.402,0.001,0.,0.001,0.207,0.,0.207,0.002,0.,0.002
140,0.704,0.,0.704,0.453,0.011,0.441,0.253,0.,0.253,0.193,0.004,0.189,0.447,0.,0.446,0.002,0.,0.002,0.256,0.007,0.248,0.002,0.,0.002
150,1.109,0.011,1.097,0.633,0.003,0.629,0.456,0.,0.456,0.25,0.003,0.246,0.649,0.011,0.638,0.002,0.,0.002,0.378,0.,0.378,0.003,0.,0.003
160,0.948,0.007,0.94,0.556,0.,0.556,0.345,0.004,0.341,0.251,0.,0.251,0.598,0.003,0.594,0.002,0.,0.002,0.3,0.,0.3,0.003,0.,0.002
170,1.048,0.,1.048,0.728,0.,0.728,0.373,0.,0.373,0.34,0.,0.34,0.67,0.,0.67,0.003,0.,0.003,0.382,0.,0.382,0.003,0.,0.003
180,1.222,0.,1.222,0.77,0.,0.77,0.448,0.,0.448,0.334,0.,0.334,0.769,0.,0.769,0.003,0.,0.003,0.431,0.,0.431,0.003,0.,0.003
190,1.371,0.,1.371,0.794,0.011,0.782,0.502,0.,0.502,0.34,0.,0.34,0.863,0.,0.863,0.003,0.,0.003,0.449,0.011,0.437,0.003,0.,0.003
200,1.731,0.,1.731,1.069,0.003,1.065,0.68,0.,0.679,0.399,0.,0.399,1.046,0.,1.046,0.004,0.,0.004,0.665,0.003,0.661,0.004,0.,0.004
210,1.578,0.011,1.566,1.026,0.024,1.002,0.55,0.,0.55,0.415,0.,0.415,1.02,0.011,1.007,0.004,0.,0.004,0.605,0.023,0.581,0.004,0.,0.004
220,1.811,0.011,1.799,1.091,0.011,1.079,0.613,0.,0.613,0.477,0.,0.477,1.192,0.011,1.18,0.004,0.,0.004,0.608,0.011,0.596,0.004,0.,0.004
230,2.032,0.004,2.027,1.256,0.004,1.251,0.739,0.,0.739,0.546,0.,0.546,1.286,0.004,1.282,0.004,0.,0.004,0.703,0.003,0.699,0.004,0.,0.004
240,2.096,0.,2.096,1.314,0.,1.314,0.727,0.,0.727,0.524,0.,0.524,1.362,0.,1.362,0.004,0.,0.004,0.782,0.,0.782,0.005,0.,0.005
250,2.184,0.019,2.164,1.72,0.007,1.711,0.743,0.003,0.739,0.596,0.,0.596,1.434,0.015,1.418,0.006,0.,0.006,1.117,0.007,1.108,0.005,0.,0.005
260,2.531,0.,2.53,1.504,0.015,1.488,0.883,0.,0.883,0.627,0.007,0.619,1.639,0.,1.639,0.005,0.,0.005,0.867,0.007,0.859,0.006,0.,0.006
270,2.728,0.,2.728,1.707,0.007,1.699,0.899,0.,0.899,0.733,0.,0.733,1.82,0.,1.819,0.006,0.,0.006,0.966,0.007,0.958,0.006,0.,0.006
280,2.983,0.,2.983,1.711,0.,1.711,1.061,0.,1.061,0.685,0.,0.685,1.913,0.,1.913,0.006,0.,0.006,1.017,0.,1.017,0.006,0.,0.006
290,3.073,0.003,3.068,1.941,0.,1.941,1.043,0.003,1.039,0.759,0.,0.759,2.02,0.,2.02,0.007,0.,0.007,1.169,0.,1.169,0.007,0.,0.007
300,3.205,0.012,3.193,2.326,0.007,2.318,1.135,0.004,1.13,0.942,0.004,0.937,2.054,0.003,2.05,0.015,0.004,0.011,1.375,0.003,1.371,0.007,0.,0.007
310,3.688,0.008,3.68,2.29,0.,2.29,1.287,0.008,1.279,0.965,0.,0.965,2.391,0.,2.391,0.007,0.,0.007,1.313,0.,1.313,0.01,0.,0.01
320,3.834,0.036,3.797,2.34,0.,2.339,1.274,0.012,1.262,0.942,0.,0.942,2.55,0.023,2.525,0.007,0.,0.007,1.386,0.,1.385,0.009,0.,0.009
330,4.12,0.007,4.112,2.515,0.011,2.503,1.311,0.,1.311,0.977,0.,0.977,2.799,0.007,2.79,0.008,0.,0.008,1.525,0.011,1.513,0.009,0.,0.009
340,4.774,0.,4.773,2.947,0.,2.947,1.598,0.,1.598,1.134,0.,1.134,3.164,0.,3.164,0.009,0.,0.009,1.801,0.,1.801,0.009,0.,0.009
350,4.483,0.019,4.463,3.028,0.02,3.007,1.449,0.,1.449,1.232,0.012,1.219,3.023,0.019,3.003,0.009,0.,0.009,1.784,0.008,1.775,0.01,0.,0.01
360,4.86,0.003,4.853,2.999,0.,2.999,1.566,0.,1.566,1.166,0.,1.166,3.278,0.003,3.271,0.01,0.,0.01,1.82,0.,1.82,0.011,0.,0.011
370,5.296,0.,5.295,3.38,0.,3.38,1.67,0.,1.67,1.38,0.,1.379,3.613,0.,3.613,0.01,0.,0.01,1.986,0.,1.986,0.012,0.,0.012
380,5.961,0.051,5.909,3.298,0.003,3.294,1.889,0.011,1.876,1.291,0.003,1.286,4.06,0.039,4.019,0.01,0.,0.01,1.993,0.,1.992,0.012,0.,0.012
390,5.738,0.,5.738,3.608,0.,3.605,1.96,0.,1.96,1.461,0.,1.458,3.765,0.,3.764,0.011,0.,0.011,2.133,0.,2.132,0.012,0.,0.012
400,5.881,0.015,5.864,3.859,0.008,3.851,1.845,0.003,1.841,1.439,0.,1.439,4.014,0.011,4.002,0.019,0.,0.019,2.405,0.008,2.397,0.013,0.,0.013
