Params: n= 50
Tactic call lazy-regression-linear ran for 0.319 secs (0.295u,0.024s) (success)
Tactic call intros-regression-linear ran for 1.244 secs (1.244u,0.s) (success)
Tactic call destruct-and-regression-linear ran for 0.138 secs (0.138u,0.s) (success)
Tactic call case-and-regression-linear ran for 0. secs (0.u,0.s) (success)
Tactic call case-clear-intros-and-regression-linear ran for 0. secs (0.u,0.s) (success)
Tactic call destruct-or-regression-linear ran for 0.172 secs (0.172u,0.s) (success)
Tactic call case-or-regression-linear ran for 0. secs (0.u,0.s) (success)
Tactic call case-clear-intros-or-regression-linear ran for 0. secs (0.u,0.s) (success)
Params: n= 100
Tactic call lazy-regression-linear ran for 0.691 secs (0.675u,0.015s) (success)
Tactic call intros-regression-linear ran for 4.886 secs (4.882u,0.004s) (success)
Tactic call destruct-and-regression-linear ran for 0.271 secs (0.271u,0.s) (success)
Tactic call case-and-regression-linear ran for 0. secs (0.u,0.s) (success)
Tactic call case-clear-intros-and-regression-linear ran for 0. secs (0.u,0.s) (success)
Tactic call destruct-or-regression-linear ran for 0.266 secs (0.266u,0.s) (success)
Tactic call case-or-regression-linear ran for 0. secs (0.u,0.s) (success)
Tactic call case-clear-intros-or-regression-linear ran for 0. secs (0.u,0.s) (success)
Params: n= 150
Tactic call lazy-regression-linear ran for 0.941 secs (0.929u,0.011s) (success)
Tactic call intros-regression-linear ran for 10.344 secs (10.344u,0.s) (success)
Tactic call destruct-and-regression-linear ran for 0.417 secs (0.417u,0.s) (success)
Tactic call case-and-regression-linear ran for 0. secs (0.u,0.s) (success)
Tactic call case-clear-intros-and-regression-linear ran for 0. secs (0.u,0.s) (success)
Tactic call destruct-or-regression-linear ran for 0.411 secs (0.411u,0.s) (success)
Tactic call case-or-regression-linear ran for 0. secs (0.u,0.s) (success)
Tactic call case-clear-intros-or-regression-linear ran for 0. secs (0.u,0.s) (success)
Params: n= 200
Tactic call lazy-regression-linear ran for 1.291 secs (1.279u,0.012s) (success)
Tactic call intros-regression-linear ran for 17.802 secs (17.802u,0.s) (success)
Tactic call destruct-and-regression-linear ran for 0.559 secs (0.559u,0.s) (success)
Tactic call case-and-regression-linear ran for 0. secs (0.u,0.s) (success)
Tactic call case-clear-intros-and-regression-linear ran for 0. secs (0.u,0.s) (success)
Tactic call destruct-or-regression-linear ran for 0.561 secs (0.561u,0.s) (success)
Tactic call case-or-regression-linear ran for 0. secs (0.u,0.s) (success)
Tactic call case-clear-intros-or-regression-linear ran for 0. secs (0.u,0.s) (success)
