Params: n= 50
Tactic call lazy-regression-linear ran for 0.532 secs (0.516u,0.016s) (success)
Tactic call intros-regression-linear ran for 1.13 secs (1.129u,0.s) (success)
Tactic call destruct-and-regression-linear ran for 0.285 secs (0.284u,0.s) (success)
Tactic call destruct-and-regression-linear ran for 0. secs (0.u,0.s) (failure after 1 backtracking)
Tactic call case-and-regression-linear ran for 0.042 secs (0.042u,0.s) (success)
Tactic call case-clear-intros-and-regression-linear ran for 0.042 secs (0.042u,0.s) (success)
Tactic call case-and-regression-linear ran for 0. secs (0.u,0.s) (failure after 1 backtracking)
Tactic call case-clear-intros-and-regression-linear ran for 0. secs (0.u,0.s) (failure after 1 backtracking)
Tactic call destruct-or-regression-linear ran for 0.243 secs (0.242u,0.s) (success)
Tactic call destruct-or-regression-linear ran for 0. secs (0.u,0.s) (failure after 1 backtracking)
Tactic call case-or-regression-linear ran for 0.042 secs (0.042u,0.s) (success)
Tactic call case-clear-intros-or-regression-linear ran for 0.042 secs (0.042u,0.s) (success)
Tactic call case-or-regression-linear ran for 0. secs (0.u,0.s) (failure after 1 backtracking)
Tactic call case-clear-intros-or-regression-linear ran for 0. secs (0.u,0.s) (failure after 1 backtracking)
Params: n= 100
Tactic call lazy-regression-linear ran for 0.966 secs (0.946u,0.019s) (success)
Tactic call intros-regression-linear ran for 4.28 secs (4.279u,0.s) (success)
Tactic call destruct-and-regression-linear ran for 0.524 secs (0.523u,0.001s) (success)
Tactic call destruct-and-regression-linear ran for 0. secs (0.u,0.s) (failure after 1 backtracking)
Tactic call case-and-regression-linear ran for 0.084 secs (0.084u,0.s) (success)
Tactic call case-clear-intros-and-regression-linear ran for 0.084 secs (0.084u,0.s) (success)
Tactic call case-and-regression-linear ran for 0. secs (0.u,0.s) (failure after 1 backtracking)
Tactic call case-clear-intros-and-regression-linear ran for 0. secs (0.u,0.s) (failure after 1 backtracking)
Tactic call destruct-or-regression-linear ran for 0.476 secs (0.476u,0.s) (success)
Tactic call destruct-or-regression-linear ran for 0. secs (0.u,0.s) (failure after 1 backtracking)
Tactic call case-or-regression-linear ran for 0.087 secs (0.086u,0.s) (success)
Tactic call case-clear-intros-or-regression-linear ran for 0.087 secs (0.086u,0.s) (success)
Tactic call case-or-regression-linear ran for 0. secs (0.u,0.s) (failure after 1 backtracking)
Tactic call case-clear-intros-or-regression-linear ran for 0. secs (0.u,0.s) (failure after 1 backtracking)
Params: n= 150
Tactic call lazy-regression-linear ran for 1.487 secs (1.483u,0.003s) (success)
Tactic call intros-regression-linear ran for 9.402 secs (9.402u,0.s) (success)
Tactic call destruct-and-regression-linear ran for 0.769 secs (0.769u,0.s) (success)
Tactic call destruct-and-regression-linear ran for 0. secs (0.u,0.s) (failure after 1 backtracking)
Tactic call case-and-regression-linear ran for 0.129 secs (0.129u,0.s) (success)
Tactic call case-clear-intros-and-regression-linear ran for 0.129 secs (0.129u,0.s) (success)
Tactic call case-and-regression-linear ran for 0. secs (0.u,0.s) (failure after 1 backtracking)
Tactic call case-clear-intros-and-regression-linear ran for 0. secs (0.u,0.s) (failure after 1 backtracking)
Tactic call destruct-or-regression-linear ran for 0.712 secs (0.712u,0.s) (success)
Tactic call destruct-or-regression-linear ran for 0. secs (0.u,0.s) (failure after 1 backtracking)
Tactic call case-or-regression-linear ran for 0.126 secs (0.126u,0.s) (success)
Tactic call case-clear-intros-or-regression-linear ran for 0.126 secs (0.126u,0.s) (success)
Tactic call case-or-regression-linear ran for 0. secs (0.u,0.s) (failure after 1 backtracking)
Tactic call case-clear-intros-or-regression-linear ran for 0. secs (0.u,0.s) (failure after 1 backtracking)
Params: n= 200
Tactic call lazy-regression-linear ran for 2.005 secs (1.975u,0.029s) (success)
Tactic call intros-regression-linear ran for 17.044 secs (17.039u,0.003s) (success)
Tactic call destruct-and-regression-linear ran for 1.002 secs (1.002u,0.s) (success)
Tactic call destruct-and-regression-linear ran for 0. secs (0.u,0.s) (failure after 1 backtracking)
Tactic call case-and-regression-linear ran for 0.17 secs (0.17u,0.s) (success)
Tactic call case-clear-intros-and-regression-linear ran for 0.17 secs (0.17u,0.s) (success)
Tactic call case-and-regression-linear ran for 0. secs (0.u,0.s) (failure after 1 backtracking)
Tactic call case-clear-intros-and-regression-linear ran for 0. secs (0.u,0.s) (failure after 1 backtracking)
Tactic call destruct-or-regression-linear ran for 0.969 secs (0.969u,0.s) (success)
Tactic call destruct-or-regression-linear ran for 0. secs (0.u,0.s) (failure after 1 backtracking)
Tactic call case-or-regression-linear ran for 0.178 secs (0.178u,0.s) (success)
Tactic call case-clear-intros-or-regression-linear ran for 0.179 secs (0.179u,0.s) (success)
Tactic call case-or-regression-linear ran for 0. secs (0.u,0.s) (failure after 1 backtracking)
Tactic call case-clear-intros-or-regression-linear ran for 0. secs (0.u,0.s) (failure after 1 backtracking)
