Params: n= 50
Tactic call lazy-regression-linear ran for 0.525 secs (0.509u,0.015s) (success)
Tactic call intros-regression-linear ran for 1.224 secs (1.224u,0.s) (success)
Tactic call destruct-and-regression-linear ran for 0.307 secs (0.307u,0.s) (success)
Tactic call destruct-and-regression-linear ran for 0. secs (0.u,0.s) (failure after 1 backtracking)
Tactic call case-and-regression-linear ran for 0.048 secs (0.048u,0.s) (success)
Tactic call case-clear-intros-and-regression-linear ran for 0.048 secs (0.048u,0.s) (success)
Tactic call case-and-regression-linear ran for 0. secs (0.u,0.s) (failure after 1 backtracking)
Tactic call case-clear-intros-and-regression-linear ran for 0. secs (0.u,0.s) (failure after 1 backtracking)
Tactic call destruct-or-regression-linear ran for 0.271 secs (0.271u,0.s) (success)
Tactic call destruct-or-regression-linear ran for 0. secs (0.u,0.s) (failure after 1 backtracking)
Tactic call case-or-regression-linear ran for 0.05 secs (0.049u,0.s) (success)
Tactic call case-clear-intros-or-regression-linear ran for 0.05 secs (0.049u,0.s) (success)
Tactic call case-or-regression-linear ran for 0. secs (0.u,0.s) (failure after 1 backtracking)
Tactic call case-clear-intros-or-regression-linear ran for 0. secs (0.u,0.s) (failure after 1 backtracking)
Params: n= 100
Tactic call lazy-regression-linear ran for 0.946 secs (0.93u,0.016s) (success)
Tactic call intros-regression-linear ran for 4.959 secs (4.957u,0.s) (success)
Tactic call destruct-and-regression-linear ran for 0.584 secs (0.583u,0.s) (success)
Tactic call destruct-and-regression-linear ran for 0. secs (0.u,0.s) (failure after 1 backtracking)
Tactic call case-and-regression-linear ran for 0.102 secs (0.102u,0.s) (success)
Tactic call case-clear-intros-and-regression-linear ran for 0.102 secs (0.102u,0.s) (success)
Tactic call case-and-regression-linear ran for 0. secs (0.u,0.s) (failure after 1 backtracking)
Tactic call case-clear-intros-and-regression-linear ran for 0. secs (0.u,0.s) (failure after 1 backtracking)
Tactic call destruct-or-regression-linear ran for 0.55 secs (0.55u,0.s) (success)
Tactic call destruct-or-regression-linear ran for 0. secs (0.u,0.s) (failure after 1 backtracking)
Tactic call case-or-regression-linear ran for 0.097 secs (0.097u,0.s) (success)
Tactic call case-clear-intros-or-regression-linear ran for 0.097 secs (0.097u,0.s) (success)
Tactic call case-or-regression-linear ran for 0. secs (0.u,0.s) (failure after 1 backtracking)
Tactic call case-clear-intros-or-regression-linear ran for 0. secs (0.u,0.s) (failure after 1 backtracking)
Params: n= 150
Tactic call lazy-regression-linear ran for 1.451 secs (1.445u,0.004s) (success)
Tactic call intros-regression-linear ran for 10.894 secs (10.894u,0.s) (success)
Tactic call destruct-and-regression-linear ran for 0.859 secs (0.859u,0.s) (success)
Tactic call destruct-and-regression-linear ran for 0. secs (0.u,0.s) (failure after 1 backtracking)
Tactic call case-and-regression-linear ran for 0.157 secs (0.157u,0.s) (success)
Tactic call case-clear-intros-and-regression-linear ran for 0.157 secs (0.157u,0.s) (success)
Tactic call case-and-regression-linear ran for 0. secs (0.u,0.s) (failure after 1 backtracking)
Tactic call case-clear-intros-and-regression-linear ran for 0. secs (0.u,0.s) (failure after 1 backtracking)
Tactic call destruct-or-regression-linear ran for 0.816 secs (0.816u,0.s) (success)
Tactic call destruct-or-regression-linear ran for 0. secs (0.u,0.s) (failure after 1 backtracking)
Tactic call case-or-regression-linear ran for 0.146 secs (0.145u,0.s) (success)
Tactic call case-clear-intros-or-regression-linear ran for 0.146 secs (0.145u,0.s) (success)
Tactic call case-or-regression-linear ran for 0. secs (0.u,0.s) (failure after 1 backtracking)
Tactic call case-clear-intros-or-regression-linear ran for 0. secs (0.u,0.s) (failure after 1 backtracking)
Params: n= 200
Tactic call lazy-regression-linear ran for 2.001 secs (1.98u,0.02s) (success)
Tactic call intros-regression-linear ran for 19.323 secs (19.322u,0.s) (success)
Tactic call destruct-and-regression-linear ran for 1.063 secs (1.063u,0.s) (success)
Tactic call destruct-and-regression-linear ran for 0. secs (0.u,0.s) (failure after 1 backtracking)
Tactic call case-and-regression-linear ran for 0.194 secs (0.194u,0.s) (success)
Tactic call case-clear-intros-and-regression-linear ran for 0.195 secs (0.195u,0.s) (success)
Tactic call case-and-regression-linear ran for 0. secs (0.u,0.s) (failure after 1 backtracking)
Tactic call case-clear-intros-and-regression-linear ran for 0. secs (0.u,0.s) (failure after 1 backtracking)
Tactic call destruct-or-regression-linear ran for 1.079 secs (1.079u,0.s) (success)
Tactic call destruct-or-regression-linear ran for 0. secs (0.u,0.s) (failure after 1 backtracking)
Tactic call case-or-regression-linear ran for 0.198 secs (0.198u,0.s) (success)
Tactic call case-clear-intros-or-regression-linear ran for 0.198 secs (0.198u,0.s) (success)
Tactic call case-or-regression-linear ran for 0. secs (0.u,0.s) (failure after 1 backtracking)
Tactic call case-clear-intros-or-regression-linear ran for 0. secs (0.u,0.s) (failure after 1 backtracking)
