Params: 0-univ-count= 32 , 1-n= 5
Tactic call exact-regression-linear ran for 0.001 secs (0.001u,0.s) (success)
Tactic call abstract-regression-quadratic ran for 0.004 secs (0.003u,0.s) (success)
Tactic call close-abstract-regression-quadratic ran for 0.002 secs (0.002u,0.s)
Params: 0-univ-count= 64 , 1-n= 6
Tactic call exact-regression-linear ran for 0.002 secs (0.002u,0.s) (success)
Tactic call abstract-regression-quadratic ran for 0.008 secs (0.008u,0.s) (success)
Tactic call close-abstract-regression-quadratic ran for 0.005 secs (0.005u,0.s)
Params: 0-univ-count= 128 , 1-n= 7
Tactic call exact-regression-linear ran for 0.004 secs (0.004u,0.s) (success)
Tactic call abstract-regression-quadratic ran for 0.107 secs (0.1u,0.007s) (success)
Tactic call close-abstract-regression-quadratic ran for 0.102 secs (0.095u,0.007s)
Params: 0-univ-count= 256 , 1-n= 8
Tactic call exact-regression-linear ran for 0.009 secs (0.009u,0.s) (success)
Tactic call abstract-regression-quadratic ran for 0.037 secs (0.036u,0.s) (success)
Tactic call close-abstract-regression-quadratic ran for 0.027 secs (0.027u,0.s)
Params: 0-univ-count= 512 , 1-n= 9
Tactic call exact-regression-linear ran for 0.018 secs (0.018u,0.s) (success)
Tactic call abstract-regression-quadratic ran for 0.101 secs (0.101u,0.s) (success)
Tactic call close-abstract-regression-quadratic ran for 0.082 secs (0.082u,0.s)
Params: 0-univ-count= 1024 , 1-n= 10
Tactic call exact-regression-linear ran for 0.042 secs (0.042u,0.s) (success)
Tactic call abstract-regression-quadratic ran for 0.21 secs (0.206u,0.004s) (success)
Tactic call close-abstract-regression-quadratic ran for 0.168 secs (0.164u,0.004s)
Params: 0-univ-count= 2048 , 1-n= 11
Tactic call exact-regression-linear ran for 0.085 secs (0.085u,0.s) (success)
Tactic call abstract-regression-quadratic ran for 0.691 secs (0.687u,0.003s) (success)
Tactic call close-abstract-regression-quadratic ran for 0.604 secs (0.6u,0.003s)
Params: 0-univ-count= 4096 , 1-n= 12
Tactic call exact-regression-linear ran for 0.303 secs (0.295u,0.007s) (success)
Tactic call abstract-regression-quadratic ran for 2.58 secs (2.548u,0.031s) (success)
Tactic call close-abstract-regression-quadratic ran for 2.276 secs (2.252u,0.023s)
Params: 0-univ-count= 8192 , 1-n= 13
Tactic call exact-regression-linear ran for 0.567 secs (0.551u,0.015s) (success)
Tactic call abstract-regression-quadratic ran for 8.856 secs (8.815u,0.04s) (success)
Tactic call close-abstract-regression-quadratic ran for 8.288 secs (8.263u,0.024s)
Params: 0-univ-count= 16384 , 1-n= 14
Tactic call exact-regression-linear ran for 0.912 secs (0.903u,0.008s) (success)
Tactic call abstract-regression-quadratic ran for 30.289 secs (30.22u,0.064s) (success)
Tactic call close-abstract-regression-quadratic ran for 29.376 secs (29.316u,0.056s)
