param-n,abstract-regression-cubic-real,abstract-regression-cubic-sys,abstract-regression-cubic-user,close-abstract-regression-cubic-real,close-abstract-regression-cubic-sys,close-abstract-regression-cubic-user,fast-rewrite-regression-cubic-real,fast-rewrite-regression-cubic-sys,fast-rewrite-regression-cubic-user,pose-build-and-refine-regression-cubic-real,pose-build-and-refine-regression-cubic-sys,pose-build-and-refine-regression-cubic-user,refine-regression-quadratic-regression-linear-real,refine-regression-quadratic-regression-linear-sys,refine-regression-quadratic-regression-linear-user
37,0.015,0.003,0.011,0.002,0.,0.002,0.012,0.003,0.008,0.012,0.003,0.008,0.,0.,0.
38,0.012,0.,0.012,0.003,0.,0.003,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
39,0.016,0.,0.016,0.005,0.,0.005,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
40,0.014,0.,0.014,0.003,0.,0.003,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
41,0.013,0.,0.013,0.003,0.,0.003,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
42,0.016,0.,0.016,0.003,0.,0.003,0.012,0.,0.012,0.012,0.,0.012,0.,0.,0.
43,0.015,0.,0.015,0.003,0.,0.003,0.011,0.,0.011,0.011,0.,0.011,0.,0.,0.
44,0.016,0.,0.016,0.003,0.,0.003,0.011,0.,0.011,0.011,0.,0.011,0.,0.,0.
45,0.016,0.,0.016,0.003,0.,0.003,0.012,0.,0.012,0.012,0.,0.012,0.,0.,0.
46,0.017,0.,0.017,0.004,0.,0.004,0.012,0.,0.012,0.012,0.,0.012,0.,0.,0.
47,0.036,0.,0.036,0.004,0.,0.004,0.032,0.,0.032,0.032,0.,0.032,0.,0.,0.
48,0.018,0.,0.018,0.004,0.,0.004,0.013,0.,0.013,0.013,0.,0.013,0.,0.,0.
49,0.019,0.,0.019,0.004,0.,0.004,0.013,0.,0.013,0.013,0.,0.013,0.,0.,0.
50,0.02,0.,0.02,0.005,0.,0.005,0.014,0.,0.014,0.014,0.,0.014,0.,0.,0.
51,0.019,0.,0.019,0.005,0.,0.005,0.014,0.,0.014,0.014,0.,0.014,0.,0.,0.
52,0.115,0.,0.115,0.1,0.,0.1,0.014,0.,0.014,0.014,0.,0.014,0.,0.,0.
53,0.022,0.,0.022,0.005,0.,0.005,0.015,0.,0.015,0.015,0.,0.015,0.,0.,0.
54,0.022,0.,0.022,0.006,0.,0.006,0.016,0.,0.016,0.016,0.,0.016,0.,0.,0.
55,0.021,0.,0.021,0.005,0.,0.005,0.015,0.,0.015,0.015,0.,0.015,0.,0.,0.
56,0.027,0.,0.027,0.009,0.,0.009,0.017,0.,0.017,0.017,0.,0.017,0.001,0.,0.001
57,0.024,0.,0.024,0.006,0.,0.006,0.017,0.,0.017,0.017,0.,0.017,0.,0.,0.
58,0.024,0.,0.024,0.006,0.,0.006,0.016,0.,0.016,0.016,0.,0.016,0.,0.,0.
59,0.025,0.,0.025,0.006,0.,0.006,0.017,0.,0.017,0.017,0.,0.017,0.,0.,0.
60,0.049,0.,0.049,0.006,0.,0.006,0.042,0.,0.042,0.042,0.,0.042,0.,0.,0.
61,0.027,0.,0.027,0.007,0.,0.007,0.019,0.,0.019,0.019,0.,0.019,0.,0.,0.
62,0.027,0.,0.027,0.007,0.,0.007,0.019,0.,0.019,0.019,0.,0.019,0.,0.,0.
63,0.032,0.,0.032,0.007,0.,0.007,0.021,0.,0.021,0.021,0.,0.021,0.001,0.,0.001
64,0.026,0.,0.026,0.007,0.,0.007,0.018,0.,0.018,0.018,0.,0.018,0.,0.,0.
65,0.027,0.,0.027,0.007,0.,0.007,0.019,0.,0.019,0.019,0.,0.019,0.001,0.,0.001
66,0.029,0.,0.029,0.007,0.,0.007,0.021,0.,0.021,0.021,0.,0.021,0.001,0.,0.001
67,0.03,0.,0.03,0.008,0.,0.008,0.021,0.,0.021,0.021,0.,0.021,0.001,0.,0.001
68,0.03,0.,0.03,0.008,0.,0.008,0.021,0.,0.021,0.021,0.,0.021,0.001,0.,0.001
69,0.034,0.,0.034,0.011,0.,0.011,0.022,0.,0.022,0.022,0.,0.022,0.001,0.,0.001
70,0.034,0.,0.034,0.009,0.,0.009,0.024,0.,0.024,0.024,0.,0.024,0.001,0.,0.001
71,0.033,0.,0.033,0.009,0.,0.009,0.023,0.,0.023,0.023,0.,0.023,0.001,0.,0.001
72,0.052,0.,0.052,0.01,0.,0.01,0.041,0.,0.041,0.041,0.,0.041,0.001,0.,0.001
73,0.035,0.,0.035,0.01,0.,0.01,0.024,0.,0.024,0.024,0.,0.024,0.001,0.,0.001
74,0.036,0.,0.036,0.01,0.,0.01,0.024,0.,0.024,0.024,0.,0.024,0.001,0.,0.001
75,0.038,0.,0.038,0.01,0.,0.01,0.027,0.,0.027,0.027,0.,0.027,0.001,0.,0.001
76,0.036,0.,0.036,0.011,0.,0.011,0.024,0.,0.024,0.024,0.,0.024,0.001,0.,0.001
77,0.06,0.,0.06,0.011,0.,0.011,0.047,0.,0.047,0.047,0.,0.047,0.001,0.,0.001
78,0.042,0.,0.042,0.013,0.,0.013,0.028,0.,0.028,0.028,0.,0.028,0.001,0.,0.001
79,0.042,0.,0.042,0.012,0.,0.012,0.029,0.,0.029,0.029,0.,0.029,0.001,0.,0.001
80,0.14,0.,0.14,0.013,0.,0.013,0.125,0.,0.125,0.125,0.,0.125,0.001,0.,0.001
81,0.041,0.,0.041,0.012,0.,0.012,0.028,0.,0.028,0.028,0.,0.028,0.001,0.,0.001
82,0.047,0.,0.047,0.012,0.,0.012,0.034,0.,0.034,0.034,0.,0.034,0.001,0.,0.001
83,0.045,0.,0.045,0.013,0.,0.013,0.031,0.,0.031,0.031,0.,0.031,0.001,0.,0.001
84,0.073,0.,0.073,0.013,0.,0.013,0.058,0.,0.058,0.058,0.,0.058,0.001,0.,0.001
85,0.043,0.,0.043,0.013,0.,0.013,0.028,0.,0.028,0.028,0.,0.028,0.001,0.,0.001
86,0.048,0.,0.048,0.012,0.,0.012,0.034,0.,0.034,0.034,0.,0.034,0.001,0.,0.001
87,0.049,0.,0.049,0.014,0.,0.014,0.033,0.,0.033,0.033,0.,0.033,0.001,0.,0.001
88,0.047,0.,0.047,0.013,0.,0.013,0.032,0.,0.032,0.032,0.,0.032,0.002,0.,0.002
89,0.049,0.,0.049,0.015,0.,0.015,0.033,0.,0.033,0.033,0.,0.033,0.001,0.,0.001
90,0.056,0.,0.056,0.016,0.,0.016,0.039,0.,0.039,0.039,0.,0.039,0.001,0.,0.001
91,0.054,0.,0.053,0.016,0.,0.016,0.036,0.,0.036,0.036,0.,0.036,0.002,0.,0.002
92,0.072,0.,0.072,0.016,0.,0.016,0.054,0.,0.054,0.054,0.,0.054,0.001,0.,0.001
93,0.056,0.,0.056,0.019,0.,0.019,0.036,0.,0.036,0.036,0.,0.036,0.001,0.,0.001
94,0.058,0.,0.058,0.017,0.,0.017,0.039,0.,0.039,0.039,0.,0.039,0.001,0.,0.001
95,0.058,0.,0.058,0.017,0.,0.017,0.039,0.,0.039,0.039,0.,0.039,0.001,0.,0.001
96,0.081,0.,0.081,0.019,0.,0.019,0.06,0.,0.06,0.059,0.,0.06,0.001,0.,0.001
97,0.062,0.,0.062,0.02,0.,0.02,0.041,0.,0.041,0.041,0.,0.041,0.001,0.,0.001
98,0.159,0.,0.159,0.019,0.,0.019,0.138,0.,0.138,0.138,0.,0.138,0.001,0.,0.001
99,0.075,0.,0.075,0.022,0.,0.022,0.052,0.,0.052,0.052,0.,0.052,0.008,0.,0.008
100,0.063,0.,0.063,0.021,0.,0.021,0.041,0.,0.041,0.041,0.,0.041,0.001,0.,0.001
110,0.088,0.,0.088,0.031,0.,0.031,0.055,0.,0.055,0.055,0.,0.055,0.002,0.,0.002
120,0.123,0.,0.123,0.038,0.,0.038,0.084,0.,0.084,0.084,0.,0.084,0.002,0.,0.002
130,0.134,0.,0.134,0.038,0.,0.038,0.095,0.,0.095,0.095,0.,0.094,0.001,0.,0.001
140,0.143,0.,0.143,0.046,0.,0.046,0.095,0.,0.095,0.095,0.,0.095,0.001,0.,0.001
150,0.587,0.,0.586,0.055,0.,0.055,0.531,0.,0.531,0.531,0.,0.531,0.001,0.,0.001
160,0.179,0.,0.179,0.068,0.,0.068,0.11,0.,0.11,0.11,0.,0.11,0.001,0.,0.001
170,0.227,0.003,0.223,0.08,0.003,0.077,0.145,0.,0.145,0.145,0.,0.145,0.002,0.,0.002
180,0.247,0.004,0.243,0.092,0.,0.092,0.154,0.004,0.15,0.154,0.004,0.15,0.002,0.,0.002
190,0.287,0.003,0.283,0.113,0.,0.112,0.172,0.003,0.168,0.172,0.003,0.168,0.003,0.,0.003
200,0.28,0.007,0.273,0.119,0.003,0.115,0.16,0.003,0.156,0.16,0.003,0.156,0.002,0.,0.002
210,0.349,0.007,0.341,0.15,0.003,0.146,0.197,0.003,0.193,0.197,0.003,0.193,0.002,0.,0.002
220,0.354,0.,0.354,0.164,0.,0.164,0.189,0.,0.189,0.189,0.,0.189,0.003,0.,0.003
230,0.404,0.,0.404,0.188,0.,0.188,0.214,0.,0.214,0.214,0.,0.214,0.003,0.,0.003
240,0.486,0.,0.485,0.23,0.,0.23,0.254,0.,0.254,0.254,0.,0.254,0.003,0.,0.003
250,0.48,0.008,0.472,0.237,0.,0.237,0.243,0.007,0.235,0.243,0.007,0.235,0.003,0.,0.003
260,0.598,0.003,0.594,0.283,0.,0.283,0.312,0.003,0.309,0.312,0.003,0.309,0.003,0.,0.003
270,0.63,0.004,0.626,0.317,0.,0.317,0.311,0.003,0.307,0.311,0.003,0.307,0.003,0.,0.003
280,0.641,0.011,0.628,0.339,0.,0.339,0.299,0.011,0.287,0.299,0.011,0.287,0.003,0.,0.003
290,0.719,0.007,0.711,0.396,0.007,0.389,0.321,0.,0.321,0.321,0.,0.321,0.003,0.,0.003
300,0.798,0.016,0.782,0.423,0.,0.423,0.374,0.016,0.358,0.374,0.016,0.358,0.004,0.,0.004
310,0.895,0.,0.895,0.464,0.,0.464,0.429,0.,0.429,0.429,0.,0.429,0.003,0.,0.003
320,0.954,0.012,0.942,0.526,0.,0.526,0.426,0.011,0.414,0.426,0.011,0.414,0.004,0.,0.004
330,0.971,0.008,0.962,0.56,0.,0.56,0.409,0.008,0.4,0.409,0.008,0.4,0.003,0.,0.003
340,1.148,0.,1.148,0.647,0.,0.647,0.5,0.,0.5,0.5,0.,0.5,0.004,0.,0.004
350,1.136,0.,1.136,0.647,0.,0.647,0.488,0.,0.488,0.488,0.,0.488,0.005,0.,0.005
360,1.256,0.,1.256,0.735,0.,0.735,0.519,0.,0.519,0.519,0.,0.519,0.005,0.,0.005
370,1.297,0.,1.297,0.786,0.,0.786,0.509,0.,0.509,0.509,0.,0.509,0.005,0.,0.005
380,1.437,0.,1.437,0.865,0.,0.865,0.569,0.,0.569,0.569,0.,0.569,0.005,0.,0.005
390,1.548,0.,1.548,0.95,0.,0.95,0.595,0.,0.595,0.595,0.,0.595,0.005,0.,0.005
400,1.616,0.008,1.608,0.997,0.,0.996,0.619,0.007,0.611,0.618,0.007,0.61,0.005,0.,0.005
500,2.893,0.003,2.889,1.96,0.003,1.956,0.931,0.,0.931,0.931,0.,0.931,0.007,0.,0.007
600,4.599,0.008,4.59,3.362,0.008,3.354,1.235,0.,1.234,1.235,0.,1.234,0.009,0.,0.009
700,7.33,0.036,7.293,5.612,0.,5.612,1.716,0.036,1.679,1.716,0.036,1.679,0.01,0.,0.01
800,10.594,0.016,10.577,8.44,0.016,8.424,2.152,0.,2.152,2.152,0.,2.152,0.01,0.,0.01
900,14.937,0.031,14.904,12.177,0.003,12.172,2.758,0.028,2.73,2.758,0.028,2.73,0.013,0.,0.013
1000,20.828,0.039,20.787,17.51,0.003,17.505,3.316,0.036,3.28,3.316,0.036,3.28,0.015,0.,0.015
