param-n,abstract-regression-linear-real,abstract-regression-linear-sys,abstract-regression-linear-user,reify-regression-cubic-real,reify-regression-cubic-sys,reify-regression-cubic-user
1,0.,0.,0.,0.001,0.,0.001
2,0.,0.,0.,0.001,0.,0.
3,0.,0.,0.,0.002,0.,0.002
4,0.,0.,0.,0.004,0.,0.004
5,0.,0.,0.,0.005,0.003,0.002
6,0.,0.,0.,0.007,0.,0.007
7,0.,0.,0.,0.008,0.,0.008
8,0.,0.,0.,0.045,0.,0.045
9,0.,0.,0.,0.01,0.,0.01
10,0.,0.,0.,0.012,0.,0.012
11,0.,0.,0.,0.014,0.,0.014
12,0.,0.,0.,0.018,0.,0.018
13,0.,0.,0.,0.019,0.,0.019
14,0.,0.,0.,0.022,0.,0.022
15,0.,0.,0.,0.028,0.,0.028
16,0.,0.,0.,0.028,0.,0.028
17,0.,0.,0.,0.033,0.,0.032
18,0.,0.,0.,0.039,0.,0.039
19,0.,0.,0.,0.04,0.,0.04
20,0.,0.,0.,0.046,0.,0.046
21,0.,0.,0.,0.054,0.,0.054
22,0.,0.,0.,0.057,0.,0.057
23,0.,0.,0.,0.064,0.,0.064
24,0.,0.,0.,0.069,0.,0.069
25,0.,0.,0.,0.08,0.,0.08
26,0.,0.,0.,0.088,0.,0.088
27,0.,0.,0.,0.094,0.,0.093
28,0.,0.,0.,0.1,0.,0.099
29,0.,0.,0.,0.114,0.,0.114
30,0.,0.,0.,0.124,0.,0.123
31,0.,0.,0.,0.135,0.,0.135
32,0.,0.,0.,0.15,0.,0.149
33,0.,0.,0.,0.154,0.,0.154
34,0.,0.,0.,0.167,0.,0.166
35,0.,0.,0.,0.188,0.,0.188
36,0.,0.,0.,0.194,0.,0.194
37,0.,0.,0.,0.209,0.,0.209
38,0.,0.,0.,0.218,0.,0.218
39,0.,0.,0.,0.235,0.,0.235
40,0.,0.,0.,0.251,0.,0.251
41,0.,0.,0.,0.268,0.,0.267
42,0.,0.,0.,0.29,0.,0.29
43,0.,0.,0.,0.308,0.,0.308
44,0.,0.,0.,0.327,0.,0.327
45,0.,0.,0.,0.347,0.001,0.345
46,0.,0.,0.,0.369,0.,0.369
47,0.,0.,0.,0.398,0.,0.398
48,0.,0.,0.,0.424,0.001,0.423
49,0.,0.,0.,0.454,0.,0.453
50,0.,0.,0.,0.476,0.,0.476
51,0.,0.,0.,0.509,0.,0.508
52,0.,0.,0.,0.53,0.,0.528
53,0.,0.,0.,0.547,0.001,0.546
54,0.,0.,0.,0.581,0.,0.58
55,0.,0.,0.,0.614,0.001,0.613
56,0.,0.,0.,0.648,0.,0.648
57,0.,0.,0.,0.68,0.,0.68
58,0.,0.,0.,0.714,0.,0.713
59,0.,0.,0.,0.753,0.,0.753
60,0.001,0.,0.001,0.808,0.,0.808
61,0.001,0.,0.001,0.846,0.,0.846
62,0.001,0.,0.001,0.886,0.,0.886
63,0.001,0.,0.001,0.928,0.,0.928
64,0.001,0.,0.001,0.958,0.,0.958
65,0.001,0.,0.001,1.003,0.,1.003
66,0.001,0.,0.001,1.05,0.,1.05
67,0.001,0.,0.001,1.097,0.,1.097
68,0.001,0.,0.001,1.15,0.,1.149
69,0.001,0.,0.001,1.203,0.,1.202
70,0.001,0.,0.001,1.272,0.,1.271
71,0.001,0.,0.001,1.337,0.,1.337
72,0.001,0.,0.001,1.391,0.,1.391
73,0.001,0.,0.001,1.437,0.,1.436
74,0.001,0.,0.001,1.485,0.001,1.483
75,0.001,0.,0.001,1.548,0.,1.548
76,0.001,0.,0.001,1.618,0.,1.618
77,0.001,0.,0.001,1.685,0.,1.684
78,0.001,0.,0.001,1.775,0.,1.775
79,0.001,0.,0.001,1.849,0.,1.849
80,0.001,0.,0.,1.915,0.,1.915
81,0.001,0.,0.001,1.978,0.,1.978
82,0.001,0.,0.001,2.051,0.,2.051
83,0.001,0.,0.001,2.123,0.,2.123
84,0.001,0.,0.001,2.219,0.001,2.215
85,0.001,0.,0.001,2.323,0.,2.323
86,0.001,0.,0.001,2.416,0.,2.415
87,0.001,0.,0.001,2.471,0.,2.471
88,0.001,0.,0.001,2.558,0.,2.558
89,0.001,0.,0.001,2.659,0.,2.659
90,0.001,0.,0.001,2.802,0.,2.802
91,0.001,0.,0.001,2.893,0.,2.893
92,0.001,0.,0.001,2.974,0.,2.974
93,0.001,0.,0.001,3.074,0.,3.074
94,0.001,0.,0.001,3.203,0.,3.203
95,0.001,0.,0.001,3.343,0.,3.343
96,0.001,0.,0.001,3.42,0.,3.42
97,0.001,0.,0.001,3.519,0.,3.519
98,0.001,0.,0.001,3.692,0.,3.691
99,0.001,0.,0.001,3.809,0.,3.809
100,0.001,0.,0.001,3.878,0.001,3.876
110,0.001,0.,0.001,5.465,0.011,5.454
120,0.001,0.,0.001,7.223,0.007,7.215
130,0.001,0.,0.001,9.466,0.005,9.459
140,0.001,0.,0.001,12.179,0.002,12.176
150,0.002,0.,0.002,15.325,0.005,15.318
160,0.002,0.,0.002,19.123,0.,19.122
170,0.002,0.,0.002,23.51,0.,23.509
180,0.002,0.,0.002,28.716,0.005,28.71
190,0.002,0.,0.002,34.733,0.002,34.729
200,0.002,0.,0.002,41.629,0.001,41.626
