param-n,abstract+autorewrite-regression-quadratic-real,abstract+autorewrite-regression-quadratic-sys,abstract+autorewrite-regression-quadratic-user,abstract+rewrite!-regression-quadratic-real,abstract+rewrite!-regression-quadratic-sys,abstract+rewrite!-regression-quadratic-user,autorewrite-noop-regression-linear-real,autorewrite-noop-regression-linear-sys,autorewrite-noop-regression-linear-user,autorewrite-regression-quadratic-real,autorewrite-regression-quadratic-sys,autorewrite-regression-quadratic-user,close-abstract+autorewrite-regression-quadratic-real,close-abstract+autorewrite-regression-quadratic-sys,close-abstract+autorewrite-regression-quadratic-user,close-abstract+rewrite!-regression-quadratic-real,close-abstract+rewrite!-regression-quadratic-sys,close-abstract+rewrite!-regression-quadratic-user,rewrite!-regression-quadratic-real,rewrite!-regression-quadratic-sys,rewrite!-regression-quadratic-user,rewrite?-noop-regression-linear-real,rewrite?-noop-regression-linear-sys,rewrite?-noop-regression-linear-user
35,0.013,0.,0.013,0.014,0.,0.014,0.,0.,0.,0.01,0.,0.01,0.002,0.,0.002,0.002,0.,0.002,0.011,0.,0.011,0.,0.,0.
36,0.013,0.,0.013,0.013,0.,0.013,0.,0.,0.,0.009,0.,0.009,0.002,0.,0.002,0.002,0.,0.002,0.009,0.,0.009,0.,0.,0.
37,0.014,0.,0.014,0.013,0.,0.013,0.,0.,0.,0.01,0.,0.01,0.002,0.,0.002,0.002,0.,0.002,0.01,0.,0.01,0.,0.,0.
38,0.014,0.,0.014,0.015,0.,0.014,0.,0.,0.,0.01,0.,0.01,0.003,0.,0.003,0.003,0.,0.003,0.011,0.,0.01,0.,0.,0.
39,0.015,0.,0.015,0.015,0.,0.015,0.,0.,0.,0.011,0.,0.011,0.003,0.,0.003,0.003,0.,0.003,0.011,0.,0.011,0.,0.,0.
40,0.017,0.,0.017,0.017,0.,0.017,0.,0.,0.,0.011,0.,0.011,0.003,0.,0.003,0.003,0.,0.003,0.013,0.,0.013,0.,0.,0.
41,0.016,0.,0.016,0.016,0.,0.016,0.,0.,0.,0.012,0.,0.012,0.003,0.,0.003,0.003,0.,0.003,0.012,0.,0.012,0.,0.,0.
42,0.017,0.,0.017,0.018,0.,0.018,0.,0.,0.,0.013,0.,0.013,0.003,0.,0.003,0.003,0.,0.003,0.013,0.,0.013,0.,0.,0.
43,0.017,0.,0.017,0.017,0.,0.017,0.,0.,0.,0.013,0.,0.013,0.003,0.,0.003,0.003,0.,0.003,0.013,0.,0.013,0.,0.,0.
44,0.019,0.,0.019,0.021,0.,0.021,0.,0.,0.,0.014,0.,0.014,0.004,0.,0.004,0.004,0.,0.004,0.016,0.,0.016,0.,0.,0.
45,0.019,0.,0.019,0.019,0.,0.019,0.,0.,0.,0.014,0.,0.014,0.004,0.,0.004,0.004,0.,0.004,0.014,0.,0.014,0.,0.,0.
46,0.02,0.,0.02,0.02,0.,0.02,0.,0.,0.,0.015,0.,0.015,0.004,0.,0.004,0.004,0.,0.004,0.015,0.,0.015,0.,0.,0.
47,0.022,0.,0.022,0.02,0.,0.02,0.,0.,0.,0.017,0.,0.017,0.004,0.,0.004,0.004,0.,0.004,0.015,0.,0.015,0.,0.,0.
48,0.021,0.,0.021,0.023,0.,0.023,0.,0.,0.,0.016,0.,0.016,0.004,0.,0.004,0.004,0.,0.004,0.018,0.,0.018,0.,0.,0.
49,0.022,0.,0.022,0.023,0.,0.022,0.,0.,0.,0.017,0.,0.017,0.004,0.,0.004,0.004,0.,0.004,0.016,0.,0.016,0.001,0.,0.
50,0.029,0.006,0.023,0.029,0.007,0.022,0.,0.,0.,0.022,0.005,0.017,0.006,0.,0.005,0.006,0.002,0.004,0.022,0.004,0.018,0.,0.,0.
51,0.025,0.,0.025,0.024,0.,0.024,0.,0.,0.,0.019,0.,0.019,0.005,0.,0.005,0.005,0.,0.005,0.018,0.,0.018,0.,0.,0.
52,0.024,0.,0.024,0.027,0.,0.026,0.,0.,0.,0.018,0.,0.018,0.005,0.,0.005,0.005,0.,0.005,0.02,0.,0.02,0.,0.,0.
53,0.025,0.,0.025,0.027,0.,0.027,0.,0.,0.,0.019,0.,0.019,0.005,0.,0.005,0.005,0.,0.005,0.02,0.,0.02,0.,0.,0.
54,0.027,0.,0.027,0.031,0.,0.031,0.,0.,0.,0.02,0.,0.02,0.006,0.,0.006,0.01,0.,0.01,0.02,0.,0.02,0.,0.,0.
55,0.028,0.,0.028,0.027,0.,0.027,0.,0.,0.,0.021,0.,0.021,0.006,0.,0.006,0.006,0.,0.006,0.02,0.,0.02,0.,0.,0.
56,0.03,0.,0.03,0.029,0.,0.029,0.,0.,0.,0.02,0.,0.02,0.008,0.,0.008,0.006,0.,0.006,0.021,0.,0.021,0.,0.,0.
57,0.028,0.,0.028,0.03,0.,0.03,0.,0.,0.,0.021,0.,0.021,0.006,0.,0.006,0.006,0.,0.006,0.022,0.,0.022,0.,0.,0.
58,0.029,0.,0.029,0.031,0.,0.031,0.,0.,0.,0.022,0.,0.022,0.006,0.,0.006,0.006,0.,0.006,0.023,0.,0.023,0.,0.,0.
59,0.031,0.,0.031,0.033,0.,0.033,0.,0.,0.,0.023,0.,0.023,0.007,0.,0.007,0.006,0.,0.006,0.025,0.,0.025,0.,0.,0.
60,0.032,0.,0.032,0.033,0.,0.033,0.,0.,0.,0.024,0.,0.024,0.007,0.,0.007,0.007,0.,0.007,0.025,0.,0.025,0.,0.,0.
61,0.034,0.,0.034,0.036,0.,0.036,0.,0.,0.,0.026,0.,0.026,0.007,0.,0.007,0.01,0.,0.01,0.024,0.,0.024,0.,0.,0.
62,0.034,0.,0.034,0.035,0.,0.034,0.,0.,0.,0.026,0.,0.026,0.007,0.,0.007,0.008,0.,0.007,0.025,0.,0.025,0.,0.,0.
63,0.036,0.,0.036,0.037,0.,0.036,0.,0.,0.,0.027,0.,0.027,0.007,0.,0.007,0.009,0.,0.009,0.026,0.,0.026,0.,0.,0.
64,0.036,0.,0.036,0.038,0.,0.038,0.,0.,0.,0.027,0.,0.027,0.008,0.,0.008,0.008,0.,0.008,0.027,0.,0.027,0.002,0.,0.002
65,0.038,0.,0.038,0.041,0.,0.041,0.,0.,0.,0.028,0.,0.028,0.008,0.,0.008,0.008,0.,0.008,0.031,0.,0.031,0.,0.,0.
66,0.039,0.,0.038,0.039,0.,0.039,0.,0.,0.,0.029,0.,0.028,0.009,0.,0.009,0.008,0.,0.008,0.03,0.,0.03,0.,0.,0.
67,0.039,0.,0.039,0.041,0.,0.041,0.,0.,0.,0.029,0.,0.029,0.009,0.,0.009,0.009,0.,0.009,0.031,0.,0.031,0.,0.,0.
68,0.041,0.,0.041,0.04,0.,0.04,0.,0.,0.,0.031,0.,0.031,0.009,0.,0.009,0.009,0.,0.009,0.03,0.,0.03,0.,0.,0.
69,0.042,0.,0.042,0.043,0.,0.043,0.,0.,0.,0.032,0.,0.032,0.009,0.,0.009,0.009,0.,0.009,0.032,0.,0.032,0.,0.,0.
70,0.044,0.,0.044,0.042,0.,0.042,0.,0.,0.,0.034,0.,0.034,0.009,0.,0.009,0.01,0.,0.01,0.031,0.,0.031,0.,0.,0.
71,0.044,0.,0.044,0.044,0.,0.044,0.,0.,0.,0.032,0.,0.032,0.01,0.,0.01,0.009,0.,0.009,0.033,0.,0.033,0.,0.,0.
72,0.045,0.,0.045,0.048,0.,0.048,0.,0.,0.,0.034,0.,0.034,0.01,0.,0.01,0.01,0.,0.01,0.036,0.,0.036,0.,0.,0.
73,0.048,0.,0.048,0.047,0.,0.047,0.,0.,0.,0.037,0.,0.037,0.01,0.,0.01,0.011,0.,0.011,0.035,0.,0.035,0.,0.,0.
74,0.047,0.,0.047,0.049,0.,0.048,0.,0.,0.,0.034,0.,0.034,0.011,0.,0.011,0.01,0.,0.01,0.037,0.,0.036,0.,0.,0.
75,0.048,0.,0.048,0.051,0.,0.051,0.,0.,0.,0.036,0.,0.036,0.01,0.,0.01,0.01,0.,0.01,0.039,0.,0.039,0.,0.,0.
76,0.052,0.,0.052,0.05,0.,0.049,0.,0.,0.,0.039,0.,0.038,0.012,0.,0.012,0.011,0.,0.011,0.037,0.,0.036,0.,0.,0.
77,0.051,0.,0.051,0.051,0.,0.051,0.,0.,0.,0.039,0.,0.039,0.011,0.,0.011,0.011,0.,0.011,0.038,0.,0.038,0.,0.,0.
78,0.054,0.,0.053,0.055,0.,0.055,0.,0.,0.,0.039,0.,0.038,0.014,0.,0.014,0.012,0.,0.012,0.041,0.,0.041,0.,0.,0.
79,0.054,0.002,0.052,0.055,0.,0.055,0.,0.,0.,0.041,0.001,0.039,0.011,0.,0.011,0.012,0.,0.012,0.042,0.,0.042,0.,0.,0.
80,0.057,0.,0.057,0.055,0.,0.055,0.,0.,0.,0.043,0.,0.043,0.013,0.,0.013,0.012,0.,0.012,0.041,0.,0.041,0.,0.,0.
81,0.057,0.,0.057,0.058,0.,0.058,0.,0.,0.,0.043,0.,0.043,0.012,0.,0.012,0.014,0.,0.014,0.042,0.,0.042,0.,0.,0.
82,0.057,0.,0.057,0.057,0.,0.057,0.,0.,0.,0.043,0.,0.043,0.012,0.,0.012,0.012,0.,0.012,0.043,0.,0.043,0.,0.,0.
83,0.06,0.,0.06,0.063,0.,0.063,0.,0.,0.,0.043,0.,0.043,0.015,0.,0.015,0.013,0.,0.013,0.048,0.,0.048,0.,0.,0.
84,0.059,0.,0.058,0.065,0.,0.064,0.,0.,0.,0.045,0.,0.044,0.013,0.,0.013,0.014,0.,0.013,0.048,0.,0.048,0.,0.,0.
85,0.064,0.,0.064,0.063,0.,0.062,0.,0.,0.,0.049,0.,0.049,0.013,0.,0.013,0.013,0.,0.013,0.048,0.,0.047,0.,0.,0.
86,0.066,0.,0.066,0.063,0.,0.063,0.,0.,0.,0.051,0.,0.051,0.013,0.,0.013,0.014,0.,0.014,0.047,0.,0.047,0.,0.,0.
87,0.07,0.,0.068,0.064,0.,0.064,0.,0.,0.,0.052,0.,0.051,0.014,0.,0.014,0.014,0.,0.014,0.048,0.,0.048,0.,0.,0.
88,0.069,0.,0.069,0.066,0.,0.066,0.,0.,0.,0.052,0.,0.052,0.015,0.,0.015,0.014,0.,0.014,0.05,0.,0.05,0.,0.,0.
89,0.068,0.,0.068,0.068,0.,0.068,0.,0.,0.,0.051,0.,0.051,0.016,0.,0.016,0.014,0.,0.014,0.05,0.,0.05,0.003,0.,0.003
90,0.069,0.,0.069,0.07,0.,0.07,0.,0.,0.,0.052,0.,0.052,0.016,0.,0.016,0.018,0.,0.018,0.051,0.,0.051,0.,0.,0.
91,0.071,0.,0.071,0.071,0.,0.071,0.,0.,0.,0.053,0.,0.053,0.016,0.,0.016,0.015,0.,0.015,0.052,0.,0.052,0.,0.,0.
92,0.074,0.,0.073,0.073,0.,0.073,0.,0.,0.,0.055,0.,0.055,0.017,0.,0.016,0.016,0.,0.016,0.055,0.,0.055,0.,0.,0.
93,0.075,0.,0.075,0.073,0.,0.073,0.,0.,0.,0.058,0.,0.058,0.016,0.,0.016,0.016,0.,0.016,0.056,0.,0.056,0.,0.,0.
94,0.075,0.,0.075,0.074,0.,0.074,0.,0.,0.,0.058,0.,0.058,0.016,0.,0.016,0.016,0.,0.016,0.056,0.,0.056,0.,0.,0.
95,0.074,0.,0.074,0.077,0.,0.076,0.,0.,0.,0.056,0.,0.056,0.016,0.,0.016,0.018,0.,0.018,0.057,0.,0.057,0.,0.,0.
96,0.077,0.,0.077,0.079,0.001,0.077,0.,0.,0.,0.058,0.,0.058,0.017,0.,0.017,0.019,0.001,0.017,0.059,0.,0.059,0.,0.,0.
97,0.078,0.,0.078,0.079,0.,0.079,0.,0.,0.,0.058,0.,0.058,0.018,0.,0.018,0.019,0.,0.019,0.058,0.,0.058,0.,0.,0.
98,0.078,0.,0.078,0.081,0.,0.08,0.,0.,0.,0.059,0.,0.059,0.018,0.,0.018,0.017,0.,0.017,0.062,0.,0.061,0.,0.,0.
99,0.08,0.,0.08,0.084,0.,0.084,0.,0.,0.,0.059,0.,0.059,0.019,0.,0.019,0.019,0.,0.019,0.063,0.,0.063,0.,0.,0.
100,0.12,0.007,0.113,0.123,0.004,0.119,0.,0.,0.,0.098,0.007,0.091,0.021,0.,0.021,0.022,0.,0.022,0.1,0.004,0.096,0.,0.,0.
110,0.1,0.,0.1,0.101,0.,0.101,0.,0.,0.,0.075,0.,0.075,0.023,0.,0.023,0.024,0.,0.024,0.076,0.,0.076,0.,0.,0.
120,0.116,0.,0.116,0.121,0.,0.12,0.,0.,0.,0.086,0.,0.086,0.028,0.,0.028,0.028,0.,0.028,0.091,0.,0.09,0.,0.,0.
130,0.137,0.,0.137,0.139,0.,0.139,0.,0.,0.,0.103,0.,0.103,0.033,0.,0.033,0.032,0.,0.032,0.105,0.,0.105,0.,0.,0.
140,0.158,0.,0.158,0.161,0.,0.16,0.,0.,0.,0.118,0.,0.118,0.038,0.,0.038,0.038,0.,0.037,0.12,0.,0.12,0.002,0.,0.002
150,0.189,0.001,0.187,0.197,0.,0.196,0.,0.,0.,0.144,0.,0.143,0.043,0.,0.042,0.043,0.,0.042,0.151,0.,0.151,0.,0.,0.
160,0.203,0.,0.203,0.21,0.,0.21,0.001,0.,0.001,0.15,0.,0.15,0.05,0.,0.05,0.049,0.,0.049,0.159,0.,0.159,0.001,0.,0.001
170,0.238,0.003,0.234,0.242,0.,0.242,0.001,0.,0.,0.18,0.,0.179,0.056,0.002,0.054,0.057,0.,0.057,0.182,0.,0.182,0.001,0.,0.001
180,0.277,0.,0.277,0.282,0.,0.281,0.001,0.,0.001,0.209,0.,0.209,0.066,0.,0.066,0.069,0.,0.069,0.211,0.,0.21,0.001,0.,0.001
190,0.305,0.,0.305,0.313,0.,0.313,0.001,0.,0.001,0.23,0.,0.23,0.072,0.,0.072,0.078,0.,0.078,0.232,0.,0.232,0.001,0.,0.001
200,0.35,0.,0.35,0.351,0.,0.35,0.001,0.,0.001,0.264,0.,0.264,0.084,0.,0.084,0.085,0.,0.085,0.264,0.,0.263,0.001,0.,0.001
210,0.355,0.001,0.353,0.364,0.,0.363,0.001,0.,0.001,0.269,0.,0.268,0.083,0.,0.082,0.083,0.,0.083,0.279,0.,0.278,0.001,0.,0.001
220,0.379,0.002,0.377,0.385,0.002,0.382,0.001,0.,0.001,0.28,0.,0.279,0.096,0.,0.095,0.091,0.001,0.089,0.291,0.,0.29,0.001,0.,0.001
230,0.412,0.,0.412,0.429,0.001,0.428,0.001,0.,0.001,0.309,0.,0.309,0.1,0.,0.1,0.101,0.,0.101,0.325,0.001,0.324,0.001,0.,0.001
240,0.462,0.,0.461,0.456,0.,0.455,0.001,0.,0.001,0.336,0.,0.336,0.122,0.,0.122,0.109,0.,0.109,0.344,0.,0.344,0.001,0.,0.001
250,0.501,0.002,0.498,0.511,0.,0.51,0.001,0.,0.001,0.38,0.001,0.378,0.118,0.001,0.117,0.119,0.,0.119,0.389,0.,0.388,0.001,0.,0.001
260,0.56,0.,0.56,0.575,0.,0.575,0.001,0.,0.001,0.415,0.,0.415,0.142,0.,0.142,0.145,0.,0.145,0.427,0.,0.427,0.001,0.,0.001
270,0.577,0.001,0.575,0.595,0.,0.594,0.001,0.,0.001,0.432,0.001,0.43,0.142,0.,0.142,0.136,0.,0.136,0.455,0.,0.454,0.001,0.,0.001
280,0.607,0.001,0.605,0.631,0.001,0.63,0.001,0.,0.001,0.453,0.001,0.451,0.15,0.,0.15,0.154,0.,0.154,0.473,0.,0.472,0.001,0.,0.001
290,0.665,0.,0.665,0.661,0.,0.661,0.001,0.,0.001,0.484,0.,0.484,0.177,0.,0.177,0.159,0.,0.159,0.499,0.,0.499,0.001,0.,0.001
300,0.689,0.003,0.685,0.701,0.002,0.698,0.001,0.,0.001,0.517,0.002,0.514,0.169,0.,0.168,0.17,0.,0.169,0.528,0.001,0.526,0.001,0.,0.001
310,0.768,0.,0.768,0.812,0.,0.812,0.001,0.,0.001,0.58,0.,0.58,0.184,0.,0.184,0.2,0.,0.2,0.609,0.,0.609,0.001,0.,0.001
320,0.794,0.,0.794,0.814,0.,0.814,0.001,0.,0.001,0.592,0.,0.592,0.198,0.,0.198,0.196,0.,0.196,0.615,0.,0.615,0.002,0.,0.002
330,0.831,0.,0.831,0.859,0.,0.858,0.001,0.,0.001,0.625,0.,0.625,0.203,0.,0.202,0.207,0.,0.206,0.648,0.,0.648,0.002,0.,0.002
340,0.945,0.001,0.943,0.973,0.,0.973,0.002,0.,0.002,0.708,0.,0.708,0.233,0.001,0.231,0.235,0.,0.235,0.735,0.,0.735,0.002,0.,0.002
350,0.988,0.004,0.984,1.011,0.004,1.007,0.002,0.,0.002,0.746,0.001,0.744,0.239,0.001,0.237,0.238,0.002,0.236,0.769,0.001,0.767,0.002,0.,0.002
360,0.997,0.002,0.995,1.023,0.,1.023,0.002,0.,0.002,0.744,0.001,0.742,0.25,0.,0.25,0.251,0.,0.251,0.768,0.,0.768,0.002,0.,0.002
370,1.081,0.,1.081,1.125,0.,1.125,0.002,0.,0.002,0.792,0.,0.792,0.285,0.,0.285,0.289,0.,0.289,0.832,0.,0.832,0.002,0.,0.002
380,1.125,0.,1.124,1.148,0.,1.148,0.002,0.,0.002,0.843,0.,0.843,0.277,0.,0.277,0.276,0.,0.276,0.867,0.,0.867,0.002,0.,0.002
390,1.158,0.,1.157,1.235,0.,1.235,0.002,0.,0.002,0.868,0.,0.868,0.286,0.,0.286,0.318,0.,0.318,0.912,0.,0.912,0.002,0.,0.002
400,1.218,0.002,1.216,1.26,0.003,1.255,0.002,0.,0.002,0.912,0.002,0.91,0.303,0.,0.303,0.301,0.,0.301,0.955,0.003,0.95,0.002,0.,0.002
