param-n,abstract-regression-linear-real,abstract-regression-linear-sys,abstract-regression-linear-user,reify-regression-cubic-real,reify-regression-cubic-sys,reify-regression-cubic-user
1,0.,0.,0.,0.,0.,0.
2,0.,0.,0.,0.001,0.,0.001
3,0.,0.,0.,0.001,0.,0.001
4,0.,0.,0.,0.002,0.,0.002
5,0.,0.,0.,0.003,0.003,0.
6,0.,0.,0.,0.004,0.001,0.002
7,0.,0.,0.,0.004,0.,0.004
8,0.,0.,0.,0.005,0.,0.005
9,0.,0.,0.,0.006,0.,0.006
10,0.,0.,0.,0.008,0.005,0.002
11,0.,0.,0.,0.009,0.,0.009
12,0.,0.,0.,0.047,0.004,0.042
13,0.,0.,0.,0.01,0.,0.01
14,0.,0.,0.,0.011,0.,0.011
15,0.,0.,0.,0.012,0.,0.012
16,0.,0.,0.,0.014,0.,0.014
17,0.,0.,0.,0.017,0.,0.017
18,0.,0.,0.,0.017,0.,0.017
19,0.,0.,0.,0.019,0.,0.019
20,0.,0.,0.,0.024,0.,0.024
21,0.,0.,0.,0.024,0.,0.024
22,0.,0.,0.,0.028,0.,0.028
23,0.,0.,0.,0.029,0.,0.029
24,0.,0.,0.,0.037,0.,0.037
25,0.,0.,0.,0.035,0.,0.035
26,0.,0.,0.,0.04,0.,0.04
27,0.,0.,0.,0.044,0.,0.043
28,0.,0.,0.,0.045,0.,0.045
29,0.,0.,0.,0.05,0.,0.05
30,0.,0.,0.,0.055,0.,0.055
31,0.,0.,0.,0.06,0.,0.06
32,0.,0.,0.,0.067,0.,0.067
33,0.,0.,0.,0.069,0.,0.069
34,0.,0.,0.,0.077,0.,0.077
35,0.,0.,0.,0.08,0.,0.08
36,0.,0.,0.,0.09,0.001,0.089
37,0.,0.,0.,0.097,0.,0.097
38,0.,0.,0.,0.102,0.,0.102
39,0.,0.,0.,0.107,0.,0.107
40,0.,0.,0.,0.121,0.001,0.119
41,0.,0.,0.,0.131,0.,0.131
42,0.,0.,0.,0.136,0.,0.136
43,0.,0.,0.,0.14,0.001,0.139
44,0.,0.,0.,0.148,0.,0.148
45,0.,0.,0.,0.161,0.,0.161
46,0.,0.,0.,0.178,0.,0.178
47,0.,0.,0.,0.187,0.,0.187
48,0.,0.,0.,0.2,0.,0.2
49,0.,0.,0.,0.199,0.,0.199
50,0.,0.,0.,0.213,0.,0.213
51,0.,0.,0.,0.227,0.,0.226
52,0.,0.,0.,0.24,0.001,0.239
53,0.001,0.,0.001,0.254,0.,0.254
54,0.,0.,0.,0.269,0.,0.269
55,0.,0.,0.,0.279,0.001,0.278
56,0.,0.,0.,0.297,0.,0.296
57,0.,0.,0.,0.311,0.001,0.31
58,0.,0.,0.,0.332,0.,0.332
59,0.,0.,0.,0.353,0.,0.352
60,0.,0.,0.,0.374,0.,0.373
61,0.,0.,0.,0.393,0.,0.392
62,0.,0.,0.,0.412,0.,0.412
63,0.,0.,0.,0.428,0.,0.428
64,0.001,0.,0.001,0.453,0.,0.453
65,0.001,0.,0.001,0.465,0.,0.465
66,0.001,0.,0.001,0.485,0.003,0.482
67,0.001,0.,0.001,0.508,0.,0.508
68,0.001,0.,0.001,0.536,0.,0.535
69,0.001,0.,0.001,0.561,0.,0.56
70,0.001,0.,0.001,0.586,0.,0.585
71,0.001,0.,0.001,0.608,0.,0.608
72,0.001,0.,0.001,0.639,0.,0.639
73,0.001,0.,0.001,0.667,0.,0.667
74,0.001,0.,0.001,0.705,0.,0.705
75,0.001,0.,0.001,0.74,0.,0.74
76,0.001,0.,0.001,0.768,0.,0.768
77,0.001,0.,0.001,0.802,0.,0.802
78,0.001,0.,0.001,0.837,0.,0.837
79,0.001,0.,0.001,0.853,0.,0.852
80,0.001,0.,0.001,0.892,0.001,0.891
81,0.001,0.,0.001,0.925,0.001,0.923
82,0.001,0.,0.001,0.963,0.,0.963
83,0.001,0.,0.001,1.002,0.,1.002
84,0.001,0.,0.001,1.043,0.,1.043
85,0.001,0.,0.001,1.093,0.,1.092
86,0.001,0.,0.001,1.145,0.,1.145
87,0.001,0.,0.001,1.191,0.,1.19
88,0.001,0.,0.001,1.233,0.,1.233
89,0.001,0.,0.001,1.274,0.,1.274
90,0.001,0.,0.001,1.306,0.,1.305
91,0.001,0.,0.001,1.358,0.001,1.356
92,0.001,0.,0.001,1.403,0.001,1.401
93,0.001,0.,0.001,1.457,0.,1.456
94,0.001,0.,0.001,1.52,0.002,1.518
95,0.001,0.,0.001,1.566,0.,1.566
96,0.001,0.,0.001,1.639,0.,1.639
97,0.001,0.,0.001,1.696,0.,1.696
98,0.001,0.,0.001,1.748,0.,1.747
99,0.001,0.,0.001,1.795,0.,1.794
100,0.001,0.,0.001,1.849,0.,1.848
110,0.001,0.,0.001,2.639,0.011,2.627
120,0.001,0.,0.001,3.503,0.002,3.5
130,0.001,0.,0.001,4.574,0.001,4.572
140,0.001,0.,0.001,5.982,0.,5.981
150,0.002,0.,0.002,7.636,0.004,7.631
160,0.002,0.,0.002,9.583,0.004,9.577
170,0.002,0.,0.002,11.893,0.,11.891
180,0.002,0.,0.002,13.317,0.003,13.312
190,0.002,0.,0.001,17.804,0.002,17.801
200,0.002,0.,0.002,21.493,0.,21.491
