param-n,abstract+rewrite-strat-bottomup-real,abstract+rewrite-strat-bottomup-sys,abstract+rewrite-strat-bottomup-user,abstract+rewrite-strat-topdown-real,abstract+rewrite-strat-topdown-sys,abstract+rewrite-strat-topdown-user,close-abstract+rewrite-strat-bottomup-real,close-abstract+rewrite-strat-bottomup-sys,close-abstract+rewrite-strat-bottomup-user,close-abstract+rewrite-strat-topdown-real,close-abstract+rewrite-strat-topdown-sys,close-abstract+rewrite-strat-topdown-user,rewrite-strat-bottomup-real,rewrite-strat-bottomup-sys,rewrite-strat-bottomup-user,rewrite-strat-bottomup-noop-real,rewrite-strat-bottomup-noop-sys,rewrite-strat-bottomup-noop-user,rewrite-strat-topdown-real,rewrite-strat-topdown-sys,rewrite-strat-topdown-user,rewrite-strat-topdown-noop-real,rewrite-strat-topdown-noop-sys,rewrite-strat-topdown-noop-user
82,0.189,0.,0.189,0.121,0.,0.121,0.065,0.,0.065,0.057,0.,0.057,0.121,0.,0.121,0.,0.,0.,0.062,0.,0.062,0.001,0.,0.001
83,0.189,0.,0.189,0.132,0.,0.132,0.069,0.,0.069,0.062,0.,0.062,0.118,0.,0.118,0.,0.,0.,0.067,0.,0.067,0.,0.,0.
84,0.199,0.003,0.195,0.135,0.,0.135,0.066,0.,0.066,0.065,0.,0.065,0.131,0.003,0.127,0.001,0.,0.,0.068,0.,0.068,0.,0.,0.
85,0.2,0.,0.2,0.128,0.,0.128,0.067,0.,0.067,0.059,0.,0.059,0.131,0.,0.131,0.,0.,0.,0.066,0.,0.066,0.001,0.,0.001
86,0.211,0.,0.211,0.132,0.,0.132,0.072,0.,0.072,0.062,0.,0.062,0.132,0.,0.132,0.,0.,0.,0.068,0.,0.068,0.001,0.,0.001
87,0.213,0.,0.213,0.136,0.,0.136,0.072,0.,0.072,0.063,0.,0.063,0.139,0.,0.139,0.,0.,0.,0.07,0.,0.07,0.,0.,0.
88,0.212,0.,0.212,0.14,0.,0.139,0.081,0.,0.081,0.062,0.,0.062,0.129,0.,0.129,0.001,0.,0.001,0.075,0.,0.075,0.,0.,0.
89,0.212,0.,0.212,0.136,0.,0.136,0.076,0.,0.076,0.057,0.,0.057,0.134,0.,0.134,0.,0.,0.,0.076,0.,0.076,0.001,0.,0.001
90,0.219,0.003,0.215,0.136,0.,0.136,0.081,0.003,0.078,0.06,0.,0.06,0.136,0.,0.135,0.,0.,0.,0.073,0.,0.073,0.,0.,0.
91,0.246,0.,0.246,0.137,0.,0.137,0.088,0.,0.088,0.055,0.,0.055,0.155,0.,0.155,0.001,0.,0.001,0.08,0.,0.08,0.,0.,0.
92,0.261,0.,0.261,0.138,0.,0.138,0.101,0.,0.101,0.06,0.,0.06,0.158,0.,0.158,0.001,0.,0.001,0.076,0.,0.076,0.001,0.,0.001
93,0.283,0.,0.283,0.147,0.,0.147,0.109,0.,0.109,0.063,0.,0.063,0.172,0.,0.172,0.001,0.,0.001,0.082,0.,0.082,0.001,0.,0.001
94,0.282,0.,0.282,0.15,0.,0.15,0.097,0.,0.097,0.062,0.,0.062,0.182,0.,0.182,0.001,0.,0.001,0.085,0.,0.085,0.001,0.,0.001
95,0.283,0.,0.283,0.143,0.,0.143,0.106,0.,0.106,0.061,0.,0.061,0.174,0.,0.174,0.001,0.,0.001,0.08,0.,0.08,0.001,0.,0.001
96,0.271,0.,0.271,0.149,0.,0.149,0.108,0.,0.108,0.065,0.,0.065,0.16,0.,0.16,0.001,0.,0.001,0.078,0.,0.078,0.004,0.,0.004
97,0.286,0.,0.286,0.151,0.,0.151,0.116,0.,0.116,0.067,0.,0.067,0.168,0.,0.168,0.001,0.,0.001,0.081,0.,0.081,0.001,0.,0.001
98,0.299,0.01,0.288,0.156,0.,0.156,0.112,0.007,0.104,0.067,0.,0.067,0.185,0.002,0.182,0.001,0.,0.001,0.083,0.,0.083,0.,0.,0.
99,0.304,0.,0.304,0.156,0.004,0.152,0.114,0.,0.114,0.068,0.,0.068,0.187,0.,0.187,0.001,0.,0.001,0.086,0.004,0.082,0.001,0.,0.001
100,0.294,0.,0.294,0.269,0.,0.268,0.095,0.,0.095,0.095,0.,0.095,0.196,0.,0.196,0.001,0.,0.001,0.172,0.,0.172,0.001,0.,0.001
110,0.346,0.004,0.342,0.198,0.,0.198,0.121,0.,0.121,0.088,0.,0.088,0.222,0.003,0.218,0.001,0.,0.001,0.107,0.,0.107,0.001,0.,0.001
120,0.402,0.003,0.398,0.249,0.,0.249,0.145,0.,0.145,0.104,0.,0.104,0.254,0.003,0.25,0.001,0.,0.001,0.141,0.,0.141,0.001,0.,0.001
130,0.463,0.,0.463,0.278,0.,0.278,0.172,0.,0.172,0.12,0.,0.12,0.288,0.,0.288,0.001,0.,0.001,0.155,0.,0.155,0.001,0.,0.001
140,0.576,0.003,0.572,0.346,0.,0.346,0.21,0.,0.21,0.168,0.,0.168,0.363,0.003,0.359,0.001,0.,0.001,0.175,0.,0.175,0.001,0.,0.001
150,0.763,0.,0.763,0.513,0.007,0.505,0.245,0.,0.245,0.293,0.007,0.285,0.514,0.,0.514,0.001,0.,0.001,0.217,0.,0.217,0.002,0.,0.002
160,0.74,0.,0.74,0.475,0.007,0.467,0.275,0.,0.275,0.226,0.,0.226,0.461,0.,0.461,0.002,0.,0.002,0.244,0.007,0.236,0.002,0.,0.002
170,0.876,0.,0.876,0.545,0.004,0.541,0.343,0.,0.343,0.23,0.,0.23,0.529,0.,0.529,0.002,0.,0.002,0.311,0.003,0.307,0.002,0.,0.002
180,0.987,0.,0.987,0.536,0.003,0.532,0.345,0.,0.345,0.229,0.,0.229,0.637,0.,0.637,0.002,0.,0.002,0.293,0.003,0.289,0.012,0.,0.012
190,1.044,0.,1.044,0.607,0.003,0.603,0.356,0.,0.356,0.258,0.,0.258,0.683,0.,0.683,0.002,0.,0.002,0.345,0.003,0.341,0.002,0.,0.002
200,1.211,0.007,1.203,0.882,0.003,0.878,0.406,0.,0.406,0.42,0.,0.42,0.801,0.007,0.793,0.002,0.,0.002,0.458,0.003,0.454,0.003,0.,0.003
210,1.363,0.,1.363,0.797,0.,0.797,0.492,0.,0.492,0.35,0.,0.35,0.866,0.,0.866,0.003,0.,0.003,0.442,0.,0.442,0.003,0.,0.003
220,1.434,0.,1.434,0.928,0.,0.928,0.516,0.,0.516,0.432,0.,0.432,0.913,0.,0.912,0.003,0.,0.003,0.49,0.,0.49,0.003,0.,0.003
230,1.51,0.007,1.502,1.025,0.003,1.021,0.504,0.003,0.5,0.412,0.003,0.409,1.001,0.003,0.997,0.003,0.,0.003,0.606,0.,0.606,0.004,0.,0.004
240,1.744,0.,1.743,1.13,0.004,1.125,0.653,0.,0.653,0.447,0.,0.447,1.085,0.,1.084,0.003,0.,0.003,0.675,0.004,0.671,0.004,0.,0.004
250,1.816,0.007,1.808,1.177,0.011,1.166,0.651,0.,0.651,0.49,0.004,0.485,1.16,0.007,1.152,0.004,0.,0.004,0.682,0.007,0.675,0.004,0.,0.004
260,1.926,0.007,1.917,1.242,0.,1.242,0.651,0.007,0.643,0.543,0.,0.543,1.269,0.,1.269,0.004,0.,0.004,0.692,0.,0.692,0.004,0.,0.004
270,2.16,0.007,2.152,1.346,0.003,1.342,0.734,0.,0.734,0.54,0.003,0.536,1.419,0.007,1.411,0.004,0.,0.004,0.792,0.,0.792,0.012,0.,0.012
280,2.378,0.,2.378,1.456,0.016,1.44,0.808,0.,0.808,0.59,0.,0.59,1.563,0.,1.563,0.005,0.,0.005,0.858,0.015,0.842,0.005,0.,0.005
290,2.446,0.,2.446,1.59,0.,1.59,0.827,0.,0.827,0.617,0.,0.617,1.603,0.,1.603,0.013,0.,0.013,0.966,0.,0.966,0.005,0.,0.005
300,2.828,0.004,2.824,1.686,0.015,1.67,0.98,0.,0.98,0.652,0.003,0.648,1.84,0.004,1.836,0.006,0.,0.006,1.027,0.011,1.015,0.005,0.,0.005
310,2.92,0.,2.92,1.736,0.,1.736,1.074,0.,1.073,0.685,0.,0.685,1.839,0.,1.839,0.005,0.,0.005,1.043,0.,1.043,0.006,0.,0.006
320,3.241,0.011,3.228,1.969,0.,1.969,1.099,0.,1.099,0.759,0.,0.759,2.133,0.011,2.121,0.006,0.,0.006,1.201,0.,1.201,0.006,0.,0.006
330,3.385,0.015,3.368,1.919,0.,1.919,1.168,0.,1.168,0.771,0.,0.771,2.208,0.015,2.192,0.006,0.,0.006,1.139,0.,1.139,0.006,0.,0.006
340,3.349,0.,3.349,2.163,0.,2.163,1.151,0.,1.151,0.959,0.,0.959,2.188,0.,2.188,0.006,0.,0.006,1.185,0.,1.185,0.016,0.,0.016
350,4.114,0.015,4.098,2.347,0.011,2.335,1.31,0.,1.31,0.989,0.,0.989,2.786,0.015,2.77,0.015,0.,0.015,1.345,0.011,1.333,0.012,0.,0.012
360,4.038,0.,4.038,2.309,0.,2.308,1.389,0.,1.389,0.933,0.,0.933,2.64,0.,2.64,0.006,0.,0.006,1.366,0.,1.365,0.008,0.,0.008
370,4.151,0.015,4.135,2.688,0.,2.688,1.342,0.,1.342,1.121,0.,1.121,2.789,0.015,2.773,0.017,0.,0.017,1.553,0.,1.553,0.011,0.,0.011
380,4.515,0.,4.515,2.742,0.023,2.718,1.436,0.,1.436,1.036,0.004,1.032,3.068,0.,3.068,0.008,0.,0.008,1.696,0.019,1.676,0.008,0.,0.008
390,4.988,0.,4.988,2.818,0.,2.817,1.65,0.,1.65,1.209,0.,1.209,3.327,0.,3.327,0.008,0.,0.008,1.595,0.,1.595,0.01,0.,0.01
400,5.429,0.003,5.424,2.998,0.028,2.97,1.68,0.,1.68,1.169,0.004,1.165,3.734,0.003,3.73,0.012,0.,0.012,1.815,0.023,1.79,0.012,0.,0.012
