param-0-nm,param-1-n,param-2-m,cps+cbn-regression-quadratic-real,cps+cbn-regression-quadratic-sys,cps+cbn-regression-quadratic-user,cps+cbv-regression-quadratic-real,cps+cbv-regression-quadratic-sys,cps+cbv-regression-quadratic-user,cps+lazy-regression-quadratic-real,cps+lazy-regression-quadratic-sys,cps+lazy-regression-quadratic-user,cps+native-compute-native-compute-compilation-real,cps+native-compute-native-compute-conversion-to-native-code-real,cps+native-compute-native-compute-evaluation-real,cps+native-compute-native-compute-reification-real,cps+native-compute-regression-quadratic-real,cps+native-compute-regression-quadratic-sys,cps+native-compute-regression-quadratic-user,cps+simpl-regression-quadratic-real,cps+simpl-regression-quadratic-sys,cps+simpl-regression-quadratic-user,cps+vm-compute-regression-quadratic-real,cps+vm-compute-regression-quadratic-sys,cps+vm-compute-regression-quadratic-user,rewrite-strat(bottomup-bottomup)-regression-exponential-real,rewrite-strat(bottomup-bottomup)-regression-exponential-sys,rewrite-strat(bottomup-bottomup)-regression-exponential-user,rewrite-strat(topdown-bottomup)-regression-exponential-real,rewrite-strat(topdown-bottomup)-regression-exponential-sys,rewrite-strat(topdown-bottomup)-regression-exponential-user,setoid-rewrite-regression-cubic-real,setoid-rewrite-regression-cubic-sys,setoid-rewrite-regression-cubic-user
400,1,400,,,,,,,,,,,,,,,,,0.464,0.,0.464,,,,,,,,,,,,
400,20,20,,,,,,,,,,,,,,,,,0.034,0.,0.034,,,,,,,,,,,,
400,400,1,,,,,,,,,,,,,,,,,0.226,0.,0.226,,,,,,,,,,,,
401,1,401,,,,,,,,,,0.09135,0.00045,0.00102,0.00160,0.094,0.,0.006,,,,0.002,0.,0.002,,,,,,,,,
401,401,1,,,,,,,,,,0.09338,0.00042,0.00105,0.00222,0.097,0.004,0.002,,,,0.002,0.,0.002,,,,,,,,,
402,1,402,,,,,,,,,,,,,,,,,0.614,0.003,0.61,,,,,,,,,,,,
402,402,1,,,,,,,,,,,,,,,,,0.241,0.004,0.236,,,,,,,,,,,,
404,1,404,2.145,0.,2.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,404,1,1.256,0.007,1.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,1,413,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
413,413,1,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
414,1,414,2.195,0.,2.195,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,414,1,1.396,0.,1.396,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,20,21,0.051,0.,0.051,0.,0.,0.,0.,0.,0.,0.09505,0.00044,0.00102,0.00171,0.098,0.002,0.003,0.036,0.,0.036,0.002,0.,0.002,,,,,,,,,
436,1,436,,,,,,,,,,,,,,,,,0.632,0.,0.632,,,,,,,,,,,,
436,436,1,,,,,,,,,,,,,,,,,0.223,0.,0.223,,,,,,,,,,,,
437,1,437,,,,,,,,,,0.09523,0.00046,0.00107,0.00180,0.098,0.,0.006,,,,0.002,0.,0.002,,,,,,,,,
437,437,1,,,,,,,,,,0.09520,0.00045,0.00112,0.00238,0.099,0.,0.007,,,,0.002,0.,0.002,,,,,,,,,
462,21,22,0.043,0.,0.043,0.,0.,0.,0.001,0.,0.001,0.09365,0.00042,0.00105,0.00193,0.097,0.,0.006,0.038,0.,0.038,0.002,0.,0.002,,,,,,,,,
471,1,471,2.294,0.,2.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,471,1,1.516,0.011,1.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,1,472,,,,0.001,0.,0.001,0.002,0.,0.002,0.09758,0.00038,0.00115,0.00190,0.101,0.003,0.003,,,,0.093,0.,0.093,,,,,,,,,
472,472,1,,,,0.001,0.,0.001,0.001,0.,0.001,0.09710,0.00045,0.00106,0.00267,0.101,0.,0.007,,,,0.003,0.,0.003,,,,,,,,,
473,1,473,,,,,,,,,,,,,,,,,0.573,0.,0.573,,,,,,,,,,,,
473,473,1,,,,,,,,,,,,,,,,,0.257,0.,0.257,,,,,,,,,,,,
506,22,23,,,,,,,,,,0.09894,0.00045,0.00133,0.00920,0.11,0.008,0.005,0.045,0.,0.045,0.002,0.,0.002,,,,,,,,,
508,1,508,,,,,,,,,,0.09844,0.00038,0.00110,0.00201,0.102,0.002,0.003,,,,0.002,0.,0.002,,,,,,,,,
508,508,1,,,,,,,,,,0.09538,0.00054,0.00106,0.00275,0.099,0.,0.007,,,,0.003,0.,0.003,,,,,,,,,
509,1,509,,,,,,,,,,,,,,,,,0.804,0.,0.804,,,,,,,,,,,,
509,509,1,,,,,,,,,,,,,,,,,0.273,0.,0.273,,,,,,,,,,,,
530,1,530,,,,0.001,0.,0.001,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
530,530,1,,,,0.001,0.,0.001,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
538,1,538,3.515,0.,3.514,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,538,1,2.152,0.003,2.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,1,544,,,,,,,,,,0.09204,0.00042,0.00102,0.00209,0.095,0.,0.006,,,,0.002,0.,0.002,,,,,,,,,
544,544,1,,,,,,,,,,0.08506,0.00045,0.00100,0.00288,0.089,0.003,0.003,,,,0.003,0.,0.003,,,,,,,,,
552,23,24,0.056,0.,0.056,0.001,0.,0.001,0.001,0.,0.001,0.09426,0.00045,0.00099,0.00220,0.098,0.,0.006,,,,0.002,0.,0.002,,,,,,,,,
580,1,580,,,,,,,,,,0.09321,0.00042,0.00111,0.00218,0.097,0.006,0.,,,,0.002,0.,0.002,,,,,,,,,
580,580,1,,,,,,,,,,0.08739,0.00041,0.00108,0.00280,0.091,0.,0.007,,,,0.003,0.,0.003,,,,,,,,,
588,1,588,,,,0.002,0.,0.002,0.084,0.,0.084,,,,,,,,,,,,,,,,,,,,,,
588,588,1,,,,0.001,0.,0.001,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
600,24,25,,,,0.001,0.,0.001,0.001,0.,0.001,0.08320,0.00030,0.00110,0.00235,0.087,0.003,0.002,,,,0.002,0.,0.002,,,,,,,,,
609,1,609,,,,,,,,,,0.08637,0.00035,0.00099,0.00250,0.09,0.,0.006,,,,,,,,,,,,,,,
609,609,1,,,,,,,,,,0.08158,0.00028,0.00094,0.00306,0.086,0.003,0.003,,,,,,,,,,,,,,,
616,1,616,,,,,,,,,,0.08640,0.00045,0.00112,0.00218,0.09,0.,0.006,,,,0.002,0.,0.002,,,,,,,,,
616,616,1,,,,,,,,,,0.08690,0.00034,0.00108,0.00345,0.091,0.,0.007,,,,0.004,0.,0.004,,,,,,,,,
636,1,636,,,,,,,,,,,,,,,,,1.08,0.,1.08,,,,,,,,,,,,
636,636,1,,,,,,,,,,,,,,,,,0.443,0.003,0.439,,,,,,,,,,,,
646,1,646,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
646,646,1,,,,0.001,0.,0.001,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
650,25,26,,,,0.001,0.,0.001,0.001,0.,0.001,0.08818,0.00043,0.00098,0.00245,0.092,0.,0.007,0.053,0.,0.053,0.003,0.,0.003,,,,,,,,,
652,1,652,,,,,,,,,,0.08604,0.00043,0.00116,0.00261,0.09,0.003,0.003,,,,0.003,0.,0.003,,,,,,,,,
652,652,1,,,,,,,,,,0.08416,0.00038,0.00107,0.00338,0.089,0.,0.007,,,,0.004,0.,0.004,,,,,,,,,
688,1,688,,,,,,,,,,0.08115,0.00034,0.00107,0.00262,0.085,0.003,0.003,,,,0.003,0.,0.003,,,,,,,,,
688,688,1,,,,,,,,,,0.07962,0.00045,0.00089,0.00353,0.084,0.,0.007,,,,0.004,0.,0.004,,,,,,,,,
702,26,27,,,,0.001,0.,0.001,0.001,0.,0.001,0.08348,0.00043,0.00098,0.00226,0.087,0.003,0.002,,,,0.003,0.,0.003,,,,,,,,,
704,1,704,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
704,704,1,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
724,1,724,,,,,,,,,,0.08156,0.00039,0.02519,0.00227,0.109,0.003,0.027,,,,0.003,0.,0.003,,,,,,,,,
724,724,1,,,,,,,,,,0.07975,0.00037,0.00095,0.00354,0.084,0.,0.007,,,,0.004,0.,0.004,,,,,,,,,
756,27,28,,,,0.001,0.,0.001,0.001,0.,0.001,0.08428,0.00033,0.00093,0.00292,0.088,0.003,0.003,0.065,0.,0.065,0.003,0.,0.003,,,,,,,,,
760,1,760,,,,,,,,,,0.08819,0.00045,0.00115,0.00298,0.092,0.,0.007,,,,0.003,0.,0.003,,,,,,,,,
760,760,1,,,,,,,,,,0.08803,0.00045,0.00106,0.00405,0.093,0.003,0.005,,,,0.004,0.,0.004,,,,,,,,,
762,1,762,,,,0.002,0.,0.002,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
762,762,1,,,,0.001,0.,0.001,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
763,1,763,,,,,,,,,,,,,,,,,1.446,0.003,1.442,,,,,,,,,,,,
763,763,1,,,,,,,,,,,,,,,,,0.56,0.003,0.556,,,,,,,,,,,,
795,1,795,,,,,,,,,,0.08132,0.00038,0.00102,0.00293,0.085,0.,0.007,,,,0.003,0.,0.003,,,,,,,,,
795,795,1,,,,,,,,,,0.08279,0.00047,0.00110,0.00422,0.088,0.004,0.004,,,,0.004,0.,0.004,,,,,,,,,
798,1,798,,,,,,,,,,,,,,,,,1.637,0.,1.637,,,,,,,,,,,,
798,798,1,,,,,,,,,,,,,,,,,0.818,0.,0.818,,,,,,,,,,,,
807,1,807,7.605,0.,7.604,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,807,1,5.074,0.007,5.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,28,29,0.083,0.,0.083,0.001,0.,0.001,0.001,0.,0.001,0.08781,0.00044,0.00104,0.00291,0.092,0.,0.007,0.082,0.,0.082,0.003,0.,0.003,,,,,,,,,
821,1,821,,,,0.002,0.,0.002,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
821,821,1,,,,0.002,0.,0.002,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
831,1,831,,,,,,,,,,0.08164,0.00046,0.00108,0.00314,0.086,0.,0.007,,,,0.004,0.,0.004,,,,,,,,,
831,831,1,,,,,,,,,,0.08205,0.00055,0.00111,0.00445,0.088,0.,0.009,,,,0.005,0.,0.005,,,,,,,,,
867,1,867,,,,,,,,,,0.08210,0.00042,0.00089,0.00284,0.086,0.003,0.003,,,,0.004,0.,0.004,,,,,,,,,
867,867,1,,,,,,,,,,0.08447,0.00038,0.00095,0.00417,0.09,0.004,0.004,,,,0.005,0.,0.005,,,,,,,,,
870,29,30,,,,0.001,0.,0.001,0.001,0.,0.001,0.08306,0.00042,0.00104,0.00298,0.087,0.,0.007,0.091,0.,0.09,0.004,0.,0.004,,,,,,,,,
879,1,879,,,,0.003,0.,0.003,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
879,879,1,,,,0.002,0.,0.002,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
890,1,890,,,,,,,,,,,,,,,,,2.104,0.,2.104,,,,,,,,,,,,
890,890,1,,,,,,,,,,,,,,,,,0.926,0.,0.926,,,,,,,,,,,,
903,1,903,,,,,,,,,,0.08317,0.00033,0.00095,0.00811,0.092,0.,0.012,,,,0.004,0.,0.004,,,,,,,,,
903,903,1,,,,,,,,,,0.09102,0.00037,0.00098,0.00470,0.097,0.003,0.005,,,,0.005,0.,0.005,,,,,,,,,
910,1,910,,,,,,,,,,0.08100,0.00030,0.00092,0.00362,0.086,0.002,0.005,,,,,,,,,,,,,,,
910,910,1,,,,,,,,,,0.07719,0.00034,0.00114,0.00448,0.083,0.003,0.005,,,,,,,,,,,,,,,
930,30,31,,,,0.001,0.,0.001,0.002,0.,0.002,0.07872,0.00038,0.00076,0.00304,0.083,0.,0.006,,,,0.004,0.,0.004,,,,,,,,,
937,1,937,,,,0.003,0.,0.003,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
937,937,1,,,,0.002,0.,0.002,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
939,1,939,,,,,,,,,,0.09261,0.00038,0.00111,0.00342,0.097,0.,0.008,,,,0.004,0.,0.004,,,,,,,,,
939,939,1,,,,,,,,,,0.08846,0.00046,0.00114,0.00497,0.095,0.002,0.007,,,,0.005,0.,0.005,,,,,,,,,
975,1,975,,,,,,,,,,0.09013,0.00043,0.00112,0.00394,0.095,0.003,0.005,,,,0.004,0.,0.004,,,,,,,,,
975,975,1,,,,,,,,,,0.08819,0.00045,0.00100,0.00528,0.095,0.003,0.006,,,,0.006,0.,0.006,,,,,,,,,
992,31,32,,,,0.005,0.,0.005,0.002,0.,0.002,0.08690,0.00042,0.00110,0.00382,0.092,0.004,0.004,0.095,0.,0.095,0.004,0.,0.004,,,,,,,,,
995,1,995,,,,0.003,0.,0.003,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
995,995,1,,,,0.002,0.,0.002,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1011,1,1011,,,,,,,,,,0.08249,0.00036,0.00107,0.00372,0.087,0.004,0.004,,,,0.004,0.,0.004,,,,,,,,,
1011,1011,1,,,,,,,,,,0.08334,0.00033,0.00113,0.00545,0.09,0.,0.009,,,,0.006,0.,0.006,,,,,,,,,
1017,1,1017,,,,,,,,,,,,,,,,,2.647,0.,2.644,,,,,,,,,,,,
1017,1017,1,,,,,,,,,,,,,,,,,1.138,0.024,1.114,,,,,,,,,,,,
1047,1,1047,,,,,,,,,,0.08306,0.00033,0.00091,0.00368,0.088,0.003,0.004,,,,0.004,0.,0.004,,,,,,,,,
1047,1047,1,,,,,,,,,,0.08210,0.00037,0.00101,0.00498,0.088,0.,0.009,,,,0.006,0.,0.006,,,,,,,,,
1053,1,1053,,,,0.003,0.,0.003,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1053,1053,1,,,,0.003,0.,0.003,0.028,0.,0.028,,,,,,,,,,,,,,,,,,,,,,
1056,32,33,0.128,0.,0.128,0.001,0.,0.001,0.002,0.,0.002,0.08303,0.00037,0.00111,0.00385,0.088,0.,0.008,,,,0.004,0.,0.004,,,,,,,,,
1075,1,1075,13.558,0.003,13.552,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,1075,1,8.659,0.003,8.655,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,1,1082,,,,,,,,,,0.08179,0.00033,0.00101,0.00409,0.087,0.006,0.001,,,,0.004,0.,0.004,,,,,,,,,
1082,1082,1,,,,,,,,,,0.08582,0.00033,0.00109,0.00574,0.093,0.007,0.002,,,,0.006,0.,0.006,,,,,,,,,
1112,1,1112,,,,0.003,0.,0.003,0.005,0.,0.005,,,,,,,,,,,,,,,,,,,,,,
1112,1112,1,,,,0.003,0.,0.003,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1118,1,1118,,,,,,,,,,0.08733,0.00049,0.00112,0.00402,0.093,0.,0.008,,,,0.007,0.,0.007,,,,,,,,,
1118,1118,1,,,,,,,,,,0.08273,0.00042,0.00101,0.00570,0.09,0.003,0.006,,,,0.006,0.,0.006,,,,,,,,,
1122,33,34,,,,0.001,0.,0.001,0.002,0.,0.002,0.08469,0.00041,0.00111,0.00430,0.09,0.,0.008,,,,0.004,0.,0.004,,,,,,,,,
1154,1,1154,,,,,,,,,,0.08212,0.00043,0.00100,0.00453,0.088,0.003,0.005,,,,0.005,0.,0.005,,,,,,,,,
1154,1154,1,,,,,,,,,,0.08985,0.00036,0.00117,0.00591,0.097,0.003,0.006,,,,0.006,0.,0.006,,,,,,,,,
1170,1,1170,,,,0.004,0.002,0.001,0.005,0.,0.005,,,,,,,,,,,,,,,,,,,,,,
1170,1170,1,,,,0.003,0.,0.003,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1190,1,1190,,,,,,,,,,0.09270,0.00045,0.00111,0.00443,0.098,0.,0.008,,,,0.004,0.,0.004,,,,,,,,,
1190,34,35,,,,0.002,0.,0.001,0.002,0.,0.002,0.08035,0.00031,0.00083,0.00544,0.087,0.,0.008,,,,0.005,0.,0.005,,,,,,,,,
1190,1190,1,,,,,,,,,,0.09305,0.00038,0.00116,0.00608,0.1,0.,0.01,,,,0.005,0.,0.005,,,,,,,,,
1212,1,1212,,,,,,,,,,0.08170,0.00031,0.00092,0.00433,0.087,0.,0.008,,,,,,,,,,,,,,,
1212,1212,1,,,,,,,,,,0.08095,0.00038,0.00108,0.00628,0.089,0.002,0.008,,,,,,,,,,,,,,,
1226,1,1226,,,,,,,,,,0.08526,0.00038,0.00110,0.00437,0.091,0.,0.008,,,,0.005,0.,0.005,,,,,,,,,
1226,1226,1,,,,,,,,,,0.09045,0.00044,0.00125,0.01454,0.106,0.003,0.016,,,,0.007,0.,0.007,,,,,,,,,
1228,1,1228,,,,0.026,0.,0.026,0.005,0.,0.005,,,,,,,,,,,,,,,,,,,,,,
1228,1228,1,,,,0.003,0.,0.003,0.009,0.,0.009,,,,,,,,,,,,,,,,,,,,,,
1260,35,36,,,,0.002,0.,0.002,0.002,0.,0.002,0.08395,0.00033,0.00106,0.00498,0.09,0.,0.008,,,,0.004,0.,0.004,,,,,,,,,
1262,1,1262,,,,,,,,,,0.08348,0.00045,0.00108,0.00507,0.09,0.003,0.006,,,,0.008,0.,0.008,,,,,,,,,
1262,1262,1,,,,,,,,,,0.08162,0.00042,0.00101,0.00635,0.089,0.003,0.007,,,,0.007,0.,0.007,,,,,,,,,
1286,1,1286,,,,0.004,0.,0.004,0.005,0.,0.005,,,,,,,,,,,,,,,,,,,,,,
1286,1286,1,,,,0.003,0.,0.003,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1298,1,1298,,,,,,,,,,0.08174,0.00037,0.00098,0.00428,0.087,0.003,0.005,,,,0.005,0.,0.005,,,,,,,,,
1298,1298,1,,,,,,,,,,0.08165,0.00045,0.00121,0.00656,0.09,0.003,0.007,,,,0.007,0.,0.007,,,,,,,,,
1332,36,37,,,,0.002,0.,0.002,0.002,0.,0.002,0.08975,0.00055,0.00109,0.00502,0.096,0.,0.009,,,,0.005,0.,0.005,,,,,,,,,
1334,1,1334,,,,,,,,,,0.08563,0.00036,0.00119,0.00470,0.092,0.002,0.006,,,,0.005,0.,0.005,,,,,,,,,
1334,1334,1,,,,,,,,,,0.08431,0.00033,0.00119,0.00627,0.092,0.003,0.007,,,,0.007,0.,0.007,,,,,,,,,
1344,1,1344,,,,0.005,0.,0.005,0.006,0.,0.006,,,,,,,,,,,,,,,,,,,,,,
1344,1344,1,,,,0.004,0.,0.004,0.005,0.,0.005,,,,,,,,,,,,,,,,,,,,,,
1369,1,1369,,,,,,,,,,0.08941,0.00032,0.00106,0.00522,0.096,0.,0.009,,,,0.005,0.,0.005,,,,,,,,,
1369,37,37,,,,,,,,,,0.08331,0.00049,0.00109,0.01855,0.103,0.,0.023,,,,0.005,0.,0.005,,,,,,,,,
1369,1369,1,,,,,,,,,,0.08815,0.00037,0.00121,0.00734,0.097,0.,0.011,,,,0.007,0.,0.007,,,,,,,,,
1403,1,1403,,,,0.005,0.,0.005,0.006,0.,0.006,,,,,,,,,,,,,,,,,,,,,,
1403,1403,1,,,,0.004,0.,0.004,0.005,0.,0.005,,,,,,,,,,,,,,,,,,,,,,
1405,1,1405,,,,,,,,,,0.08560,0.00041,0.00108,0.00509,0.092,0.004,0.005,,,,0.005,0.,0.005,,,,,,,,,
1405,1405,1,,,,,,,,,,0.08594,0.00033,0.00123,0.00707,0.094,0.,0.011,,,,0.008,0.,0.008,,,,,,,,,
1406,37,38,,,,0.002,0.,0.002,0.003,0.,0.003,0.08654,0.00033,0.00111,0.00501,0.093,0.004,0.005,,,,0.005,0.,0.005,,,,,,,,,
1441,1,1441,,,,,,,,,,0.08341,0.00041,0.00102,0.00488,0.089,0.003,0.005,,,,0.006,0.,0.006,,,,,,,,,
1441,1441,1,,,,,,,,,,0.08544,0.00038,0.00121,0.00727,0.094,0.,0.012,,,,0.008,0.,0.008,,,,,,,,,
1461,1,1461,,,,0.007,0.,0.007,0.006,0.,0.006,,,,,,,,,,,,,,,,,,,,,,
1461,1461,1,,,,0.004,0.,0.004,0.005,0.,0.005,,,,,,,,,,,,,,,,,,,,,,
1477,1,1477,,,,,,,,,,0.08231,0.00041,0.00104,0.00528,0.089,0.004,0.005,,,,0.006,0.,0.006,,,,,,,,,
1477,1477,1,,,,,,,,,,0.08807,0.00037,0.00122,0.00798,0.097,0.,0.012,,,,0.007,0.,0.007,,,,,,,,,
1482,38,39,,,,0.002,0.,0.002,0.003,0.,0.003,0.08417,0.00030,0.00086,0.00491,0.09,0.003,0.005,,,,0.006,0.,0.006,,,,,,,,,
1513,1,1513,,,,,,,,,,0.08637,0.00031,0.00091,0.09484,0.182,0.011,0.087,,,,0.005,0.,0.005,,,,,,,,,
1513,1513,1,,,,,,,,,,0.09013,0.00036,0.00105,0.00813,0.099,0.007,0.005,,,,0.011,0.,0.011,,,,,,,,,
1519,1,1519,,,,0.005,0.,0.005,0.007,0.,0.007,,,,,,,,,,,,,,,,,,,,,,
1519,1519,1,,,,0.004,0.,0.004,0.005,0.,0.005,,,,,,,,,,,,,,,,,,,,,,
1526,1,1526,,,,,,,,,,,,,,,,,5.635,0.007,5.626,,,,,,,,,,,,
1526,1526,1,,,,,,,,,,,,,,,,,2.343,0.043,2.298,,,,,,,,,,,,
1549,1,1549,,,,,,,,,,0.08747,0.00045,0.00104,0.01175,0.1,0.003,0.013,,,,0.008,0.,0.008,,,,,,,,,
1549,1549,1,,,,,,,,,,0.09126,0.00039,0.00119,0.00802,0.101,0.004,0.008,,,,0.008,0.,0.008,,,,,,,,,
1560,39,40,,,,0.002,0.,0.002,0.003,0.,0.003,0.08323,0.00043,0.00102,0.00597,0.09,0.003,0.006,0.228,0.,0.228,0.005,0.,0.005,,,,,,,,,
1577,1,1577,,,,0.005,0.,0.005,0.008,0.,0.008,,,,,,,,,,,,,,,,,,,,,,
1577,1577,1,,,,0.004,0.,0.004,0.005,0.,0.005,,,,,,,,,,,,,,,,,,,,,,
1579,1,1579,,,,,,,,,,,,,,,,,,,,0.006,0.,0.006,,,,,,,,,
1579,1579,1,,,,,,,,,,,,,,,,,,,,0.008,0.,0.008,,,,,,,,,
1585,1,1585,,,,,,,,,,0.08441,0.00041,0.00107,0.00544,0.091,0.003,0.006,,,,0.007,0.,0.007,,,,,,,,,
1585,1585,1,,,,,,,,,,0.08456,0.00037,0.00110,0.00827,0.094,0.003,0.009,,,,0.095,0.,0.095,,,,,,,,,
1621,1,1621,,,,,,,,,,0.08723,0.00037,0.00103,0.00583,0.094,0.003,0.006,,,,0.006,0.,0.006,,,,,,,,,
1621,1621,1,,,,,,,,,,0.08976,0.00033,0.00123,0.00905,0.1,0.003,0.01,,,,0.009,0.,0.009,,,,,,,,,
1635,1,1635,,,,0.005,0.,0.005,0.007,0.,0.007,,,,,,,,,,,,,,,,,,,,,,
1635,1635,1,,,,0.004,0.,0.004,0.005,0.,0.005,,,,,,,,,,,,,,,,,,,,,,
1640,40,41,,,,0.002,0.,0.002,0.003,0.,0.003,0.09091,0.00040,0.00115,0.00641,0.099,0.003,0.007,,,,0.007,0.,0.007,,,,,,,,,
1644,1,1644,,,,,,,,,,,,,,,,,,,,0.006,0.,0.006,,,,,,,,,
1644,1644,1,,,,,,,,,,,,,,,,,,,,0.009,0.,0.009,,,,,,,,,
1657,1,1657,,,,,,,,,,0.09079,0.00042,0.00116,0.03674,0.129,0.012,0.029,,,,0.007,0.,0.007,,,,,,,,,
1657,1657,1,,,,,,,,,,0.08886,0.00034,0.00119,0.00889,0.099,0.003,0.009,,,,0.008,0.,0.008,,,,,,,,,
1693,1,1693,,,,,,,,,,0.08972,0.00042,0.00119,0.00629,0.097,0.003,0.008,,,,0.007,0.,0.007,,,,,,,,,
1693,1693,1,,,,,,,,,,0.08704,0.00042,0.00131,0.00964,0.098,0.,0.014,,,,0.009,0.,0.009,,,,,,,,,
1694,1,1694,,,,0.006,0.,0.006,0.007,0.,0.007,,,,,,,,,,,,,,,,,,,,,,
1694,1694,1,,,,0.004,0.,0.004,0.019,0.,0.019,,,,,,,,,,,,,,,,,,,,,,
1710,1,1710,,,,,,,,,,,,,,,,,,,,0.007,0.,0.007,,,,,,,,,
1710,1710,1,,,,,,,,,,,,,,,,,,,,0.023,0.,0.023,,,,,,,,,
1722,41,42,,,,0.002,0.,0.002,0.003,0.,0.003,0.09099,0.00048,0.00118,0.00639,0.099,0.003,0.007,,,,0.007,0.,0.007,,,,,,,,,
1729,1,1729,,,,,,,,,,0.08940,0.00043,0.00117,0.00666,0.097,0.003,0.007,,,,0.007,0.,0.007,,,,,,,,,
1729,1729,1,,,,,,,,,,0.09067,0.00045,0.00119,0.00892,0.101,0.004,0.009,,,,0.009,0.,0.009,,,,,,,,,
1752,1,1752,,,,0.006,0.,0.006,0.007,0.,0.007,,,,,,,,,,,,,,,,,,,,,,
1752,1752,1,,,,0.005,0.,0.005,0.006,0.,0.006,,,,,,,,,,,,,,,,,,,,,,
1765,1,1765,,,,,,,,,,0.09583,0.00041,0.00124,0.00688,0.104,0.,0.011,,,,0.007,0.,0.007,,,,,,,,,
1765,1765,1,,,,,,,,,,0.09433,0.00045,0.00114,0.11050,0.206,0.003,0.112,,,,0.01,0.,0.01,,,,,,,,,
1776,1,1776,,,,,,,,,,,,,,,,,,,,0.007,0.,0.007,,,,,,,,,
1776,1776,1,,,,,,,,,,,,,,,,,,,,0.009,0.,0.009,,,,,,,,,
1801,1,1801,,,,,,,,,,0.08954,0.00042,0.00110,0.00669,0.097,0.003,0.007,,,,0.007,0.,0.007,,,,,,,,,
1801,1801,1,,,,,,,,,,0.09153,0.00046,0.00126,0.00979,0.103,0.003,0.011,,,,0.009,0.,0.009,,,,,,,,,
1806,42,43,,,,0.003,0.,0.003,0.003,0.,0.003,0.09197,0.00042,0.00112,0.00669,0.1,0.003,0.008,,,,0.007,0.,0.007,,,,,,,,,
1810,1,1810,,,,0.012,0.003,0.008,0.008,0.,0.008,,,,,,,,,,,,,,,,,,,,,,
1810,1810,1,,,,0.005,0.,0.005,0.012,0.002,0.009,,,,,,,,,,,,,,,,,,,,,,
1837,1,1837,,,,,,,,,,0.09351,0.00042,0.00120,0.00753,0.102,0.003,0.009,,,,0.007,0.,0.007,,,,,,,,,
1837,1837,1,,,,,,,,,,0.09765,0.00047,0.00125,0.00986,0.109,0.,0.015,,,,0.01,0.,0.01,,,,,,,,,
1842,1,1842,,,,,,,,,,,,,,,,,,,,0.007,0.,0.007,,,,,,,,,
1842,1842,1,,,,,,,,,,,,,,,,,,,,0.01,0.,0.01,,,,,,,,,
1868,1,1868,,,,0.006,0.,0.006,0.008,0.,0.008,,,,,,,,,,,,,,,,,,,,,,
1868,1868,1,,,,0.005,0.,0.005,0.006,0.,0.006,,,,,,,,,,,,,,,,,,,,,,
1873,1,1873,,,,,,,,,,0.10296,0.00042,0.00127,0.00745,0.112,0.004,0.008,,,,0.011,0.,0.011,,,,,,,,,
1873,1873,1,,,,,,,,,,0.10458,0.00042,0.00121,0.01060,0.117,0.003,0.011,,,,0.011,0.,0.011,,,,,,,,,
1891,1,1891,,,,,,,,,,0.08308,0.00037,0.00116,0.00693,0.091,0.003,0.007,,,,,,,,,,,,,,,
