param-0-nm,param-1-n,param-2-m,param-3-input-size,param-4-output-size,param-5-num-rewrites,autorewrite-regression-cubic-real,autorewrite-regression-cubic-sys,autorewrite-regression-cubic-user,rewrite!-regression-cubic-real,rewrite!-regression-cubic-sys,rewrite!-regression-cubic-user,rewrite-strat(bottomup)-regression-cubic-real,rewrite-strat(bottomup)-regression-cubic-sys,rewrite-strat(bottomup)-regression-cubic-user,rewrite-strat(topdown)-regression-cubic-real,rewrite-strat(topdown)-regression-cubic-sys,rewrite-strat(topdown)-regression-cubic-user,setoid-rewrite-regression-cubic-real,setoid-rewrite-regression-cubic-sys,setoid-rewrite-regression-cubic-user,ssr-rewrite!-regression-cubic-real,ssr-rewrite!-regression-cubic-sys,ssr-rewrite!-regression-cubic-user
145,0,145,293,3,145,0.113,0.,0.113,0.107,0.,0.107,,,,0.137,0.,0.137,,,,,,
146,0,146,295,3,146,,,,,,,,,,0.137,0.004,0.133,,,,,,
147,0,147,297,3,147,,,,,,,,,,0.143,0.004,0.139,,,,,,
147,1,49,301,7,147,0.082,0.,0.082,0.081,0.,0.081,,,,0.115,0.,0.115,,,,,,
147,2,21,309,15,147,0.047,0.,0.047,0.049,0.,0.049,,,,0.085,0.,0.085,,,,,,
148,0,148,299,3,148,0.11,0.,0.11,,,,,,,0.149,0.,0.149,,,,,,
149,0,149,301,3,149,,,,,,,,,,0.135,0.,0.135,,,,,,
150,0,150,303,3,150,,,,,,,,,,0.143,0.,0.143,,,,,,
150,1,50,307,7,150,,,,,,,,,,0.118,0.,0.118,,,,,,
150,3,10,331,31,150,0.033,0.,0.033,0.048,0.,0.048,0.327,0.004,0.323,0.076,0.,0.076,0.178,0.003,0.174,0.081,0.,0.081
151,0,151,305,3,151,0.116,0.,0.116,0.135,0.,0.135,,,,0.148,0.003,0.144,,,,,,
152,0,152,307,3,152,,,,,,,,,,0.148,0.,0.148,,,,,,
153,0,153,309,3,153,,,,,,,,,,0.152,0.,0.152,,,,,,
153,1,51,313,7,153,0.086,0.003,0.081,0.092,0.,0.092,,,,0.122,0.,0.122,,,,,,
154,0,154,311,3,154,0.133,0.,0.133,,,,,,,0.147,0.,0.147,,,,,,
154,2,22,323,15,154,0.056,0.,0.056,0.054,0.,0.054,,,,0.102,0.,0.102,,,,,,
155,0,155,313,3,155,,,,,,,,,,0.162,0.,0.162,,,,,,
155,4,5,373,63,155,0.021,0.,0.021,0.025,0.,0.025,0.366,0.003,0.362,0.069,0.,0.069,0.125,0.,0.125,0.048,0.,0.048
156,0,156,315,3,156,,,,,,,,,,0.16,0.,0.16,,,,,,
156,1,52,319,7,156,,,,,,,,,,0.127,0.,0.127,,,,,,
157,0,157,317,3,157,0.144,0.,0.144,0.234,0.,0.234,,,,0.153,0.,0.153,,,,,,
158,0,158,319,3,158,,,,,,,,,,0.151,0.,0.151,,,,,,
159,0,159,321,3,159,,,,,,,,,,0.163,0.,0.163,,,,,,
159,1,53,325,7,159,0.107,0.,0.105,0.092,0.,0.092,,,,0.129,0.,0.129,,,,,,
160,0,160,323,3,160,0.131,0.,0.131,,,,,,,0.168,0.,0.168,,,,,,
161,0,161,325,3,161,,,,,,,,,,0.168,0.,0.168,0.296,0.,0.296,,,
161,2,23,337,15,161,0.062,0.,0.062,0.06,0.,0.06,,,,0.118,0.,0.118,,,,,,
162,0,162,327,3,162,,,,,,,,,,0.163,0.,0.163,,,,,,
162,1,54,331,7,162,,,,,,,,,,0.14,0.,0.14,,,,,,
163,0,163,329,3,163,0.132,0.,0.132,0.155,0.,0.155,,,,0.189,0.,0.189,,,,,,
164,0,164,331,3,164,,,,,,,,,,0.173,0.,0.173,,,,,,
165,0,165,333,3,165,,,,,,,,,,0.178,0.,0.178,,,,,,
165,1,55,337,7,165,0.105,0.,0.105,0.092,0.,0.092,,,,0.148,0.,0.148,,,,,,
165,3,11,361,31,165,0.035,0.,0.035,0.042,0.,0.042,0.368,0.003,0.364,0.083,0.,0.083,0.201,0.,0.201,0.087,0.,0.087
166,0,166,335,3,166,0.144,0.,0.144,,,,,,,0.184,0.,0.184,,,,,,
167,0,167,337,3,167,,,,,,,,,,0.175,0.,0.175,,,,,,
168,0,168,339,3,168,,,,,,,,,,0.177,0.,0.177,,,,,,
168,1,56,343,7,168,,,,,,,,,,0.14,0.,0.14,,,,,,
168,2,24,351,15,168,0.061,0.,0.061,0.064,0.,0.064,,,,0.127,0.,0.127,,,,,,
169,0,169,341,3,169,0.14,0.003,0.136,0.16,0.,0.16,,,,0.185,0.007,0.177,,,,,,
170,0,170,343,3,170,0.146,0.,0.146,,,,,,,,,,,,,0.288,0.,0.288
171,0,171,345,3,171,,,,0.155,0.,0.155,,,,,,,,,,,,
171,1,57,349,7,171,0.103,0.,0.103,0.118,0.,0.118,,,,0.144,0.,0.144,0.287,0.,0.287,0.208,0.,0.208
175,2,25,365,15,175,0.079,0.01,0.068,0.069,0.,0.069,,,,0.12,0.,0.12,0.247,0.,0.247,,,
180,3,12,391,31,180,0.05,0.,0.05,0.062,0.,0.062,0.427,0.,0.427,0.115,0.,0.115,0.348,0.,0.348,0.097,0.,0.097
182,2,26,379,15,182,,,,,,,,,,,,,,,,0.162,0.003,0.158
186,4,6,435,63,186,0.035,0.,0.035,0.031,0.,0.031,,,,0.09,0.,0.09,,,,0.063,0.,0.063
189,5,3,505,127,189,0.022,0.,0.022,0.019,0.,0.019,,,,0.088,0.,0.088,0.144,0.,0.144,0.045,0.,0.045
193,0,193,389,3,193,,,,,,,,,,,,,0.427,0.,0.427,,,
195,3,13,421,31,195,,,,0.056,0.,0.056,0.527,0.003,0.523,,,,0.273,0.,0.273,0.214,0.,0.214
197,0,197,397,3,197,,,,,,,,,,0.239,0.,0.239,,,,,,
199,0,199,401,3,199,0.201,0.003,0.197,,,,,,,,,,,,,,,
200,0,200,403,3,200,,,,0.215,0.003,0.211,,,,,,,,,,,,
204,0,204,411,3,204,,,,,,,,,,,,,,,,0.403,0.003,0.399
204,1,68,415,7,204,,,,,,,,,,0.216,0.,0.216,,,,0.285,0.003,0.281
207,1,69,421,7,207,0.155,0.,0.155,,,,,,,,,,,,,,,
210,2,30,435,15,210,,,,,,,,,,0.167,0.,0.167,,,,,,
210,3,14,451,31,210,,,,0.067,0.,0.067,0.566,0.,0.566,,,,0.428,0.,0.428,0.15,0.,0.15
213,1,71,433,7,213,,,,,,,,,,,,,0.451,0.003,0.447,,,
216,1,72,439,7,216,,,,0.164,0.,0.164,,,,,,,,,,,,
217,2,31,449,15,217,0.101,0.,0.101,,,,,,,,,,0.366,0.,0.366,,,
217,4,7,497,63,217,,,,,,,0.574,0.,0.574,0.117,0.,0.117,0.24,0.003,0.236,0.083,0.,0.083
224,2,32,463,15,224,,,,,,,,,,,,,,,,0.234,0.,0.234
225,0,225,453,3,225,,,,,,,,,,0.301,0.,0.301,0.541,0.,0.541,,,
225,3,15,481,31,225,,,,0.168,0.,0.168,0.631,0.003,0.627,0.162,0.,0.162,0.338,0.,0.338,0.148,0.003,0.145
228,0,228,459,3,228,0.261,0.,0.261,,,,,,,,,,,,,,,
229,0,229,461,3,229,,,,0.268,0.,0.268,,,,,,,,,,,,
231,2,33,477,15,231,,,,0.112,0.,0.112,,,,,,,,,,,,
237,1,79,481,7,237,,,,,,,,,,0.259,0.,0.259,,,,0.399,0.,0.399
238,0,238,479,3,238,,,,,,,,,,,,,,,,0.534,0.004,0.53
240,3,16,511,31,240,0.07,0.,0.07,0.101,0.,0.101,0.758,0.007,0.75,,,,0.431,0.,0.431,0.194,0.,0.194
243,1,81,493,7,243,0.202,0.,0.202,,,,,,,,,,,,,,,
245,2,35,505,15,245,,,,,,,,,,0.24,0.,0.24,,,,,,
248,4,8,559,63,248,0.045,0.,0.045,,,,,,,0.148,0.,0.148,,,,0.107,0.,0.107
252,5,4,631,127,252,0.031,0.,0.031,0.031,0.,0.031,,,,0.127,0.,0.127,0.256,0.,0.256,0.066,0.,0.066
253,0,253,509,3,253,,,,,,,,,,0.374,0.003,0.37,,,,,,
254,6,2,763,255,254,0.026,0.,0.026,0.021,0.,0.021,,,,0.125,0.004,0.121,0.211,0.003,0.207,0.051,0.,0.051
255,1,85,517,7,255,,,,,,,,,,,,,0.606,0.,0.606,,,
255,3,17,541,31,255,,,,0.09,0.,0.09,0.831,0.,0.831,,,,0.403,0.,0.403,0.299,0.,0.299
255,7,1,1021,511,255,0.023,0.,0.023,0.018,0.,0.018,0.49,0.,0.49,0.139,0.,0.139,0.246,0.,0.246,0.04,0.,0.04
257,0,257,517,3,257,0.324,0.007,0.316,,,,,,,,,,0.696,0.,0.696,,,
258,0,258,519,3,258,,,,0.355,0.,0.355,,,,,,,,,,,,
259,2,37,533,15,259,0.135,0.,0.135,,,,,,,,,,0.546,0.,0.546,,,
261,1,87,529,7,261,,,,0.249,0.,0.249,,,,,,,,,,,,
266,2,38,547,15,266,,,,,,,,,,,,,,,,0.328,0.,0.328
270,1,90,547,7,270,,,,,,,,,,0.336,0.,0.336,,,,0.509,0.,0.509
270,3,18,571,31,270,,,,0.117,0.,0.117,,,,0.219,0.,0.219,0.459,0.,0.459,0.199,0.,0.199
279,1,93,565,7,279,0.263,0.,0.263,,,,,,,,,,,,,,,
279,4,9,621,63,279,,,,0.058,0.,0.058,,,,0.181,0.,0.181,0.334,0.003,0.33,,,
280,2,40,575,15,280,,,,,,,,,,0.305,0.,0.305,,,,,,
281,0,281,565,3,281,,,,,,,,,,0.445,0.,0.445,,,,,,
283,0,283,569,3,283,0.553,0.004,0.549,,,,,,,,,,,,,,,
285,3,19,601,31,285,,,,0.129,0.,0.129,,,,,,,0.504,0.003,0.5,0.351,0.,0.351
286,0,286,575,3,286,0.395,0.,0.395,,,,,,,,,,,,,,,
287,0,287,577,3,287,,,,0.407,0.,0.407,,,,,,,,,,,,
287,2,41,589,15,287,,,,0.169,0.003,0.165,,,,,,,,,,,,
288,0,288,579,3,288,,,,,,,,,,0.72,0.007,0.712,,,,,,
300,3,20,631,31,300,0.112,0.,0.112,0.223,0.,0.223,,,,,,,0.554,0.,0.554,0.265,0.,0.265
301,2,43,617,15,301,0.192,0.,0.192,,,,,,,,,,,,,,,
303,1,101,613,7,303,,,,,,,,,,0.462,0.,0.462,,,,,,
306,1,102,619,7,306,,,,0.312,0.003,0.308,,,,,,,,,,,,
309,0,309,621,3,309,,,,,,,,,,0.536,0.,0.536,,,,,,
310,4,10,683,63,310,0.074,0.,0.074,0.093,0.003,0.089,,,,0.234,0.,0.234,,,,,,
315,0,315,633,3,315,0.487,0.007,0.479,,,,,,,,,,,,,,,
315,1,105,637,7,315,0.418,0.,0.418,,,,,,,,,,,,,,,
315,2,45,645,15,315,,,,,,,,,,0.381,0.,0.381,,,,,,
315,3,21,661,31,315,,,,0.156,0.,0.156,,,,0.268,0.,0.268,0.566,0.003,0.562,0.298,0.,0.298
315,5,5,757,127,315,0.043,0.,0.043,0.044,0.,0.044,,,,0.176,0.,0.176,,,,0.102,0.,0.102
316,0,316,635,3,316,,,,0.488,0.003,0.484,,,,,,,,,,,,
330,3,22,691,31,330,,,,0.159,0.,0.159,,,,,,,0.62,0.008,0.612,0.345,0.,0.345
336,1,112,679,7,336,,,,,,,,,,0.521,0.,0.521,,,,,,
337,0,337,677,3,337,,,,,,,,,,0.744,0.,0.744,,,,,,
341,4,11,745,63,341,0.079,0.,0.079,,,,,,,0.273,0.003,0.269,,,,,,
342,0,342,687,3,342,,,,0.61,0.011,0.598,,,,,,,,,,,,
343,2,49,701,15,343,0.249,0.004,0.245,0.234,0.,0.234,,,,0.418,0.,0.418,,,,,,
345,3,23,721,31,345,,,,0.266,0.003,0.262,,,,,,,0.693,0.003,0.689,0.336,0.,0.336
350,2,50,715,15,350,,,,,,,,,,0.434,0.,0.434,,,,,,
357,2,51,729,15,357,,,,,,,,,,0.482,0.,0.482,,,,,,
360,3,24,751,31,360,,,,0.202,0.,0.202,,,,,,,0.784,0.,0.784,0.357,0.003,0.353
364,2,52,743,15,364,,,,,,,,,,0.536,0.,0.536,,,,,,
371,2,53,757,15,371,,,,,,,,,,0.537,0.003,0.533,,,,,,
372,4,12,807,63,372,0.097,0.,0.097,0.097,0.,0.096,,,,,,,,,,,,
375,3,25,781,31,375,,,,0.202,0.,0.202,,,,,,,0.855,0.004,0.85,0.385,0.003,0.382
378,2,54,771,15,378,,,,,,,,,,0.554,0.003,0.55,,,,,,
378,5,6,883,127,378,0.066,0.003,0.062,,,,,,,0.239,0.,0.239,,,,0.136,0.003,0.132
381,6,3,1017,255,381,,,,0.043,0.,0.043,,,,,,,0.4,0.,0.4,0.085,0.,0.085
385,0,385,773,3,385,,,,,,,,,,,,,1.458,0.011,1.446,,,
385,2,55,785,15,385,,,,,,,,,,0.606,0.,0.606,1.04,0.,1.04,,,
390,3,26,811,31,390,,,,0.247,0.,0.247,,,,,,,0.892,0.011,0.88,0.403,0.003,0.399
392,2,56,799,15,392,,,,,,,,,,0.563,0.,0.563,,,,,,
399,2,57,813,15,399,,,,,,,,,,0.56,0.,0.56,,,,,,
403,4,13,869,63,403,0.112,0.,0.112,,,,,,,,,,0.646,0.,0.646,,,
405,3,27,841,31,405,,,,0.218,0.,0.218,,,,,,,,,,0.442,0.,0.442
406,2,58,827,15,406,,,,,,,,,,0.616,0.,0.616,,,,,,
413,2,59,841,15,413,,,,,,,,,,0.575,0.,0.575,,,,,,
420,2,60,855,15,420,,,,,,,,,,0.723,0.,0.723,,,,,,
420,3,28,871,31,420,,,,0.242,0.,0.241,,,,,,,,,,0.475,0.003,0.471
427,0,427,857,3,427,,,,0.918,0.,0.918,,,,,,,,,,,,
427,2,61,869,15,427,0.343,0.003,0.339,0.378,0.008,0.367,,,,0.69,0.,0.69,,,,,,
434,2,62,883,15,434,,,,,,,,,,0.636,0.,0.635,,,,,,
434,4,14,931,63,434,0.134,0.,0.134,0.133,0.,0.133,,,,0.399,0.003,0.395,,,,0.287,0.,0.287
435,3,29,901,31,435,,,,0.258,0.003,0.254,,,,,,,,,,0.504,0.003,0.5
441,2,63,897,15,441,,,,,,,,,,0.677,0.,0.677,,,,,,
441,5,7,1009,127,441,0.078,0.,0.078,,,,,,,0.31,0.,0.31,,,,,,
448,2,64,911,15,448,,,,,,,,,,0.773,0.,0.773,,,,,,
450,3,30,931,31,450,,,,0.285,0.004,0.278,,,,,,,,,,0.512,0.,0.512
455,2,65,925,15,455,,,,,,,,,,0.692,0.,0.692,,,,,,
462,2,66,939,15,462,,,,,,,,,,0.741,0.,0.741,,,,,,
465,3,31,961,31,465,,,,0.284,0.,0.284,,,,,,,,,,0.536,0.,0.536
465,4,15,993,63,465,0.147,0.,0.147,,,,,,,,,,,,,,,
469,2,67,953,15,469,,,,,,,,,,0.749,0.,0.749,,,,,,
476,2,68,967,15,476,,,,,,,,,,0.865,0.,0.865,,,,,,
480,3,32,991,31,480,,,,0.31,0.003,0.306,,,,,,,,,,0.585,0.,0.585
483,2,69,981,15,483,,,,,,,,,,0.823,0.,0.823,,,,,,
490,2,70,995,15,490,,,,,,,,,,0.836,0.,0.836,,,,,,
495,3,33,1021,31,495,,,,0.331,0.008,0.322,,,,,,,,,,0.6,0.,0.6
496,4,16,1055,63,496,0.159,0.,0.159,0.192,0.,0.192,,,,,,,,,,0.378,0.,0.378
497,2,71,1009,15,497,,,,,,,,,,0.918,0.,0.918,,,,,,
504,2,72,1023,15,504,,,,,,,,,,0.896,0.,0.895,,,,,,
504,5,8,1135,127,504,0.095,0.,0.095,,,,,,,0.418,0.,0.418,,,,,,
505,0,505,1013,3,505,,,,,,,,,,1.773,0.011,1.76,,,,,,
508,0,508,1019,3,508,1.187,0.,1.187,,,,,,,,,,,,,,,
508,6,4,1271,255,508,,,,0.066,0.,0.066,,,,,,,0.619,0.,0.619,,,
510,3,34,1051,31,510,,,,0.335,0.003,0.331,,,,,,,,,,0.632,0.,0.632
511,2,73,1037,15,511,,,,0.525,0.,0.525,,,,,,,1.686,0.,1.686,,,
511,8,1,2045,1023,511,0.058,0.,0.058,0.045,0.,0.045,,,,0.456,0.,0.456,0.614,0.,0.614,0.072,0.,0.072
512,0,512,1027,3,512,,,,1.224,0.007,1.216,,,,,,,,,,,,
513,0,513,1029,3,513,,,,,,,,,,,,,2.564,0.,2.564,,,
525,3,35,1081,31,525,,,,0.349,0.004,0.344,,,,,,,,,,0.707,0.,0.707
527,4,17,1117,63,527,0.191,0.,0.191,0.197,0.,0.197,,,,0.491,0.,0.491,,,,,,
540,3,36,1111,31,540,,,,0.362,0.003,0.358,,,,,,,,,,0.747,0.,0.747
541,0,541,1085,3,541,,,,,,,,,,,,,,,,2.471,0.007,2.463
555,3,37,1141,31,555,,,,0.384,0.008,0.376,,,,,,,,,,,,
558,4,18,1179,63,558,,,,0.211,0.,0.211,,,,,,,,,,,,
565,0,565,1133,3,565,2.024,0.007,2.014,,,,,,,,,,,,,,,
567,5,9,1261,127,567,,,,,,,,,,,,,0.918,0.003,0.914,0.279,0.,0.279
570,3,38,1171,31,570,,,,0.418,0.,0.417,,,,,,,,,,,,
575,0,575,1153,3,575,,,,,,,,,,2.751,0.039,2.711,,,,,,
589,4,19,1241,63,589,0.22,0.,0.22,0.248,0.,0.248,,,,0.694,0.004,0.69,,,,,,
590,0,590,1183,3,590,,,,,,,,,,1.97,0.007,1.962,,,,,,
593,0,593,1189,3,593,1.677,0.003,1.672,,,,,,,,,,,,,,,
620,4,20,1303,63,620,,,,0.26,0.,0.26,,,,,,,,,,,,
651,4,21,1365,63,651,0.281,0.,0.281,0.306,0.,0.306,,,,0.877,0.,0.877,,,,,,
674,0,674,1351,3,674,,,,,,,,,,2.874,0.016,2.858,,,,,,
677,0,677,1357,3,677,2.076,0.,2.076,,,,,,,,,,,,,,,
682,4,22,1427,63,682,,,,0.308,0.,0.308,,,,,,,,,,,,
683,0,683,1369,3,683,,,,2.166,0.,2.164,,,,,,,,,,,,
693,5,11,1513,127,693,0.202,0.,0.202,0.184,0.,0.184,,,,0.66,0.,0.66,,,,,,
769,0,769,1541,3,769,,,,,,,,,,,,,5.319,0.011,5.307,,,
811,0,811,1625,3,811,,,,,,,,,,,,,,,,5.574,0.007,5.566
819,5,13,1765,127,819,,,,,,,,,,,,,1.769,0.012,1.756,0.548,0.,0.548
1008,5,16,2143,127,1008,0.371,0.,0.371,0.377,0.,0.377,,,,1.262,0.,1.262,,,,,,
1011,0,1011,2025,3,1011,,,,,,,,,,5.629,0.015,5.612,,,,,,
1016,0,1016,2035,3,1016,4.691,0.02,4.671,,,,,,,,,,,,,,,
1023,9,1,4093,2047,1023,0.118,0.,0.118,0.084,0.,0.084,,,,1.066,0.,1.066,1.484,0.015,1.468,0.166,0.,0.166
1024,0,1024,2051,3,1024,,,,4.883,0.003,4.879,,,,,,,,,,,,
1025,0,1025,2053,3,1025,,,,,,,,,,,,,9.392,0.019,9.371,,,
1071,5,17,2269,127,1071,,,,,,,,,,,,,,,,0.928,0.,0.928
1081,0,1081,2165,3,1081,,,,,,,,,,,,,,,,9.724,0.035,9.687
1323,5,21,2773,127,1323,0.617,0.,0.617,0.639,0.003,0.635,,,,2.421,0.,2.421,,,,,,
1365,0,1365,2733,3,1365,,,,8.622,0.047,8.573,,,,,,,,,,,,
