param-0-nm,param-1-n,param-2-m,cps+cbn-regression-quadratic-real,cps+cbn-regression-quadratic-sys,cps+cbn-regression-quadratic-user,cps+cbv-regression-quadratic-real,cps+cbv-regression-quadratic-sys,cps+cbv-regression-quadratic-user,cps+lazy-regression-quadratic-real,cps+lazy-regression-quadratic-sys,cps+lazy-regression-quadratic-user,cps+native-compute-regression-quadratic-real,cps+native-compute-regression-quadratic-sys,cps+native-compute-regression-quadratic-user,cps+simpl-regression-quadratic-real,cps+simpl-regression-quadratic-sys,cps+simpl-regression-quadratic-user,cps+vm-compute-regression-quadratic-real,cps+vm-compute-regression-quadratic-sys,cps+vm-compute-regression-quadratic-user,rewrite-strat(bottomup-bottomup)-regression-exponential-real,rewrite-strat(bottomup-bottomup)-regression-exponential-sys,rewrite-strat(bottomup-bottomup)-regression-exponential-user,rewrite-strat(topdown-bottomup)-regression-exponential-real,rewrite-strat(topdown-bottomup)-regression-exponential-sys,rewrite-strat(topdown-bottomup)-regression-exponential-user,setoid-rewrite-regression-cubic-real,setoid-rewrite-regression-cubic-sys,setoid-rewrite-regression-cubic-user
472,1,472,,,,0.001,0.,0.001,0.002,0.,0.002,0.088,0.003,0.003,,,,0.002,0.,0.002,,,,,,,,,
472,472,1,,,,0.001,0.,0.001,0.001,0.,0.001,0.086,0.,0.006,,,,0.003,0.,0.003,,,,,,,,,
473,1,473,,,,,,,,,,,,,0.682,0.,0.682,,,,,,,,,,,,
473,473,1,,,,,,,,,,,,,0.294,0.,0.294,,,,,,,,,,,,
506,22,23,,,,,,,,,,0.087,0.,0.007,0.079,0.,0.079,0.002,0.,0.002,,,,,,,,,
508,1,508,,,,,,,,,,0.085,0.004,0.003,,,,0.002,0.,0.002,,,,,,,,,
508,508,1,,,,,,,,,,0.084,0.003,0.003,,,,0.003,0.,0.003,,,,,,,,,
509,1,509,,,,,,,,,,,,,0.691,0.,0.691,,,,,,,,,,,,
509,509,1,,,,,,,,,,,,,0.344,0.,0.344,,,,,,,,,,,,
530,1,530,,,,0.001,0.,0.001,0.002,0.,0.002,,,,,,,,,,,,,,,,,,
530,530,1,,,,0.001,0.,0.001,0.002,0.,0.002,,,,,,,,,,,,,,,,,,
538,1,538,3.944,0.,3.944,,,,,,,,,,,,,,,,,,,,,,,,
538,538,1,2.38,0.007,2.372,,,,,,,,,,,,,,,,,,,,,,,,
544,1,544,,,,,,,,,,0.083,0.003,0.002,,,,0.002,0.,0.002,,,,,,,,,
544,544,1,,,,,,,,,,0.087,0.004,0.004,,,,0.004,0.,0.004,,,,,,,,,
552,23,24,0.066,0.,0.066,0.001,0.,0.001,0.001,0.,0.001,0.108,0.007,0.02,,,,0.003,0.,0.003,,,,,,,,,
580,1,580,,,,,,,,,,0.085,0.005,0.002,,,,0.003,0.,0.003,,,,,,,,,
580,580,1,,,,,,,,,,0.086,0.003,0.004,,,,0.004,0.,0.004,,,,,,,,,
588,1,588,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,
588,588,1,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,
600,24,25,,,,0.001,0.,0.001,0.001,0.,0.001,0.087,0.,0.007,,,,0.003,0.,0.003,,,,,,,,,
609,1,609,,,,,,,,,,0.092,0.,0.007,,,,,,,,,,,,,,,
609,609,1,,,,,,,,,,0.087,0.003,0.003,,,,,,,,,,,,,,,
616,1,616,,,,,,,,,,0.089,0.,0.007,,,,0.003,0.,0.003,,,,,,,,,
616,616,1,,,,,,,,,,0.088,0.004,0.004,,,,0.004,0.,0.004,,,,,,,,,
636,1,636,,,,,,,,,,,,,1.068,0.,1.068,,,,,,,,,,,,
636,636,1,,,,,,,,,,,,,0.531,0.,0.531,,,,,,,,,,,,
646,1,646,,,,0.002,0.,0.002,0.003,0.,0.003,,,,,,,,,,,,,,,,,,
646,646,1,,,,0.002,0.,0.002,0.003,0.,0.003,,,,,,,,,,,,,,,,,,
650,25,26,,,,0.001,0.,0.001,0.015,0.,0.015,0.087,0.,0.007,0.088,0.,0.088,0.003,0.,0.003,,,,,,,,,
652,1,652,,,,,,,,,,0.087,0.004,0.003,,,,0.003,0.,0.003,,,,,,,,,
652,652,1,,,,,,,,,,0.088,0.,0.008,,,,0.004,0.,0.004,,,,,,,,,
688,1,688,,,,,,,,,,0.087,0.003,0.004,,,,0.003,0.,0.003,,,,,,,,,
688,688,1,,,,,,,,,,0.1,0.004,0.004,,,,0.004,0.,0.004,,,,,,,,,
702,26,27,,,,0.001,0.,0.001,0.002,0.,0.002,0.088,0.004,0.004,,,,0.005,0.,0.005,,,,,,,,,
704,1,704,,,,0.002,0.,0.002,0.004,0.,0.004,,,,,,,,,,,,,,,,,,
704,704,1,,,,0.002,0.,0.002,0.003,0.,0.003,,,,,,,,,,,,,,,,,,
724,1,724,,,,,,,,,,0.087,0.003,0.004,,,,0.005,0.,0.005,,,,,,,,,
724,724,1,,,,,,,,,,0.09,0.003,0.005,,,,0.005,0.,0.005,,,,,,,,,
756,27,28,,,,0.001,0.,0.001,0.001,0.,0.001,0.091,0.003,0.005,0.083,0.,0.083,0.004,0.,0.004,,,,,,,,,
760,1,760,,,,,,,,,,0.091,0.003,0.005,,,,0.004,0.,0.004,,,,,,,,,
760,760,1,,,,,,,,,,0.099,0.006,0.007,,,,0.006,0.,0.006,,,,,,,,,
762,1,762,,,,0.014,0.,0.014,0.003,0.,0.003,,,,,,,,,,,,,,,,,,
762,762,1,,,,0.002,0.,0.002,0.003,0.,0.003,,,,,,,,,,,,,,,,,,
763,1,763,,,,,,,,,,,,,1.485,0.003,1.48,,,,,,,,,,,,
763,763,1,,,,,,,,,,,,,0.655,0.003,0.651,,,,,,,,,,,,
795,1,795,,,,,,,,,,0.092,0.004,0.003,,,,0.022,0.,0.022,,,,,,,,,
795,795,1,,,,,,,,,,0.093,0.,0.009,,,,0.005,0.,0.005,,,,,,,,,
798,1,798,,,,,,,,,,,,,1.931,0.,1.931,,,,,,,,,,,,
798,798,1,,,,,,,,,,,,,1.159,0.003,1.155,,,,,,,,,,,,
807,1,807,8.789,0.,8.788,,,,,,,,,,,,,,,,,,,,,,,,
807,807,1,5.356,0.016,5.339,,,,,,,,,,,,,,,,,,,,,,,,
812,28,29,0.125,0.003,0.121,0.001,0.,0.001,0.002,0.,0.002,0.087,0.003,0.004,0.11,0.,0.11,0.004,0.,0.004,,,,,,,,,
821,1,821,,,,0.004,0.,0.004,0.003,0.,0.003,,,,,,,,,,,,,,,,,,
821,821,1,,,,0.002,0.,0.002,0.003,0.,0.003,,,,,,,,,,,,,,,,,,
831,1,831,,,,,,,,,,0.087,0.004,0.003,,,,0.004,0.,0.004,,,,,,,,,
831,831,1,,,,,,,,,,0.09,0.004,0.005,,,,0.006,0.,0.006,,,,,,,,,
867,1,867,,,,,,,,,,0.095,0.003,0.004,,,,0.004,0.,0.004,,,,,,,,,
867,867,1,,,,,,,,,,0.093,0.008,0.001,,,,0.005,0.,0.005,,,,,,,,,
870,29,30,,,,0.002,0.,0.002,0.002,0.,0.002,0.086,0.003,0.005,0.113,0.,0.113,0.008,0.,0.008,,,,,,,,,
879,1,879,,,,0.003,0.,0.003,0.005,0.,0.005,,,,,,,,,,,,,,,,,,
879,879,1,,,,0.004,0.,0.004,0.003,0.,0.003,,,,,,,,,,,,,,,,,,
890,1,890,,,,,,,,,,,,,1.993,0.,1.993,,,,,,,,,,,,
890,890,1,,,,,,,,,,,,,1.,0.007,0.992,,,,,,,,,,,,
903,1,903,,,,,,,,,,0.09,0.003,0.005,,,,0.005,0.,0.005,,,,,,,,,
903,903,1,,,,,,,,,,0.091,0.003,0.006,,,,0.006,0.,0.006,,,,,,,,,
910,1,910,,,,,,,,,,0.087,0.004,0.003,,,,,,,,,,,,,,,
910,910,1,,,,,,,,,,0.088,0.,0.009,,,,,,,,,,,,,,,
930,30,31,,,,0.001,0.,0.001,0.002,0.,0.002,0.087,0.,0.008,,,,0.005,0.,0.005,,,,,,,,,
937,1,937,,,,0.003,0.,0.003,0.005,0.,0.005,,,,,,,,,,,,,,,,,,
937,937,1,,,,0.002,0.,0.002,0.003,0.,0.003,,,,,,,,,,,,,,,,,,
939,1,939,,,,,,,,,,0.088,0.003,0.005,,,,0.005,0.,0.005,,,,,,,,,
939,939,1,,,,,,,,,,0.092,0.004,0.005,,,,0.006,0.,0.006,,,,,,,,,
975,1,975,,,,,,,,,,0.114,0.008,0.024,,,,0.008,0.,0.008,,,,,,,,,
975,975,1,,,,,,,,,,0.091,0.,0.009,,,,0.009,0.,0.009,,,,,,,,,
992,31,32,,,,0.001,0.,0.001,0.002,0.,0.002,0.099,0.003,0.005,0.116,0.,0.116,0.005,0.,0.005,,,,,,,,,
995,1,995,,,,0.003,0.,0.003,0.006,0.,0.006,,,,,,,,,,,,,,,,,,
995,995,1,,,,0.002,0.,0.002,0.005,0.,0.005,,,,,,,,,,,,,,,,,,
1011,1,1011,,,,,,,,,,0.097,0.003,0.005,,,,0.005,0.,0.005,,,,,,,,,
1011,1011,1,,,,,,,,,,0.09,0.,0.009,,,,0.006,0.,0.006,,,,,,,,,
1017,1,1017,,,,,,,,,,,,,2.48,0.,2.48,,,,,,,,,,,,
1017,1017,1,,,,,,,,,,,,,1.207,0.003,1.203,,,,,,,,,,,,
1047,1,1047,,,,,,,,,,0.089,0.003,0.005,,,,0.005,0.,0.005,,,,,,,,,
1047,1047,1,,,,,,,,,,0.088,0.003,0.006,,,,0.006,0.,0.006,,,,,,,,,
1053,1,1053,,,,0.003,0.,0.003,0.005,0.,0.005,,,,,,,,,,,,,,,,,,
1053,1053,1,,,,0.016,0.,0.016,0.004,0.,0.004,,,,,,,,,,,,,,,,,,
1056,32,33,0.134,0.,0.134,0.002,0.,0.002,0.002,0.,0.002,0.089,0.,0.009,,,,0.005,0.,0.005,,,,,,,,,
1075,1,1075,15.387,0.,15.386,,,,,,,,,,,,,,,,,,,,,,,,
1075,1075,1,9.601,0.011,9.588,,,,,,,,,,,,,,,,,,,,,,,,
1082,1,1082,,,,,,,,,,0.095,0.003,0.005,,,,0.005,0.,0.005,,,,,,,,,
1082,1082,1,,,,,,,,,,0.091,0.003,0.006,,,,0.007,0.,0.007,,,,,,,,,
1112,1,1112,,,,0.005,0.,0.005,0.005,0.,0.005,,,,,,,,,,,,,,,,,,
1112,1112,1,,,,0.003,0.,0.003,0.007,0.,0.007,,,,,,,,,,,,,,,,,,
1118,1,1118,,,,,,,,,,0.1,0.004,0.005,,,,0.006,0.,0.006,,,,,,,,,
1118,1118,1,,,,,,,,,,0.098,0.003,0.013,,,,0.007,0.,0.007,,,,,,,,,
1122,33,34,,,,0.002,0.,0.002,0.002,0.,0.002,0.094,0.,0.009,,,,0.008,0.,0.008,,,,,,,,,
1154,1,1154,,,,,,,,,,0.09,0.,0.008,,,,0.026,0.,0.026,,,,,,,,,
1154,1154,1,,,,,,,,,,0.091,0.004,0.007,,,,0.007,0.,0.007,,,,,,,,,
1170,1,1170,,,,0.004,0.,0.004,0.005,0.,0.005,,,,,,,,,,,,,,,,,,
1170,1170,1,,,,0.003,0.,0.003,0.004,0.,0.004,,,,,,,,,,,,,,,,,,
1190,1,1190,,,,,,,,,,0.089,0.,0.01,,,,0.006,0.,0.006,,,,,,,,,
1190,34,35,,,,0.002,0.,0.002,0.002,0.,0.002,0.089,0.003,0.005,,,,0.008,0.,0.008,,,,,,,,,
1190,1190,1,,,,,,,,,,0.09,0.004,0.006,,,,0.007,0.,0.007,,,,,,,,,
1212,1,1212,,,,,,,,,,0.091,0.,0.009,,,,,,,,,,,,,,,
1212,1212,1,,,,,,,,,,0.111,0.,0.01,,,,,,,,,,,,,,,
1226,1,1226,,,,,,,,,,0.092,0.004,0.005,,,,0.006,0.,0.006,,,,,,,,,
1226,1226,1,,,,,,,,,,0.089,0.,0.01,,,,0.008,0.,0.008,,,,,,,,,
1228,1,1228,,,,0.004,0.,0.004,0.005,0.,0.005,,,,,,,,,,,,,,,,,,
1228,1228,1,,,,0.003,0.,0.003,0.005,0.,0.005,,,,,,,,,,,,,,,,,,
1260,35,36,,,,0.002,0.,0.002,0.003,0.,0.003,0.087,0.003,0.006,,,,0.006,0.,0.006,,,,,,,,,
1262,1,1262,,,,,,,,,,0.092,0.004,0.005,,,,0.007,0.,0.007,,,,,,,,,
1262,1262,1,,,,,,,,,,0.097,0.,0.014,,,,0.01,0.,0.01,,,,,,,,,
1286,1,1286,,,,0.004,0.,0.004,0.005,0.,0.005,,,,,,,,,,,,,,,,,,
1286,1286,1,,,,0.005,0.,0.005,0.022,0.,0.022,,,,,,,,,,,,,,,,,,
1298,1,1298,,,,,,,,,,0.093,0.004,0.009,,,,0.006,0.,0.006,,,,,,,,,
1298,1298,1,,,,,,,,,,0.094,0.003,0.008,,,,0.009,0.,0.009,,,,,,,,,
1332,36,37,,,,0.002,0.,0.002,0.003,0.,0.003,0.09,0.003,0.006,,,,0.007,0.,0.007,,,,,,,,,
1334,1,1334,,,,,,,,,,0.098,0.,0.009,,,,0.01,0.,0.01,,,,,,,,,
1334,1334,1,,,,,,,,,,0.093,0.007,0.004,,,,0.009,0.,0.009,,,,,,,,,
1344,1,1344,,,,0.004,0.,0.004,0.006,0.,0.006,,,,,,,,,,,,,,,,,,
1344,1344,1,,,,0.004,0.,0.004,0.005,0.,0.005,,,,,,,,,,,,,,,,,,
1369,1,1369,,,,,,,,,,0.09,0.003,0.006,,,,0.007,0.,0.007,,,,,,,,,
1369,37,37,,,,,,,,,,0.091,0.003,0.007,,,,0.007,0.,0.007,,,,,,,,,
1369,1369,1,,,,,,,,,,0.092,0.003,0.008,,,,0.01,0.,0.01,,,,,,,,,
1403,1,1403,,,,0.006,0.,0.006,0.006,0.,0.006,,,,,,,,,,,,,,,,,,
1403,1403,1,,,,0.004,0.,0.004,0.005,0.,0.005,,,,,,,,,,,,,,,,,,
1405,1,1405,,,,,,,,,,0.096,0.004,0.006,,,,0.008,0.,0.008,,,,,,,,,
1405,1405,1,,,,,,,,,,0.193,0.003,0.109,,,,0.013,0.,0.013,,,,,,,,,
1406,37,38,,,,0.003,0.,0.003,0.003,0.,0.003,0.092,0.004,0.006,,,,0.011,0.,0.011,,,,,,,,,
1441,1,1441,,,,,,,,,,0.094,0.,0.01,,,,0.007,0.,0.007,,,,,,,,,
1441,1441,1,,,,,,,,,,0.099,0.004,0.008,,,,0.009,0.,0.009,,,,,,,,,
1461,1,1461,,,,0.005,0.,0.005,0.007,0.,0.007,,,,,,,,,,,,,,,,,,
1461,1461,1,,,,0.005,0.,0.005,0.009,0.,0.009,,,,,,,,,,,,,,,,,,
1477,1,1477,,,,,,,,,,0.094,0.,0.011,,,,0.01,0.,0.01,,,,,,,,,
1477,1477,1,,,,,,,,,,0.098,0.,0.012,,,,0.009,0.,0.009,,,,,,,,,
1482,38,39,,,,0.002,0.,0.002,0.003,0.,0.003,0.096,0.,0.011,,,,0.007,0.,0.007,,,,,,,,,
1513,1,1513,,,,,,,,,,0.095,0.003,0.005,,,,0.008,0.,0.008,,,,,,,,,
1513,1513,1,,,,,,,,,,0.102,0.003,0.009,,,,0.01,0.,0.01,,,,,,,,,
1519,1,1519,,,,0.024,0.,0.024,0.007,0.,0.007,,,,,,,,,,,,,,,,,,
1519,1519,1,,,,0.004,0.,0.004,0.006,0.,0.006,,,,,,,,,,,,,,,,,,
1526,1,1526,,,,,,,,,,,,,5.369,0.,5.368,,,,,,,,,,,,
1526,1526,1,,,,,,,,,,,,,2.656,0.028,2.628,,,,,,,,,,,,
1549,1,1549,,,,,,,,,,0.092,0.004,0.006,,,,0.008,0.,0.008,,,,,,,,,
1549,1549,1,,,,,,,,,,0.098,0.003,0.01,,,,0.009,0.,0.009,,,,,,,,,
1560,39,40,,,,0.003,0.,0.003,0.003,0.,0.003,0.104,0.004,0.016,0.228,0.,0.228,0.007,0.,0.007,,,,,,,,,
1577,1,1577,,,,0.006,0.,0.006,0.007,0.,0.007,,,,,,,,,,,,,,,,,,
1577,1577,1,,,,0.005,0.,0.005,0.006,0.,0.006,,,,,,,,,,,,,,,,,,
1579,1,1579,,,,,,,,,,,,,,,,0.014,0.,0.014,,,,,,,,,
1579,1579,1,,,,,,,,,,,,,,,,0.01,0.,0.01,,,,,,,,,
1585,1,1585,,,,,,,,,,0.095,0.003,0.007,,,,0.007,0.,0.007,,,,,,,,,
1585,1585,1,,,,,,,,,,0.104,0.004,0.012,,,,0.009,0.,0.009,,,,,,,,,
1621,1,1621,,,,,,,,,,0.096,0.,0.011,,,,0.007,0.,0.007,,,,,,,,,
1621,1621,1,,,,,,,,,,0.106,0.003,0.01,,,,0.009,0.,0.009,,,,,,,,,
1635,1,1635,,,,0.007,0.,0.007,0.012,0.,0.012,,,,,,,,,,,,,,,,,,
1635,1635,1,,,,0.004,0.,0.004,0.006,0.,0.006,,,,,,,,,,,,,,,,,,
1640,40,41,,,,0.003,0.,0.003,0.006,0.,0.006,0.103,0.003,0.009,,,,0.008,0.,0.008,,,,,,,,,
1644,1,1644,,,,,,,,,,,,,,,,0.012,0.,0.012,,,,,,,,,
1644,1644,1,,,,,,,,,,,,,,,,0.01,0.,0.01,,,,,,,,,
1657,1,1657,,,,,,,,,,0.111,0.003,0.009,,,,0.007,0.,0.007,,,,,,,,,
1657,1657,1,,,,,,,,,,0.095,0.003,0.01,,,,0.01,0.003,0.006,,,,,,,,,
1693,1,1693,,,,,,,,,,0.094,0.003,0.008,,,,0.008,0.,0.008,,,,,,,,,
1693,1693,1,,,,,,,,,,0.121,0.004,0.035,,,,0.01,0.,0.01,,,,,,,,,
1694,1,1694,,,,0.006,0.,0.006,0.007,0.,0.007,,,,,,,,,,,,,,,,,,
1694,1694,1,,,,0.007,0.,0.007,0.006,0.,0.006,,,,,,,,,,,,,,,,,,
1710,1,1710,,,,,,,,,,,,,,,,0.008,0.,0.008,,,,,,,,,
1710,1710,1,,,,,,,,,,,,,,,,0.011,0.,0.011,,,,,,,,,
1722,41,42,,,,0.003,0.,0.003,0.009,0.,0.009,0.101,0.003,0.008,,,,0.01,0.,0.01,,,,,,,,,
1729,1,1729,,,,,,,,,,0.094,0.,0.011,,,,0.007,0.,0.007,,,,,,,,,
1729,1729,1,,,,,,,,,,0.096,0.003,0.01,,,,0.01,0.,0.01,,,,,,,,,
1752,1,1752,,,,0.006,0.,0.006,0.122,0.,0.122,,,,,,,,,,,,,,,,,,
1752,1752,1,,,,0.006,0.,0.006,0.006,0.,0.006,,,,,,,,,,,,,,,,,,
1765,1,1765,,,,,,,,,,0.094,0.,0.012,,,,0.008,0.,0.008,,,,,,,,,
1765,1765,1,,,,,,,,,,0.097,0.004,0.012,,,,0.016,0.,0.016,,,,,,,,,
1776,1,1776,,,,,,,,,,,,,,,,0.118,0.,0.118,,,,,,,,,
1776,1776,1,,,,,,,,,,,,,,,,0.013,0.,0.013,,,,,,,,,
1801,1,1801,,,,,,,,,,0.099,0.004,0.014,,,,0.008,0.,0.008,,,,,,,,,
1801,1801,1,,,,,,,,,,0.094,0.004,0.01,,,,0.01,0.,0.01,,,,,,,,,
1806,42,43,,,,0.003,0.,0.003,0.004,0.,0.004,0.096,0.003,0.008,,,,0.01,0.,0.01,,,,,,,,,
1810,1,1810,,,,0.006,0.,0.006,0.008,0.,0.008,,,,,,,,,,,,,,,,,,
1810,1810,1,,,,0.007,0.,0.007,0.008,0.,0.008,,,,,,,,,,,,,,,,,,
1837,1,1837,,,,,,,,,,0.094,0.003,0.008,,,,0.008,0.,0.008,,,,,,,,,
1837,1837,1,,,,,,,,,,0.095,0.003,0.01,,,,0.01,0.,0.01,,,,,,,,,
1842,1,1842,,,,,,,,,,,,,,,,0.012,0.,0.012,,,,,,,,,
1842,1842,1,,,,,,,,,,,,,,,,0.012,0.,0.012,,,,,,,,,
1868,1,1868,,,,0.006,0.,0.006,0.008,0.,0.008,,,,,,,,,,,,,,,,,,
1868,1868,1,,,,0.008,0.,0.008,0.012,0.003,0.008,,,,,,,,,,,,,,,,,,
1873,1,1873,,,,,,,,,,0.091,0.003,0.008,,,,0.008,0.,0.008,,,,,,,,,
1873,1873,1,,,,,,,,,,0.096,0.004,0.01,,,,0.011,0.,0.011,,,,,,,,,
1891,1,1891,,,,,,,,,,0.096,0.003,0.008,,,,,,,,,,,,,,,
1891,1891,1,,,,,,,,,,0.108,0.007,0.019,,,,,,,,,,,,,,,
1892,43,44,,,,0.003,0.,0.003,0.004,0.,0.004,0.09,0.003,0.009,,,,0.01,0.,0.01,,,,,,,,,
1907,1,1907,,,,,,,,,,,,,,,,0.01,0.,0.01,,,,,,,,,
1907,1907,1,,,,,,,,,,,,,,,,0.021,0.,0.021,,,,,,,,,
1909,1,1909,,,,,,,,,,0.096,0.003,0.008,,,,0.024,0.,0.024,,,,,,,,,
1909,1909,1,,,,,,,,,,0.098,0.004,0.011,,,,0.011,0.,0.011,,,,,,,,,
1926,1,1926,,,,0.007,0.,0.007,0.011,0.,0.011,,,,,,,,,,,,,,,,,,
1926,1926,1,,,,0.011,0.,0.011,0.007,0.,0.007,,,,,,,,,,,,,,,,,,
1945,1,1945,,,,,,,,,,0.101,0.004,0.009,,,,0.009,0.,0.009,,,,,,,,,
1945,1945,1,,,,,,,,,,0.095,0.003,0.011,,,,0.011,0.,0.011,,,,,,,,,
1973,1,1973,,,,,,,,,,,,,,,,0.012,0.,0.012,,,,,,,,,
1973,1973,1,,,,,,,,,,,,,,,,0.014,0.,0.014,,,,,,,,,
1980,44,45,,,,0.005,0.,0.005,0.004,0.,0.004,0.095,0.003,0.01,,,,0.011,0.,0.011,,,,,,,,,
1981,1,1981,,,,,,,,,,0.099,0.004,0.008,,,,0.009,0.,0.009,,,,,,,,,
1981,1981,1,,,,,,,,,,0.098,0.007,0.007,,,,0.012,0.,0.012,,,,,,,,,
1984,1,1984,,,,0.008,0.,0.008,0.029,0.,0.029,,,,,,,,,,,,,,,,,,
1984,1984,1,,,,0.005,0.,0.005,0.008,0.,0.008,,,,,,,,,,,,,,,,,,
2017,1,2017,,,,,,,,,,0.095,0.004,0.008,,,,0.009,0.,0.009,,,,,,,,,
2017,2017,1,,,,,,,,,,0.103,0.004,0.017,,,,0.01,0.,0.01,,,,,,,,,
2034,1,2034,,,,,,,,,,,,,9.473,0.007,9.464,,,,,,,,,,,,
2034,2034,1,,,,,,,,,,,,,4.809,0.052,4.757,,,,,,,,,,,,
2039,1,2039,,,,,,,,,,,,,,,,0.015,0.,0.015,,,,,,,,,
2039,2039,1,,,,,,,,,,,,,,,,0.013,0.,0.013,,,,,,,,,
2043,1,2043,,,,0.105,0.,0.105,0.009,0.,0.009,,,,,,,,,,,,,,,,,,
2043,2043,1,,,,0.006,0.,0.006,0.008,0.,0.008,,,,,,,,,,,,,,,,,,
2053,1,2053,,,,,,,,,,0.099,0.,0.012,,,,0.01,0.,0.01,,,,,,,,,
2053,2053,1,,,,,,,,,,0.102,0.007,0.008,,,,0.011,0.,0.011,,,,,,,,,
2070,45,46,,,,0.004,0.,0.004,0.005,0.,0.005,0.097,0.003,0.009,0.573,0.,0.573,0.01,0.,0.01,,,,,,,,,
2089,1,2089,,,,,,,,,,0.099,0.,0.012,,,,0.009,0.,0.009,,,,,,,,,
2089,2089,1,,,,,,,,,,0.099,0.,0.015,,,,0.011,0.,0.011,,,,,,,,,
2101,1,2101,,,,0.007,0.,0.007,0.01,0.,0.01,,,,,,,,,,,,,,,,,,
2101,2101,1,,,,0.006,0.,0.006,0.008,0.,0.008,,,,,,,,,,,,,,,,,,
2105,1,2105,,,,,,,,,,,,,,,,0.034,0.,0.034,,,,,,,,,
2105,2105,1,,,,,,,,,,,,,,,,0.014,0.,0.014,,,,,,,,,
2125,1,2125,,,,,,,,,,0.105,0.003,0.011,,,,0.009,0.,0.009,,,,,,,,,
2125,2125,1,,,,,,,,,,0.121,0.007,0.028,,,,0.028,0.,0.028,,,,,,,,,
2159,1,2159,,,,0.008,0.,0.008,0.013,0.,0.013,,,,,,,,,,,,,,,,,,
2159,2159,1,,,,0.006,0.,0.006,0.008,0.,0.008,,,,,,,,,,,,,,,,,,
2161,1,2161,,,,,,,,,,0.097,0.004,0.008,,,,0.009,0.,0.009,,,,,,,,,
2161,2161,1,,,,,,,,,,0.099,0.006,0.01,,,,0.012,0.,0.012,,,,,,,,,
2162,46,47,,,,0.008,0.,0.008,0.005,0.,0.005,0.096,0.003,0.009,,,,0.012,0.,0.012,,,,,,,,,
2170,1,2170,,,,,,,,,,,,,,,,0.013,0.,0.013,,,,,,,,,
2170,2170,1,,,,,,,,,,,,,,,,0.018,0.,0.018,,,,,,,,,
2197,1,2197,,,,,,,,,,0.098,0.004,0.009,,,,0.01,0.,0.01,,,,,,,,,
2197,2197,1,,,,,,,,,,0.099,0.006,0.01,,,,0.012,0.,0.012,,,,,,,,,
2217,1,2217,,,,0.007,0.,0.007,0.012,0.,0.012,,,,,,,,,,,,,,,,,,
2217,2217,1,,,,0.007,0.,0.007,0.008,0.,0.008,,,,,,,,,,,,,,,,,,
2233,1,2233,,,,,,,,,,0.098,0.003,0.01,,,,0.009,0.,0.009,,,,,,,,,
2233,2233,1,,,,,,,,,,0.103,0.006,0.013,,,,0.012,0.,0.012,,,,,,,,,
2236,1,2236,,,,,,,,,,,,,,,,0.012,0.,0.012,,,,,,,,,
2236,2236,1,,,,,,,,,,,,,,,,0.021,0.,0.021,,,,,,,,,
2256,47,48,,,,0.004,0.,0.004,0.005,0.,0.005,0.099,0.003,0.01,,,,0.013,0.,0.013,,,,,,,,,
2269,1,2269,,,,,,,,,,0.102,0.003,0.01,,,,0.01,0.,0.01,,,,,,,,,
2269,2269,1,,,,,,,,,,0.103,0.003,0.013,,,,0.013,0.,0.013,,,,,,,,,
2275,1,2275,,,,0.008,0.,0.008,0.01,0.,0.01,,,,,,,,,,,,,,,,,,
2275,2275,1,,,,0.007,0.,0.007,0.009,0.,0.009,,,,,,,,,,,,,,,,,,
2302,1,2302,,,,,,,,,,,,,,,,0.012,0.,0.012,,,,,,,,,
2302,2302,1,,,,,,,,,,,,,,,,0.016,0.,0.016,,,,,,,,,
2305,1,2305,,,,,,,,,,0.098,0.003,0.01,,,,0.016,0.,0.016,,,,,,,,,
2305,2305,1,,,,,,,,,,0.101,0.,0.016,,,,0.016,0.,0.015,,,,,,,,,
2334,1,2334,,,,0.03,0.,0.03,0.017,0.,0.017,,,,,,,,,,,,,,,,,,
2334,2334,1,,,,0.006,0.,0.006,0.009,0.,0.009,,,,,,,,,,,,,,,,,,
2341,1,2341,,,,,,,,,,0.095,0.003,0.01,,,,0.022,0.003,0.017,,,,,,,,,
2341,2341,1,,,,,,,,,,0.1,0.003,0.013,,,,0.016,0.,0.015,,,,,,,,,
2352,48,49,,,,0.004,0.,0.004,0.005,0.,0.005,0.101,0.004,0.01,,,,0.013,0.,0.013,,,,,,,,,
2368,1,2368,,,,,,,,,,,,,,,,0.016,0.,0.016,,,,,,,,,
2368,2368,1,,,,,,,,,,,,,,,,0.016,0.,0.016,,,,,,,,,
2377,1,2377,,,,,,,,,,0.131,0.003,0.038,,,,0.011,0.,0.011,,,,,,,,,
2377,2377,1,,,,,,,,,,0.102,0.,0.016,,,,0.017,0.,0.017,,,,,,,,,
2392,1,2392,,,,0.008,0.,0.008,0.011,0.,0.011,,,,,,,,,,,,,,,,,,
2392,2392,1,,,,0.007,0.,0.007,0.011,0.,0.011,,,,,,,,,,,,,,,,,,
2413,1,2413,,,,,,,,,,0.1,0.004,0.01,,,,0.013,0.,0.013,,,,,,,,,
2413,2413,1,,,,,,,,,,0.1,0.003,0.014,,,,0.015,0.,0.015,,,,,,,,,
2433,1,2433,,,,,,,,,,,,,,,,0.013,0.,0.013,,,,,,,,,
