param-0-nm,param-1-n,param-2-m,param-3-input-size,param-4-output-size,param-5-num-rewrites,autorewrite-regression-cubic-real,autorewrite-regression-cubic-sys,autorewrite-regression-cubic-user,rewrite!-regression-cubic-real,rewrite!-regression-cubic-sys,rewrite!-regression-cubic-user,rewrite-strat(bottomup)-regression-cubic-real,rewrite-strat(bottomup)-regression-cubic-sys,rewrite-strat(bottomup)-regression-cubic-user,rewrite-strat(topdown)-regression-cubic-real,rewrite-strat(topdown)-regression-cubic-sys,rewrite-strat(topdown)-regression-cubic-user,setoid-rewrite-regression-cubic-real,setoid-rewrite-regression-cubic-sys,setoid-rewrite-regression-cubic-user,ssr-rewrite!-regression-cubic-real,ssr-rewrite!-regression-cubic-sys,ssr-rewrite!-regression-cubic-user
130,0,130,263,3,130,0.041,0.,0.041,,,,,,,0.063,0.,0.062,,,,0.083,0.,0.083
131,0,131,265,3,131,,,,,,,,,,0.064,0.,0.063,,,,,,
132,0,132,267,3,132,,,,,,,,,,0.066,0.,0.066,,,,,,
132,1,44,271,7,132,,,,,,,0.184,0.001,0.183,0.049,0.,0.049,,,,,,
133,0,133,269,3,133,0.039,0.,0.039,0.099,0.,0.099,,,,0.071,0.001,0.07,,,,0.054,0.,0.053
133,2,19,281,15,133,0.017,0.,0.017,0.019,0.,0.019,,,,0.039,0.,0.039,0.078,0.,0.077,0.026,0.,0.026
134,0,134,271,3,134,,,,,,,,,,0.056,0.,0.056,,,,,,
135,0,135,273,3,135,,,,,,,,,,0.061,0.,0.06,,,,,,
135,1,45,277,7,135,0.026,0.,0.026,0.045,0.,0.045,,,,0.048,0.001,0.047,,,,0.041,0.,0.041
135,3,9,301,31,135,0.011,0.,0.011,0.011,0.,0.011,0.184,0.,0.184,0.031,0.,0.031,0.071,0.,0.071,0.03,0.,0.03
136,0,136,275,3,136,0.047,0.,0.047,,,,,,,0.068,0.,0.068,,,,0.064,0.,0.064
137,0,137,277,3,137,,,,,,,,,,0.068,0.,0.068,,,,,,
138,0,138,279,3,138,,,,,,,,,,0.069,0.,0.069,,,,,,
138,1,46,283,7,138,,,,,,,,,,0.049,0.,0.049,,,,0.045,0.,0.045
139,0,139,281,3,139,0.04,0.,0.04,0.044,0.,0.044,,,,0.073,0.,0.072,,,,,,
140,0,140,283,3,140,,,,,,,,,,0.067,0.,0.067,,,,,,
140,2,20,295,15,140,0.019,0.,0.019,0.019,0.,0.019,,,,0.043,0.,0.043,,,,0.038,0.,0.038
141,0,141,285,3,141,,,,,,,,,,0.066,0.,0.066,,,,,,
141,1,47,289,7,141,0.028,0.,0.028,0.032,0.,0.032,,,,0.052,0.,0.052,,,,,,
142,0,142,287,3,142,0.112,0.,0.112,,,,,,,0.067,0.,0.067,,,,,,
143,0,143,289,3,143,,,,,,,,,,0.068,0.,0.068,,,,,,
144,0,144,291,3,144,,,,,,,,,,0.071,0.,0.071,,,,,,
144,1,48,295,7,144,,,,,,,,,,0.053,0.,0.053,,,,,,
145,0,145,293,3,145,0.045,0.001,0.044,0.077,0.,0.077,,,,0.07,0.,0.069,,,,,,
146,0,146,295,3,146,,,,,,,,,,0.074,0.,0.074,,,,,,
147,0,147,297,3,147,,,,,,,,,,0.072,0.,0.072,,,,,,
147,1,49,301,7,147,0.032,0.,0.032,0.031,0.,0.031,,,,0.067,0.,0.067,,,,,,
147,2,21,309,15,147,0.02,0.,0.02,0.021,0.,0.021,,,,0.046,0.,0.046,,,,,,
148,0,148,299,3,148,0.084,0.,0.084,,,,,,,0.079,0.,0.079,,,,,,
149,0,149,301,3,149,,,,,,,,,,0.085,0.,0.085,,,,,,
150,0,150,303,3,150,,,,,,,,,,0.077,0.,0.076,,,,,,
150,1,50,307,7,150,,,,,,,,,,0.061,0.,0.061,,,,,,
150,3,10,331,31,150,0.013,0.,0.013,0.029,0.,0.029,0.217,0.004,0.213,0.038,0.,0.038,0.137,0.,0.137,0.02,0.,0.02
151,0,151,305,3,151,0.054,0.,0.054,0.066,0.,0.066,,,,0.078,0.,0.078,,,,,,
152,0,152,307,3,152,,,,,,,,,,0.081,0.,0.081,,,,,,
153,0,153,309,3,153,,,,,,,,,,0.079,0.,0.079,,,,,,
153,1,51,313,7,153,0.033,0.,0.033,0.036,0.,0.036,,,,0.08,0.,0.079,,,,,,
154,0,154,311,3,154,0.05,0.,0.05,,,,,,,0.077,0.,0.077,,,,,,
154,2,22,323,15,154,0.022,0.,0.022,0.022,0.,0.022,,,,0.052,0.,0.052,,,,,,
155,0,155,313,3,155,,,,,,,,,,0.092,0.,0.092,,,,,,
155,4,5,373,63,155,0.011,0.,0.011,0.009,0.,0.009,0.207,0.,0.207,0.036,0.,0.036,0.066,0.,0.066,0.013,0.,0.013
156,0,156,315,3,156,,,,,,,,,,0.087,0.,0.087,,,,,,
156,1,52,319,7,156,,,,,,,,,,0.073,0.,0.073,,,,,,
157,0,157,317,3,157,0.053,0.,0.053,0.053,0.,0.052,,,,0.094,0.,0.094,,,,,,
158,0,158,319,3,158,,,,,,,,,,0.098,0.,0.097,,,,,,
159,0,159,321,3,159,,,,,,,,,,0.104,0.,0.104,,,,,,
159,1,53,325,7,159,0.037,0.,0.037,0.037,0.,0.037,,,,0.083,0.,0.083,,,,,,
160,0,160,323,3,160,0.059,0.,0.059,,,,,,,0.106,0.001,0.105,,,,,,
161,0,161,325,3,161,,,,,,,,,,0.101,0.002,0.099,0.165,0.,0.165,,,
161,2,23,337,15,161,0.025,0.,0.024,0.024,0.,0.024,,,,0.063,0.,0.063,,,,,,
162,0,162,327,3,162,,,,,,,,,,0.102,0.001,0.1,,,,,,
162,1,54,331,7,162,,,,,,,,,,0.078,0.,0.078,,,,,,
163,0,163,329,3,163,0.054,0.,0.054,0.057,0.,0.057,,,,0.103,0.,0.103,,,,,,
164,0,164,331,3,164,,,,,,,,,,0.09,0.,0.089,,,,,,
165,0,165,333,3,165,,,,,,,,,,0.087,0.,0.087,,,,,,
165,1,55,337,7,165,0.038,0.,0.038,0.041,0.,0.041,,,,0.08,0.,0.08,,,,,,
165,3,11,361,31,165,0.016,0.,0.016,0.016,0.,0.016,0.269,0.,0.267,0.045,0.,0.045,0.137,0.,0.137,0.022,0.,0.022
166,0,166,335,3,166,0.056,0.,0.056,,,,,,,0.09,0.,0.09,,,,,,
167,0,167,337,3,167,,,,,,,,,,0.093,0.,0.093,,,,,,
168,0,168,339,3,168,,,,,,,,,,0.092,0.,0.092,,,,,,
168,1,56,343,7,168,,,,,,,,,,0.088,0.,0.087,,,,,,
168,2,24,351,15,168,0.025,0.,0.025,0.026,0.,0.026,,,,0.067,0.,0.067,,,,,,
169,0,169,341,3,169,0.058,0.,0.058,0.068,0.,0.068,,,,0.114,0.,0.113,,,,,,
170,0,170,343,3,170,0.061,0.,0.061,,,,,,,,,,,,,0.089,0.,0.089
171,0,171,345,3,171,,,,0.064,0.,0.064,,,,,,,,,,,,
171,1,57,349,7,171,0.043,0.,0.042,0.043,0.,0.043,,,,0.078,0.,0.078,0.152,0.001,0.151,0.065,0.,0.065
175,2,25,365,15,175,0.036,0.,0.036,0.037,0.,0.037,,,,0.066,0.,0.066,0.125,0.001,0.124,,,
180,3,12,391,31,180,0.018,0.,0.018,0.019,0.,0.019,0.305,0.002,0.303,0.055,0.,0.055,0.112,0.,0.112,0.026,0.,0.026
182,2,26,379,15,182,,,,,,,,,,,,,,,,0.047,0.,0.047
186,4,6,435,63,186,0.015,0.,0.015,0.013,0.,0.013,,,,0.047,0.,0.046,,,,0.026,0.,0.026
189,5,3,505,127,189,0.01,0.,0.01,0.009,0.,0.009,,,,0.046,0.,0.046,0.078,0.,0.078,0.013,0.,0.013
193,0,193,389,3,193,,,,,,,,,,,,,0.227,0.,0.227,,,
195,3,13,421,31,195,,,,0.021,0.,0.021,0.349,0.,0.349,,,,0.198,0.,0.198,0.031,0.,0.031
197,0,197,397,3,197,,,,,,,,,,0.13,0.,0.13,,,,,,
199,0,199,401,3,199,0.084,0.,0.084,,,,,,,,,,,,,,,
200,0,200,403,3,200,,,,0.085,0.,0.085,,,,,,,,,,,,
204,0,204,411,3,204,,,,,,,,,,,,,,,,0.126,0.,0.126
204,1,68,415,7,204,,,,,,,,,,0.124,0.,0.124,,,,0.094,0.,0.094
207,1,69,421,7,207,0.06,0.,0.06,,,,,,,,,,,,,,,
210,2,30,435,15,210,,,,,,,,,,0.092,0.,0.092,,,,,,
210,3,14,451,31,210,,,,0.024,0.,0.024,0.424,0.,0.424,,,,0.175,0.,0.174,0.039,0.,0.039
213,1,71,433,7,213,,,,,,,,,,,,,0.221,0.001,0.219,,,
216,1,72,439,7,216,,,,0.077,0.,0.077,,,,,,,,,,,,
217,2,31,449,15,217,0.042,0.,0.042,,,,,,,,,,0.189,0.,0.189,,,
217,4,7,497,63,217,,,,,,,0.406,0.,0.406,0.064,0.,0.064,0.117,0.,0.116,0.024,0.,0.024
224,2,32,463,15,224,,,,,,,,,,,,,,,,0.085,0.,0.084
225,0,225,453,3,225,,,,,,,,,,0.166,0.,0.166,0.303,0.,0.302,,,
225,3,15,481,31,225,,,,0.027,0.,0.027,0.517,0.001,0.515,0.08,0.,0.08,0.162,0.,0.162,0.04,0.,0.04
228,0,228,459,3,228,0.105,0.,0.105,,,,,,,,,,,,,,,
229,0,229,461,3,229,,,,0.11,0.,0.11,,,,,,,,,,,,
231,2,33,477,15,231,,,,0.048,0.,0.048,,,,,,,,,,,,
237,1,79,481,7,237,,,,,,,,,,0.159,0.,0.159,,,,0.125,0.,0.125
238,0,238,479,3,238,,,,,,,,,,,,,,,,0.17,0.,0.17
240,3,16,511,31,240,0.039,0.,0.039,0.036,0.,0.036,0.568,0.,0.568,,,,0.175,0.,0.175,0.05,0.,0.05
243,1,81,493,7,243,0.082,0.001,0.081,,,,,,,,,,,,,,,
245,2,35,505,15,245,,,,,,,,,,0.124,0.,0.123,,,,,,
248,4,8,559,63,248,0.02,0.,0.02,,,,,,,0.079,0.,0.079,,,,0.03,0.,0.03
252,5,4,631,127,252,0.014,0.,0.014,0.015,0.,0.015,,,,0.066,0.,0.066,0.123,0.,0.123,0.02,0.,0.02
253,0,253,509,3,253,,,,,,,,,,0.216,0.,0.216,,,,,,
254,6,2,763,255,254,0.012,0.,0.012,0.011,0.,0.011,,,,0.069,0.,0.069,0.113,0.,0.113,0.015,0.,0.015
255,1,85,517,7,255,,,,,,,,,,,,,0.302,0.001,0.301,,,
255,3,17,541,31,255,,,,0.035,0.,0.035,0.62,0.,0.62,,,,0.195,0.,0.195,0.05,0.,0.05
255,7,1,1021,511,255,0.013,0.,0.013,0.008,0.,0.008,0.333,0.,0.333,0.062,0.,0.062,0.112,0.,0.111,0.012,0.,0.011
257,0,257,517,3,257,0.133,0.,0.133,,,,,,,,,,0.383,0.,0.381,,,
258,0,258,519,3,258,,,,0.139,0.001,0.137,,,,,,,,,,,,
259,2,37,533,15,259,0.064,0.,0.063,,,,,,,,,,0.263,0.,0.263,,,
261,1,87,529,7,261,,,,0.104,0.,0.104,,,,,,,,,,,,
266,2,38,547,15,266,,,,,,,,,,,,,,,,0.105,0.,0.105
270,1,90,547,7,270,,,,,,,,,,0.203,0.,0.203,,,,0.179,0.,0.179
270,3,18,571,31,270,,,,0.045,0.,0.045,,,,0.113,0.,0.113,0.218,0.,0.217,0.118,0.,0.118
279,1,93,565,7,279,0.119,0.,0.118,,,,,,,,,,,,,,,
279,4,9,621,63,279,,,,0.026,0.,0.026,,,,0.102,0.,0.101,0.176,0.,0.176,,,
280,2,40,575,15,280,,,,,,,,,,0.17,0.,0.17,,,,,,
281,0,281,565,3,281,,,,,,,,,,0.251,0.,0.25,,,,,,
283,0,283,569,3,283,0.217,0.004,0.213,,,,,,,,,,,,,,,
285,3,19,601,31,285,,,,0.045,0.,0.045,,,,,,,0.237,0.,0.237,0.092,0.,0.092
286,0,286,575,3,286,0.175,0.001,0.173,,,,,,,,,,,,,,,
287,0,287,577,3,287,,,,0.169,0.001,0.167,,,,,,,,,,,,
287,2,41,589,15,287,,,,0.075,0.,0.075,,,,,,,,,,,,
288,0,288,579,3,288,,,,,,,,,,0.331,0.013,0.317,,,,,,
300,3,20,631,31,300,0.046,0.,0.046,0.107,0.,0.107,,,,,,,0.272,0.001,0.27,0.086,0.,0.086
301,2,43,617,15,301,0.084,0.,0.084,,,,,,,,,,,,,,,
303,1,101,613,7,303,,,,,,,,,,0.253,0.,0.253,,,,,,
306,1,102,619,7,306,,,,0.134,0.,0.134,,,,,,,,,,,,
309,0,309,621,3,309,,,,,,,,,,0.305,0.,0.305,,,,,,
310,4,10,683,63,310,0.031,0.,0.031,0.031,0.,0.031,,,,0.11,0.,0.11,,,,,,
315,0,315,633,3,315,0.211,0.001,0.21,,,,,,,,,,,,,,,
315,1,105,637,7,315,0.135,0.,0.135,,,,,,,,,,,,,,,
315,2,45,645,15,315,,,,,,,,,,0.219,0.,0.219,,,,,,
315,3,21,661,31,315,,,,0.084,0.,0.084,,,,0.157,0.,0.157,0.301,0.,0.3,0.081,0.,0.08
315,5,5,757,127,315,0.021,0.,0.021,0.02,0.,0.02,,,,0.1,0.,0.1,,,,0.032,0.,0.032
316,0,316,635,3,316,,,,0.205,0.,0.203,,,,,,,,,,,,
330,3,22,691,31,330,,,,0.058,0.,0.058,,,,,,,0.328,0.,0.328,0.089,0.,0.089
336,1,112,679,7,336,,,,,,,,,,0.343,0.,0.342,,,,,,
337,0,337,677,3,337,,,,,,,,,,0.366,0.,0.366,,,,,,
341,4,11,745,63,341,0.035,0.,0.035,,,,,,,0.141,0.,0.141,,,,,,
342,0,342,687,3,342,,,,0.254,0.,0.253,,,,,,,,,,,,
343,2,49,701,15,343,0.103,0.,0.103,0.102,0.001,0.101,,,,0.227,0.,0.226,,,,,,
345,3,23,721,31,345,,,,0.082,0.001,0.08,,,,,,,0.358,0.001,0.357,0.156,0.,0.156
350,2,50,715,15,350,,,,,,,,,,0.253,0.,0.253,,,,,,
357,2,51,729,15,357,,,,,,,,,,0.249,0.,0.249,,,,,,
360,3,24,751,31,360,,,,0.069,0.,0.069,,,,,,,0.383,0.,0.383,0.132,0.,0.132
364,2,52,743,15,364,,,,,,,,,,0.254,0.,0.254,,,,,,
371,2,53,757,15,371,,,,,,,,,,0.291,0.,0.291,,,,,,
372,4,12,807,63,372,0.044,0.,0.044,0.043,0.,0.043,,,,,,,,,,,,
375,3,25,781,31,375,,,,0.079,0.,0.079,,,,,,,0.41,0.002,0.407,0.116,0.,0.116
378,2,54,771,15,378,,,,,,,,,,0.353,0.,0.353,,,,,,
378,5,6,883,127,378,0.03,0.,0.029,,,,,,,0.131,0.,0.131,,,,0.042,0.,0.042
381,6,3,1017,255,381,,,,0.019,0.,0.019,,,,,,,0.202,0.,0.202,0.028,0.,0.028
385,0,385,773,3,385,,,,,,,,,,,,,0.787,0.,0.787,,,
385,2,55,785,15,385,,,,,,,,,,0.301,0.,0.3,0.541,0.003,0.537,,,
390,3,26,811,31,390,,,,0.082,0.,0.082,,,,,,,0.423,0.,0.421,0.119,0.,0.119
392,2,56,799,15,392,,,,,,,,,,0.309,0.,0.309,,,,,,
399,2,57,813,15,399,,,,,,,,,,0.304,0.,0.303,,,,,,
403,4,13,869,63,403,0.051,0.,0.051,,,,,,,,,,0.343,0.,0.343,,,
405,3,27,841,31,405,,,,0.157,0.,0.156,,,,,,,,,,0.124,0.,0.124
406,2,58,827,15,406,,,,,,,,,,0.314,0.,0.314,,,,,,
413,2,59,841,15,413,,,,,,,,,,0.338,0.001,0.337,,,,,,
420,2,60,855,15,420,,,,,,,,,,0.374,0.,0.373,,,,,,
420,3,28,871,31,420,,,,0.126,0.,0.126,,,,,,,,,,0.137,0.,0.137
427,0,427,857,3,427,,,,0.394,0.002,0.392,,,,,,,,,,,,
427,2,61,869,15,427,0.155,0.,0.155,0.154,0.001,0.152,,,,0.381,0.,0.381,,,,,,
434,2,62,883,15,434,,,,,,,,,,0.449,0.,0.449,,,,,,
434,4,14,931,63,434,0.056,0.,0.056,0.055,0.,0.055,,,,0.216,0.,0.216,,,,0.088,0.,0.088
435,3,29,901,31,435,,,,0.102,0.,0.101,,,,,,,,,,0.147,0.,0.146
441,2,63,897,15,441,,,,,,,,,,0.398,0.005,0.393,,,,,,
441,5,7,1009,127,441,0.036,0.,0.036,,,,,,,0.18,0.,0.18,,,,,,
448,2,64,911,15,448,,,,,,,,,,0.408,0.001,0.406,,,,,,
450,3,30,931,31,450,,,,0.112,0.,0.112,,,,,,,,,,0.177,0.,0.177
455,2,65,925,15,455,,,,,,,,,,0.39,0.,0.39,,,,,,
462,2,66,939,15,462,,,,,,,,,,0.45,0.,0.45,,,,,,
465,3,31,961,31,465,,,,0.112,0.,0.112,,,,,,,,,,0.182,0.,0.182
465,4,15,993,63,465,0.063,0.,0.063,,,,,,,,,,,,,,,
469,2,67,953,15,469,,,,,,,,,,0.452,0.,0.452,,,,,,
476,2,68,967,15,476,,,,,,,,,,0.465,0.,0.465,,,,,,
480,3,32,991,31,480,,,,0.116,0.,0.116,,,,,,,,,,0.197,0.,0.197
483,2,69,981,15,483,,,,,,,,,,0.457,0.,0.457,,,,,,
490,2,70,995,15,490,,,,,,,,,,0.525,0.,0.524,,,,,,
495,3,33,1021,31,495,,,,0.134,0.,0.134,,,,,,,,,,0.202,0.,0.202
496,4,16,1055,63,496,0.076,0.,0.076,0.071,0.,0.071,,,,,,,,,,0.112,0.,0.112
497,2,71,1009,15,497,,,,,,,,,,0.594,0.,0.594,,,,,,
504,2,72,1023,15,504,,,,,,,,,,0.488,0.,0.488,,,,,,
504,5,8,1135,127,504,0.047,0.,0.046,,,,,,,0.245,0.,0.244,,,,,,
505,0,505,1013,3,505,,,,,,,,,,0.804,0.,0.804,,,,,,
508,0,508,1019,3,508,0.494,0.001,0.493,,,,,,,,,,,,,,,
508,6,4,1271,255,508,,,,0.029,0.,0.028,,,,,,,0.332,0.,0.332,,,
510,3,34,1051,31,510,,,,0.135,0.,0.135,,,,,,,,,,0.216,0.,0.216
511,2,73,1037,15,511,,,,0.222,0.,0.222,,,,,,,0.909,0.001,0.908,,,
511,8,1,2045,1023,511,0.107,0.,0.107,0.02,0.,0.02,,,,0.171,0.,0.171,0.31,0.,0.31,0.024,0.,0.024
512,0,512,1027,3,512,,,,0.534,0.003,0.531,,,,,,,,,,,,
513,0,513,1029,3,513,,,,,,,,,,,,,1.419,0.002,1.416,,,
525,3,35,1081,31,525,,,,0.152,0.,0.152,,,,,,,,,,0.225,0.,0.224
527,4,17,1117,63,527,0.088,0.,0.088,0.082,0.,0.082,,,,0.289,0.,0.289,,,,,,
540,3,36,1111,31,540,,,,0.159,0.002,0.156,,,,,,,,,,0.23,0.001,0.228
541,0,541,1085,3,541,,,,,,,,,,,,,,,,0.818,0.,0.817
555,3,37,1141,31,555,,,,0.174,0.001,0.172,,,,,,,,,,,,
558,4,18,1179,63,558,,,,0.094,0.,0.094,,,,,,,,,,,,
565,0,565,1133,3,565,0.73,0.003,0.727,,,,,,,,,,,,,,,
567,5,9,1261,127,567,,,,,,,,,,,,,0.515,0.,0.515,0.084,0.,0.084
570,3,38,1171,31,570,,,,0.172,0.,0.172,,,,,,,,,,,,
575,0,575,1153,3,575,,,,,,,,,,1.492,0.012,1.479,,,,,,
589,4,19,1241,63,589,0.109,0.,0.109,0.105,0.,0.105,,,,0.409,0.,0.409,,,,,,
590,0,590,1183,3,590,,,,,,,,,,1.263,0.,1.263,,,,,,
593,0,593,1189,3,593,0.674,0.001,0.672,,,,,,,,,,,,,,,
620,4,20,1303,63,620,,,,0.114,0.,0.114,,,,,,,,,,,,
651,4,21,1365,63,651,0.122,0.,0.122,0.126,0.,0.126,,,,0.433,0.,0.433,,,,,,
674,0,674,1351,3,674,,,,,,,,,,1.618,0.015,1.602,,,,,,
677,0,677,1357,3,677,0.925,0.004,0.919,,,,,,,,,,,,,,,
682,4,22,1427,63,682,,,,0.145,0.001,0.143,,,,,,,,,,,,
683,0,683,1369,3,683,,,,0.986,0.008,0.978,,,,,,,,,,,,
693,5,11,1513,127,693,0.091,0.,0.091,0.087,0.,0.087,,,,0.41,0.001,0.409,,,,,,
769,0,769,1541,3,769,,,,,,,,,,,,,3.029,0.,3.029,,,
811,0,811,1625,3,811,,,,,,,,,,,,,,,,1.899,0.009,1.89
819,5,13,1765,127,819,,,,,,,,,,,,,0.995,0.,0.994,0.176,0.,0.176
1008,5,16,2143,127,1008,0.177,0.,0.177,0.179,0.002,0.177,,,,0.905,0.004,0.9,,,,,,
1011,0,1011,2025,3,1011,,,,,,,,,,3.508,0.013,3.494,,,,,,
1016,0,1016,2035,3,1016,1.952,0.007,1.943,,,,,,,,,,,,,,,
1023,9,1,4093,2047,1023,0.07,0.,0.07,0.043,0.,0.043,,,,0.539,0.,0.538,0.83,0.002,0.828,0.053,0.,0.053
1024,0,1024,2051,3,1024,,,,2.068,0.001,2.067,,,,,,,,,,,,
1025,0,1025,2053,3,1025,,,,,,,,,,,,,5.305,0.001,5.303,,,
1071,5,17,2269,127,1071,,,,,,,,,,,,,,,,0.315,0.,0.315
1081,0,1081,2165,3,1081,,,,,,,,,,,,,,,,3.265,0.003,3.262
1323,5,21,2773,127,1323,0.292,0.002,0.289,0.307,0.001,0.306,,,,1.416,0.006,1.409,,,,,,
1365,0,1365,2733,3,1365,,,,3.659,0.005,3.653,,,,,,,,,,,,
