param-n,fast-rewrite-regression-cubic-real,fast-rewrite-regression-cubic-sys,fast-rewrite-regression-cubic-user,pose-build-and-refine-regression-cubic-real,pose-build-and-refine-regression-cubic-sys,pose-build-and-refine-regression-cubic-user,refine-regression-quadratic-regression-linear-real,refine-regression-quadratic-regression-linear-sys,refine-regression-quadratic-regression-linear-user
33,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
34,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
35,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
36,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
37,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
38,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
39,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
40,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
41,0.003,0.,0.003,0.002,0.,0.002,0.,0.,0.
42,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
43,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
44,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
45,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
46,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
47,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
48,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
49,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
50,0.005,0.001,0.004,0.005,0.001,0.004,0.,0.,0.
51,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
52,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
53,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
54,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
55,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
56,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
57,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
58,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
59,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
60,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
61,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
62,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
63,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
64,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
65,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
66,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
67,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
68,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
69,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
70,0.012,0.,0.012,0.012,0.,0.012,0.,0.,0.
71,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
72,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
73,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
74,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
75,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
76,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
77,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
78,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
79,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
80,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
81,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
82,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
83,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
84,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
85,0.067,0.,0.067,0.067,0.,0.067,0.,0.,0.
86,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
87,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
88,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
89,0.009,0.,0.009,0.009,0.,0.009,0.002,0.,0.002
90,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
91,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
92,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
93,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
94,0.041,0.,0.041,0.041,0.,0.041,0.,0.,0.
95,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
96,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
97,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
98,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
99,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
100,0.011,0.002,0.009,0.011,0.002,0.009,0.001,0.,0.001
110,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
120,0.029,0.,0.029,0.029,0.,0.029,0.001,0.,0.001
130,0.012,0.,0.012,0.012,0.,0.012,0.001,0.,0.001
140,0.014,0.,0.014,0.014,0.,0.014,0.001,0.,0.001
150,0.062,0.009,0.052,0.062,0.009,0.052,0.001,0.,0.001
160,0.02,0.,0.019,0.02,0.,0.019,0.001,0.,0.001
170,0.018,0.,0.018,0.018,0.,0.018,0.001,0.,0.001
180,0.021,0.,0.021,0.021,0.,0.021,0.001,0.,0.001
190,0.022,0.,0.022,0.022,0.,0.022,0.001,0.,0.001
200,0.024,0.,0.024,0.024,0.,0.024,0.001,0.,0.001
210,0.028,0.,0.028,0.028,0.,0.028,0.001,0.,0.001
220,0.035,0.,0.035,0.035,0.,0.035,0.002,0.,0.002
230,0.031,0.,0.031,0.031,0.,0.031,0.001,0.,0.002
240,0.036,0.,0.036,0.036,0.,0.036,0.001,0.,0.001
250,0.049,0.,0.049,0.049,0.,0.049,0.002,0.,0.002
260,0.049,0.,0.049,0.049,0.,0.049,0.001,0.,0.001
270,0.04,0.,0.04,0.04,0.,0.04,0.002,0.,0.002
280,0.042,0.,0.042,0.042,0.,0.042,0.002,0.,0.002
290,0.047,0.,0.047,0.047,0.,0.047,0.002,0.,0.002
300,0.052,0.001,0.05,0.052,0.001,0.05,0.002,0.,0.002
310,0.119,0.,0.119,0.119,0.,0.119,0.002,0.,0.002
320,0.057,0.,0.056,0.057,0.,0.056,0.002,0.,0.002
330,0.086,0.,0.086,0.086,0.,0.086,0.002,0.,0.002
340,0.062,0.,0.062,0.062,0.,0.062,0.002,0.,0.002
350,0.061,0.,0.061,0.061,0.,0.06,0.003,0.,0.003
360,0.073,0.,0.073,0.073,0.,0.073,0.003,0.,0.003
370,0.067,0.,0.067,0.067,0.,0.067,0.003,0.,0.003
380,0.077,0.,0.076,0.077,0.,0.076,0.002,0.,0.002
390,0.076,0.,0.076,0.076,0.,0.076,0.003,0.,0.003
400,0.081,0.,0.081,0.081,0.,0.081,0.003,0.,0.003
410,0.082,0.,0.082,0.082,0.,0.082,0.003,0.,0.003
420,0.092,0.,0.092,0.092,0.,0.092,0.003,0.,0.003
430,0.086,0.,0.086,0.086,0.,0.086,0.003,0.,0.003
440,0.089,0.,0.089,0.089,0.,0.089,0.003,0.,0.003
450,0.098,0.001,0.097,0.098,0.001,0.097,0.003,0.,0.003
460,0.099,0.,0.099,0.099,0.,0.099,0.003,0.,0.003
470,0.115,0.,0.114,0.115,0.,0.114,0.013,0.,0.013
480,0.113,0.,0.113,0.113,0.,0.113,0.003,0.,0.003
490,0.132,0.,0.131,0.132,0.,0.131,0.004,0.,0.004
500,0.136,0.001,0.135,0.136,0.001,0.135,0.003,0.,0.003
510,0.139,0.002,0.137,0.139,0.002,0.137,0.014,0.001,0.012
520,0.133,0.,0.133,0.133,0.,0.133,0.004,0.,0.004
530,0.127,0.,0.127,0.127,0.,0.127,0.004,0.,0.004
540,0.133,0.,0.133,0.132,0.,0.132,0.004,0.,0.004
550,0.139,0.,0.139,0.139,0.,0.139,0.004,0.,0.004
560,0.143,0.,0.143,0.143,0.,0.143,0.005,0.,0.005
570,0.157,0.001,0.155,0.157,0.001,0.155,0.005,0.,0.005
580,0.172,0.001,0.171,0.172,0.001,0.171,0.004,0.,0.004
590,0.181,0.,0.181,0.181,0.,0.181,0.005,0.,0.005
600,0.185,0.002,0.183,0.185,0.002,0.183,0.005,0.,0.005
610,0.188,0.,0.188,0.188,0.,0.188,0.005,0.,0.005
620,0.178,0.002,0.175,0.178,0.002,0.175,0.005,0.,0.004
630,0.179,0.,0.179,0.179,0.,0.179,0.005,0.,0.005
640,0.193,0.001,0.192,0.193,0.001,0.192,0.005,0.,0.005
650,0.2,0.002,0.197,0.2,0.002,0.197,0.005,0.,0.005
660,0.202,0.,0.202,0.202,0.,0.202,0.006,0.,0.006
670,0.205,0.,0.205,0.204,0.,0.204,0.012,0.,0.012
680,0.214,0.,0.213,0.214,0.,0.213,0.005,0.,0.005
690,0.215,0.,0.215,0.215,0.,0.215,0.006,0.,0.006
700,0.225,0.,0.225,0.225,0.,0.225,0.005,0.,0.005
710,0.237,0.,0.237,0.237,0.,0.237,0.006,0.,0.006
720,0.271,0.,0.271,0.271,0.,0.271,0.006,0.,0.006
730,0.256,0.,0.256,0.256,0.,0.256,0.006,0.,0.006
740,0.278,0.,0.277,0.278,0.,0.277,0.007,0.,0.007
750,0.268,0.,0.267,0.268,0.,0.266,0.006,0.,0.006
760,0.281,0.,0.281,0.281,0.,0.281,0.006,0.,0.006
770,0.276,0.,0.275,0.276,0.,0.275,0.006,0.,0.006
780,0.272,0.001,0.27,0.272,0.001,0.27,0.006,0.,0.006
790,0.277,0.,0.277,0.277,0.,0.277,0.006,0.,0.006
800,0.286,0.,0.286,0.286,0.,0.286,0.009,0.,0.009
810,0.307,0.,0.306,0.307,0.,0.306,0.007,0.,0.006
820,0.301,0.,0.301,0.301,0.,0.301,0.012,0.,0.012
830,0.31,0.,0.31,0.31,0.,0.31,0.007,0.,0.007
840,0.333,0.,0.333,0.333,0.,0.333,0.006,0.,0.006
850,0.349,0.,0.349,0.349,0.,0.349,0.007,0.,0.007
860,0.35,0.,0.35,0.35,0.,0.35,0.011,0.,0.011
870,0.361,0.,0.361,0.361,0.,0.361,0.007,0.,0.007
880,0.356,0.,0.356,0.356,0.,0.356,0.007,0.,0.007
890,0.358,0.,0.358,0.358,0.,0.358,0.007,0.,0.007
900,0.363,0.,0.363,0.363,0.,0.363,0.011,0.,0.011
910,0.364,0.,0.364,0.364,0.,0.364,0.012,0.,0.012
920,0.374,0.,0.374,0.374,0.,0.374,0.007,0.,0.007
930,0.381,0.,0.381,0.381,0.,0.381,0.007,0.,0.007
940,0.391,0.,0.391,0.391,0.,0.391,0.01,0.,0.01
950,0.418,0.,0.418,0.418,0.,0.418,0.007,0.,0.007
960,0.44,0.,0.44,0.44,0.,0.44,0.018,0.,0.018
970,0.436,0.,0.436,0.436,0.,0.436,0.008,0.,0.008
980,0.438,0.,0.438,0.438,0.,0.438,0.008,0.,0.008
990,0.448,0.,0.448,0.448,0.,0.447,0.008,0.,0.008
1000,0.431,0.,0.431,0.431,0.,0.431,0.009,0.,0.009
1100,0.519,0.,0.519,0.519,0.,0.519,0.009,0.,0.009
1200,0.625,0.,0.625,0.625,0.,0.625,0.01,0.,0.01
1300,0.707,0.,0.707,0.707,0.,0.707,0.011,0.,0.011
1400,0.849,0.,0.849,0.849,0.,0.849,0.015,0.,0.015
1500,0.987,0.,0.987,0.987,0.,0.987,0.019,0.,0.019
1600,1.111,0.,1.111,1.111,0.,1.111,0.017,0.,0.017
1700,1.212,0.,1.212,1.212,0.,1.212,0.015,0.,0.015
1800,1.344,0.,1.343,1.344,0.,1.343,0.016,0.,0.016
1900,1.518,0.,1.517,1.518,0.,1.517,0.024,0.,0.024
2000,1.716,0.,1.716,1.716,0.,1.716,0.021,0.,0.021
3000,3.808,0.,3.807,3.808,0.,3.807,0.032,0.,0.032
4000,6.599,0.,6.599,6.599,0.,6.599,0.039,0.,0.039
5000,10.626,0.003,10.621,10.626,0.003,10.621,0.055,0.001,0.054
