param-n,cbn-regression-cubic-real,cbn-regression-cubic-sys,cbn-regression-cubic-user,cbv-regression-quadratic-real,cbv-regression-quadratic-sys,cbv-regression-quadratic-user,lazy-regression-quadratic-real,lazy-regression-quadratic-sys,lazy-regression-quadratic-user,native-compute(1)-native-compute-compilation-real,native-compute(1)-native-compute-conversion-to-native-code-real,native-compute(1)-native-compute-evaluation-real,native-compute(1)-native-compute-reification-real,native-compute(1)-regression-quadratic-real,native-compute(1)-regression-quadratic-sys,native-compute(1)-regression-quadratic-user,native-compute(2)-native-compute-compilation-real,native-compute(2)-native-compute-conversion-to-native-code-real,native-compute(2)-native-compute-evaluation-real,native-compute(2)-native-compute-reification-real,native-compute(2)-regression-quadratic-real,native-compute(2)-regression-quadratic-sys,native-compute(2)-regression-quadratic-user,simpl-regression-cubic-real,simpl-regression-cubic-sys,simpl-regression-cubic-user,vm-compute-regression-quadratic-real,vm-compute-regression-quadratic-sys,vm-compute-regression-quadratic-user
1351,,,,,,,0.946,0.003,0.942,,,,,,,,,,,,,,,,,,,,
1362,,,,0.399,0.,0.399,,,,,,,,,,,,,,,,,,,,,,,
1365,,,,,,,,,,0.08098,0.00013,0.00488,0.00116,0.087,0.,0.006,0.08170,0.00016,0.00503,0.00115,0.088,0.,0.007,,,,,,
1370,,,,0.574,0.,0.574,,,,,,,,,,,,,,,,,,,,,,,
1374,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027,0.,0.027
1393,,,,0.417,0.,0.417,,,,,,,,,,,,,,,,,,,,,,,
1413,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029,0.,0.029
1424,,,,0.431,0.,0.431,,,,,,,,,,,,,,,,,,,,,,,
1441,,,,,,,1.124,0.004,1.12,,,,,,,,,,,,,,,,,,,,
1452,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.,0.03
1454,,,,,,,1.193,0.012,1.181,,,,,,,,,,,,,,,,,,,,
1479,,,,,,,,,,0.08169,0.00013,0.00583,0.00126,0.089,0.,0.007,0.08135,0.00016,0.00568,0.00125,0.088,0.,0.007,,,,,,
1491,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033,0.,0.033
1530,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034,0.,0.034
1531,,,,,,,1.259,0.003,1.255,,,,,,,,,,,,,,,,,,,,
1566,,,,0.514,0.,0.514,,,,,,,,,,,,,,,,,,,,,,,
1570,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036,0.,0.036
1593,,,,,,,,,,0.08156,0.00014,0.00641,0.00131,0.089,0.,0.008,0.08196,0.00016,0.00665,0.00134,0.09,0.,0.009,,,,,,
1609,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038,0.,0.038
1621,,,,,,,1.404,0.,1.404,,,,,,,,,,,,,,,,,,,,
1648,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039,0.,0.039
1687,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.,0.04
1706,,,,,,,,,,0.08244,0.00013,0.00731,0.00143,0.091,0.,0.009,0.08260,0.00016,0.00776,0.00143,0.092,0.,0.01,,,,,,
1709,,,,0.603,0.,0.603,,,,,,,,,,,,,,,,,,,,,,,
1711,,,,,,,1.546,0.007,1.538,,,,,,,,,,,,,,,,,,,,
1726,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049,0.,0.049
1765,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044,0.,0.044
1801,,,,,,,1.712,0.011,1.7,,,,,,,,,,,,,,,,,,,,
1805,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046,0.,0.046
1820,,,,,,,,,,0.08177,0.00014,0.01034,0.00202,0.094,0.,0.012,0.08119,0.00017,0.00855,0.00154,0.091,0.,0.011,,,,,,
1826,,,,0.69,0.,0.69,,,,,,,,,,,,,,,,,,,,,,,
1844,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.,0.05
1851,,,,0.712,0.,0.712,,,,,,,,,,,,,,,,,,,,,,,
1883,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.,0.05
1922,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055,0.,0.055
1933,,,,,,,,,,0.08237,0.00013,0.00932,0.00156,0.093,0.,0.012,0.08282,0.00016,0.00956,0.00173,0.094,0.,0.012,,,,,,
1961,,,,,,,,,,,,,,,,,,,,,,,,,,,0.054,0.,0.054
1993,,,,0.819,0.,0.819,,,,,,,,,,,,,,,,,,,,,,,
2001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062,0.,0.062
2013,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.,0.06
2040,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058,0.,0.058
2047,,,,,,,,,,0.08234,0.00013,0.01684,0.00168,0.101,0.,0.018,0.08177,0.00017,0.01000,0.00168,0.093,0.,0.012,,,,,,
2079,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,0.,0.059
2118,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062,0.,0.062
2136,,,,0.934,0.003,0.931,,,,,,,,,,,,,,,,,,,,,,,
2157,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064,0.,0.064
2161,,,,,,,2.459,0.,2.459,0.08278,0.00013,0.01183,0.00179,0.096,0.,0.014,0.08250,0.00016,0.01327,0.00185,0.097,0.,0.016,,,,,,
2197,,,,,,,,,,,,,,,,,,,,,,,,,,,0.066,0.,0.066
2236,,,,,,,,,,,,,,,,,,,,,,,,,,,0.068,0.,0.068
2274,,,,,,,,,,0.08330,0.00014,0.01219,0.00186,0.097,0.,0.014,0.08244,0.00016,0.01303,0.01159,0.107,0.,0.025,,,,,,
2275,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,0.,0.071
2278,,,,1.057,0.,1.057,,,,,,,,,,,,,,,,,,,,,,,
2282,,,,1.056,0.,1.056,,,,,,,,,,,,,,,,,,,,,,,
2314,,,,,,,,,,,,,,,,,,,,,,,,,,,0.142,0.,0.142
2353,,,,,,,,,,,,,,,,,,,,,,,,,,,0.079,0.,0.079
2388,,,,,,,,,,0.08307,0.00013,0.01395,0.00196,0.099,0.003,0.013,0.08284,0.00016,0.01433,0.00196,0.099,0.,0.017,,,,,,
2392,,,,,,,,,,,,,,,,,,,,,,,,,,,0.079,0.,0.079
2420,,,,1.2,0.,1.2,,,,,,,,,,,,,,,,,,,,,,,
2432,,,,,,,,,,,,,,,,,,,,,,,,,,,0.084,0.,0.084
2471,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082,0.,0.082
2502,,,,,,,,,,0.08186,0.00013,0.01518,0.00207,0.099,0.,0.018,0.08221,0.00016,0.01513,0.00204,0.099,0.003,0.014,,,,,,
2510,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.,0.12
2521,,,,,,,3.321,0.004,3.317,,,,,,,,,,,,,,,,,,,,
2549,,,,,,,,,,,,,,,,,,,,,,,,,,,0.088,0.,0.088
2562,,,,1.334,0.,1.334,,,,,,,,,,,,,,,,,,,,,,,
2588,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,0.,0.09
2615,,,,,,,,,,0.08253,0.00016,0.01852,0.00207,0.103,0.,0.021,0.08279,0.00016,0.01663,0.00210,0.101,0.003,0.016,,,,,,
2628,,,,,,,,,,,,,,,,,,,,,,,,,,,0.097,0.,0.097
2667,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.,0.125
2705,,,,1.495,0.,1.494,,,,,,,,,,,,,,,,,,,,,,,
2706,,,,,,,,,,,,,,,,,,,,,,,,,,,0.099,0.,0.099
2729,,,,,,,,,,0.08233,0.00013,0.09347,0.00219,0.178,0.,0.096,0.08221,0.00016,0.01815,0.00221,0.102,0.,0.021,,,,,,
2745,,,,,,,,,,,,,,,,,,,,,,,,,,,0.102,0.,0.102
2784,,,,,,,,,,,,,,,,,,,,,,,,,,,0.108,0.,0.108
2824,,,,,,,,,,,,,,,,,,,,,,,,,,,0.107,0.,0.107
2842,,,,,,,,,,0.08119,0.00013,0.02083,0.00235,0.104,0.,0.024,0.08220,0.00016,0.01939,0.00241,0.104,0.,0.022,,,,,,
2847,,,,1.643,0.,1.643,,,,,,,,,,,,,,,,,,,,,,,
2863,,,,,,,,,,,,,,,,,,,,,,,,,,,0.109,0.,0.109
2881,,,,,,,4.409,0.011,4.397,,,,,,,,,,,,,,,,,,,,
2902,,,,,,,,,,,,,,,,,,,,,,,,,,,0.113,0.,0.113
2941,,,,,,,,,,,,,,,,,,,,,,,,,,,0.126,0.,0.126
2956,,,,,,,,,,0.12291,0.00014,0.02127,0.00248,0.147,0.,0.065,0.08299,0.00016,0.02288,0.00241,0.108,0.,0.025,,,,,,
2980,,,,,,,,,,,,,,,,,,,,,,,,,,,0.119,0.,0.119
3019,,,,,,,,,,,,,,,,,,,,,,,,,,,0.123,0.,0.123
3059,,,,,,,,,,,,,,,,,,,,,,,,,,,0.135,0.,0.135
3070,,,,,,,,,,0.08279,0.00013,0.02237,0.00251,0.107,0.,0.025,0.08348,0.00016,0.03366,0.00247,0.119,0.,0.037,,,,,,
3098,,,,,,,,,,,,,,,,,,,,,,,,,,,0.126,0.,0.126
3137,,,,,,,,,,,,,,,,,,,,,,,,,,,0.129,0.,0.129
3183,,,,,,,,,,0.08271,0.00014,0.02534,0.00255,0.11,0.003,0.025,0.08256,0.00017,0.02331,0.00256,0.108,0.,0.026,,,,,,
3241,,,,,,,5.499,0.003,5.495,,,,,,,,,,,,,,,,,,,,
3268,,,,,,,,,,,,,,,,,,,,,,,,,,,0.142,0.,0.142
3297,,,,,,,,,,0.08238,0.00014,0.02452,0.00265,0.109,0.,0.028,0.08235,0.00016,0.02786,0.00259,0.113,0.004,0.027,,,,,,
3398,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.,0.22
3410,,,,,,,,,,0.08322,0.00016,0.03628,0.00271,0.122,0.,0.039,0.08275,0.00016,0.02699,0.00279,0.112,0.003,0.027,,,,,,
3416,,,,2.339,0.,2.339,,,,,,,,,,,,,,,,,,,,,,,
3524,,,,,,,,,,0.08131,0.00014,0.03628,0.00280,0.12,0.,0.04,0.08285,0.00018,0.04314,0.00281,0.129,0.,0.046,,,,,,
3529,,,,,,,,,,,,,,,,,,,,,,,,,,,0.172,0.,0.172
3601,,,,,,,6.734,0.059,6.674,,,,,,,,,,,,,,,,,,,,
3638,,,,,,,,,,0.08148,0.00014,0.03090,0.00286,0.115,0.,0.034,0.08267,0.00016,0.03544,0.00291,0.121,0.,0.039,,,,,,
3660,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,0.,0.21
3674,,,,,,,,,,0.08401,0.00016,0.04667,0.00295,0.219,0.011,0.124,0.08083,0.00016,0.04472,0.00302,0.128,0.,0.048,,,,,,
3751,,,,,,,,,,0.08187,0.00013,0.11013,0.00298,0.195,0.003,0.11,0.08445,0.00016,0.03515,0.00300,0.122,0.,0.039,,,,,,
3790,,,,,,,,,,,,,,,,,,,,,,,,,,,0.198,0.,0.198
3865,,,,,,,,,,0.08344,0.00014,0.07393,0.00296,0.16,0.,0.077,0.08267,0.00016,0.03680,0.00308,0.122,0.,0.04,,,,,,
3921,,,,,,,,,,,,,,,,,,,,,,,,,,,0.223,0.,0.223
3979,,,,,,,,,,0.08380,0.00015,0.05116,0.00313,0.138,0.,0.055,0.08436,0.00016,0.03873,0.00319,0.126,0.,0.042,,,,,,
3985,,,,3.14,0.,3.139,,,,,,,,,,,,,,,,,,,,,,,
4024,,,,,,,,,,,,,,,,,,,,,,,,,,,0.239,0.,0.239
4052,,,,,,,,,,,,,,,,,,,,,,,,,,,0.213,0.,0.213
4092,,,,,,,,,,0.08280,0.00016,0.03876,0.00322,0.125,0.,0.042,0.08352,0.00016,0.04101,0.00326,0.128,0.,0.045,,,,,,
4182,,,,,,,,,,,,,,,,,,,,,,,,,,,0.229,0.,0.229
4206,,,,,,,,,,0.08361,0.00014,0.04786,0.00328,0.135,0.,0.052,0.08217,0.00016,0.04551,0.00335,0.131,0.,0.049,,,,,,
4313,,,,,,,,,,,,,,,,,,,,,,,,,,,0.252,0.,0.252
4319,,,,,,,,,,0.08186,0.00015,0.04215,0.00344,0.127,0.,0.046,0.08405,0.00016,0.04523,0.00333,0.132,0.,0.049,,,,,,
4433,,,,,,,,,,0.08311,0.00013,0.04783,0.00350,0.134,0.,0.052,0.08305,0.00019,0.04706,0.00344,0.133,0.,0.051,,,,,,
4444,,,,,,,,,,,,,,,,,,,,,,,,,,,0.266,0.,0.266
4547,,,,,,,,,,0.08376,0.00014,0.04839,0.00396,0.136,0.,0.053,0.08375,0.00016,0.04860,0.00363,0.136,0.,0.053,,,,,,
4555,,,,4.094,0.007,4.086,,,,,,,,,,,,,,,,,,,,,,,
4574,,,,,,,,,,,,,,,,,,,,,,,,,,,0.271,0.,0.271
4660,,,,,,,,,,0.08425,0.00014,0.05107,0.00371,0.139,0.,0.055,0.08255,0.00017,0.05289,0.00370,0.139,0.,0.057,,,,,,
4705,,,,,,,,,,,,,,,,,,,,,,,,,,,0.289,0.,0.289
4774,,,,,,,,,,0.08403,0.00014,0.05056,0.00373,0.138,0.,0.055,0.08389,0.00017,0.05232,0.00647,0.143,0.,0.059,,,,,,
4836,,,,,,,,,,,,,,,,,,,,,,,,,,,0.304,0.,0.304
4887,,,,,,,,,,0.08399,0.00014,0.05657,0.00380,0.144,0.,0.061,0.08301,0.00016,0.05745,0.00453,0.145,0.,0.062,,,,,,
4966,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33,0.,0.33
5001,,,,,,,,,,0.08346,0.00014,0.05807,0.00396,0.145,0.,0.063,0.08350,0.00016,0.05997,0.00398,0.147,0.,0.065,,,,,,
5097,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33,0.,0.33
5115,,,,,,,,,,0.08225,0.00014,0.06101,0.00406,0.147,0.,0.066,0.08311,0.00016,0.06214,0.00409,0.149,0.,0.067,,,,,,
5124,,,,5.144,0.,5.144,,,,,,,,,,,,,,,,,,,,,,,
5228,,,,,,,,,,0.08199,0.00014,0.06098,0.00414,0.147,0.,0.066,0.08685,0.00016,0.06657,0.00416,0.157,0.003,0.068,,,,0.361,0.,0.361
5342,,,,,,,,,,0.08141,0.00016,0.06601,0.00415,0.151,0.,0.071,0.08157,0.00019,0.06831,0.00415,0.154,0.,0.073,,,,,,
5358,,,,,,,,,,,,,,,,,,,,,,,,,,,0.364,0.,0.364
5456,,,,,,,,,,0.08285,0.00014,0.06947,0.00433,0.156,0.003,0.07,0.08249,0.00016,0.06954,0.00437,0.156,0.,0.074,,,,,,
5489,,,,,,,,,,,,,,,,,,,,,,,,,,,0.395,0.,0.395
5569,,,,,,,,,,0.08386,0.00015,0.07603,0.00439,0.164,0.,0.081,0.08446,0.00018,0.07446,0.00452,0.163,0.,0.079,,,,,,
5620,,,,,,,,,,,,,,,,,,,,,,,,,,,0.402,0.,0.402
5683,,,,,,,,,,0.08526,0.00014,0.07606,0.00450,0.166,0.,0.081,0.08401,0.00016,0.07815,0.00448,0.166,0.,0.083,,,,,,
5693,,,,6.352,0.003,6.348,,,,,,,,,,,,,,,,,,,,,,,
5750,,,,,,,,,,,,,,,,,,,,,,,,,,,0.424,0.,0.424
5796,,,,,,,,,,0.08431,0.00014,0.07850,0.00460,0.167,0.,0.084,0.08414,0.00016,0.08077,0.00459,0.169,0.,0.086,,,,,,
5881,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46,0.,0.46
5910,,,,,,,,,,0.08261,0.00014,0.08072,0.00466,0.168,0.,0.086,0.08343,0.00016,0.08476,0.00455,0.173,0.,0.09,,,,,,
6012,,,,,,,,,,,,,,,,,,,,,,,,,,,0.462,0.,0.462
6034,,,,,,,,,,,,,,,,,,,,,,,,,,,0.492,0.003,0.489
6142,,,,,,,,,,,,,,,,,,,,,,,,,,,0.486,0.,0.486
6221,,,,,,,,,,0.08401,0.00014,0.09057,0.00571,0.18,0.,0.097,0.08334,0.00017,0.09283,0.00503,0.181,0.,0.099,,,,,,
6273,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.,0.5
6532,,,,,,,,,,0.08448,0.00014,0.09837,0.00682,0.19,0.,0.106,0.08547,0.00019,0.10132,0.00520,0.192,0.,0.107,,,,,,
6843,,,,,,,,,,0.08478,0.00014,0.10855,0.00545,0.199,0.,0.115,0.08327,0.00017,0.11281,0.00541,0.201,0.003,0.115,,,,,,
6900,,,,,,,,,,,,,,,,,,,,,,,,,,,0.615,0.,0.615
7154,,,,,,,,,,0.08520,0.00014,0.11500,0.00565,0.206,0.003,0.117,0.08370,0.00016,0.12259,0.00572,0.212,0.008,0.121,,,,,,
7346,,,,,,,,,,0.08373,0.00013,0.12318,0.00589,0.213,0.,0.129,0.08234,0.00016,0.12800,0.00595,0.216,0.,0.134,,,,,,
7465,,,,,,,,,,0.08410,0.00014,0.12520,0.00582,0.215,0.,0.132,0.08469,0.00017,0.13071,0.00583,0.221,0.,0.137,,,,,,
7527,,,,,,,,,,,,,,,,,,,,,,,,,,,0.727,0.,0.727
7776,,,,,,,,,,0.08457,0.00014,0.13508,0.00617,0.226,0.,0.142,0.08507,0.00016,0.14185,0.00626,0.233,0.,0.149,,,,,,
8045,,,,,,,,,,,,,,,,,,,,,,,,,,,0.859,0.004,0.855
8087,,,,,,,,,,0.08433,0.00014,0.14595,0.00635,0.236,0.,0.152,0.08524,0.00019,0.15160,0.00652,0.243,0.,0.159,,,,,,
8154,,,,,,,,,,,,,,,,,,,,,,,,,,,0.844,0.,0.844
8398,,,,,,,,,,0.08504,0.00014,0.15688,0.00670,0.248,0.,0.164,0.08502,0.00017,0.16639,0.00667,0.258,0.,0.174,,,,,,
8709,,,,,,,,,,0.08458,0.00014,0.17289,0.00691,0.264,0.003,0.176,0.08718,0.00016,0.18327,0.00689,0.277,0.003,0.187,,,,,,
8781,,,,,,,,,,,,,,,,,,,,,,,,,,,0.956,0.,0.956
9019,,,,,,,,,,0.08337,0.00014,0.18030,0.00722,0.271,0.003,0.184,0.08493,0.00016,0.18767,0.00722,0.28,0.,0.195,,,,,,
9330,,,,,,,,,,0.08561,0.00014,0.19755,0.00726,0.29,0.,0.206,0.08610,0.00016,0.20109,0.00746,0.295,0.,0.209,,,,,,
9409,,,,,,,,,,,,,,,,,,,,,,,,,,,1.082,0.,1.082
9641,,,,,,,,,,0.08477,0.00014,0.20353,0.00758,0.296,0.,0.212,0.08567,0.00016,0.21381,0.00756,0.307,0.,0.222,,,,,,
9952,,,,,,,,,,0.08418,0.00014,0.22138,0.00784,0.313,0.,0.23,0.08519,0.00016,0.22983,0.00793,0.323,0.,0.238,,,,,,
10036,,,,,,,,,,,,,,,,,,,,,,,,,,,1.271,0.,1.271
10056,,,,,,,,,,,,,,,,,,,,,,,,,,,1.398,0.,1.398
10263,,,,,,,,,,0.08389,0.00013,0.22861,0.00812,0.32,0.,0.237,0.08496,0.00017,0.24368,0.01047,0.339,0.,0.255,,,,,,
10574,,,,,,,,,,0.08461,0.00014,0.25016,0.00834,0.343,0.,0.259,0.08611,0.00016,0.26551,0.00855,0.36,0.004,0.27,,,,,,
10663,,,,,,,,,,,,,,,,,,,,,,,,,,,1.427,0.,1.427
10885,,,,,,,,,,0.08548,0.00014,0.25227,0.00971,0.347,0.,0.263,0.08454,0.00016,0.26253,0.00887,0.356,0.003,0.268,,,,,,
11017,,,,,,,,,,0.08410,0.00013,0.43972,0.00897,0.533,0.,0.449,0.08470,0.00016,0.32519,0.08894,0.499,0.,0.415,,,,,,
11196,,,,,,,,,,0.08509,0.00014,0.26977,0.00868,0.363,0.,0.279,0.08402,0.00016,0.27420,0.00883,0.367,0.,0.284,,,,,,
11290,,,,,,,,,,,,,,,,,,,,,,,,,,,1.569,0.,1.569
11507,,,,,,,,,,0.08900,0.00014,0.28435,0.00910,0.382,0.,0.294,0.08502,0.00019,0.29198,0.00933,0.386,0.,0.302,,,,,,
11818,,,,,,,,,,0.08555,0.00014,0.31620,0.00950,0.411,0.,0.326,0.08471,0.00016,0.36191,0.00945,0.456,0.,0.372,,,,,,
11917,,,,,,,,,,,,,,,,,,,,,,,,,,,1.776,0.,1.776
12544,,,,,,,,,,,,,,,,,,,,,,,,,,,2.083,0.,2.083
13000,,,,,,,,,,0.08488,0.00014,0.43485,0.01022,0.53,0.,0.445,0.08418,0.00016,0.42092,0.01052,0.516,0.,0.432,,,,,,
14181,,,,,,,,,,0.08461,0.00015,0.49734,0.01138,0.593,0.003,0.505,0.08534,0.00016,0.44122,0.01071,0.537,0.,0.452,,,,,,
14689,,,,,,,,,,0.08157,0.00014,0.79847,0.01157,0.891,0.,0.811,0.08382,0.00016,0.54588,0.01177,0.641,0.,0.558,,,,,,
15052,,,,,,,,,,,,,,,,,,,,,,,,,,,2.819,0.,2.819
15363,,,,,,,,,,0.08564,0.00014,0.49307,0.01694,0.595,0.,0.51,0.08489,0.00016,0.53963,0.01209,0.636,0.003,0.548,,,,,,
16544,,,,,,,,,,0.08460,0.00014,0.58728,0.01407,0.686,0.003,0.598,0.08350,0.00016,0.61114,0.01317,0.708,0.,0.625,,,,,,
17561,,,,,,,,,,,,,,,,,,,,,,,,,,,3.851,0.,3.851
17726,,,,,,,,,,0.08559,0.00014,0.66793,0.01531,0.769,0.004,0.68,0.08626,0.00016,0.68775,0.01391,0.788,0.,0.702,,,,,,
18361,,,,,,,,,,0.08308,0.00014,0.83774,0.01464,0.935,0.,0.853,0.08259,0.00017,0.77453,0.01476,0.872,0.003,0.786,,,,,,
18908,,,,,,,,,,0.08568,0.00014,0.77386,0.01598,0.875,0.,0.79,0.08511,0.00017,0.79058,0.01414,0.89,0.004,0.801,,,,,,
20069,,,,,,,,,,,,,,,,,,,,,,,,,,,5.036,0.,5.036
20089,,,,,,,,,,0.08512,0.00014,0.88413,0.01594,0.985,0.,0.901,0.08622,0.00017,0.89731,0.01497,0.998,0.,0.913,,,,,,
21271,,,,,,,,,,0.08547,0.00014,0.98346,0.01817,1.087,0.,1.002,0.08387,0.00016,0.99104,0.02424,1.099,0.,1.016,,,,,,
22452,,,,,,,,,,0.08415,0.00014,1.07966,0.01660,1.18,0.,1.097,0.08478,0.00016,1.08332,0.01784,1.186,0.,1.102,,,,,,
22578,,,,,,,,,,,,,,,,,,,,,,,,,,,6.638,0.,6.637
23634,,,,,,,,,,0.08398,0.00014,1.19275,0.01769,1.294,0.,1.211,0.08605,0.00017,1.38593,0.01988,1.492,0.,1.407,,,,,,
25086,,,,,,,,,,,,,,,,,,,,,,,,,,,7.95,0.,7.95
28361,,,,,,,,,,0.08647,0.00014,2.08695,0.02226,2.196,0.,2.11,0.08478,0.00017,2.13668,0.03242,2.254,0.,2.17,,,,,,
33087,,,,,,,,,,0.08423,0.00014,2.74892,0.02573,2.859,0.,2.775,0.08507,0.00016,2.80733,0.02445,2.917,0.,2.832,,,,,,
37814,,,,,,,,,,0.08785,0.00014,3.63587,0.03003,3.754,0.,3.666,0.08498,0.00016,3.55314,0.03107,3.669,0.,3.584,,,,,,
42540,,,,,,,,,,0.08454,0.00014,4.09697,0.03200,4.213,0.003,4.124,0.08671,0.00017,5.06777,0.03605,5.19,0.,5.104,,,,,,
47267,,,,,,,,,,0.08547,0.00014,5.44801,0.03502,5.568,0.,5.483,0.08494,0.00016,5.64964,0.04662,5.781,0.003,5.693,,,,,,
